                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57401862 |   68038641 |   67943073 |   67916236 |   57980646 |   58021839 |   59437645 |   69009774 |   69032497 |   69350617 |   72646215 |   72905392
  Cycles                             |   25356320 |   33424240 |   33424240 |   33424240 |   25356320 |   25356320 |   25356320 |   33424240 |   33424240 |   33424240 |   33424240 |   33424240
  IPC                                |       2.26 |       2.04 |       2.03 |       2.03 |       2.29 |       2.29 |       2.34 |       2.06 |       2.07 |       2.07 |       2.17 |       2.18
  Time (ns)                          |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600 |   11525600
  Idle time (ns)                     |        121 |     326283 |     327591 |     328683 |     329690 |     330708 |     331761 |     332793 |     333763 |     334894 |     335888 |     336918
  Idle time (%)                      |       0.0% |       2.8% |       2.8% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     487595 |    4331185 |    4299768 |    4290620 |     978600 |     992367 |    1701320 |    4891903 |    4899311 |    5005384 |   23985080 |   24071471
  num incorrect                      |      11679 |       3764 |       3746 |       3757 |       3813 |       3778 |       3183 |       3189 |       3283 |       3217 |       1030 |       1029
  misprediction rate                 |      2.34% |      0.09% |      0.09% |      0.09% |      0.39% |      0.38% |      0.19% |      0.07% |      0.07% |      0.06% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469333 |    5275575 |    5275235 |    5275382 |    5275382 |    5275382 |    5211065 |    5211212 |    5211214 |    5211212 |      81881 |      81882
    num misses                       |        248 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26485633 |   27750050 |   27733401 |   27729240 |   26073422 |   26080286 |   26088895 |   27684499 |   27688404 |   27741481 |   12336477 |   12379678
    num misses                       |       8139 |       1387 |       2231 |       2994 |       1405 |       1773 |       6311 |       2775 |       5738 |       3109 |         47 |         52
    miss rate                        |      0.03% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.02% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.14 |       0.02 |       0.03 |       0.04 |       0.02 |       0.03 |       0.11 |       0.04 |       0.08 |       0.04 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8387 |       1425 |       2269 |       3032 |       1443 |       1811 |       6349 |       2813 |       5776 |       3147 |         78 |         83
    num misses                       |        629 |        147 |        133 |        133 |        134 |        134 |        131 |        130 |        132 |        128 |         78 |         83
    miss rate                        |      7.50% |     10.32% |      5.86% |      4.39% |      9.29% |      7.40% |      2.06% |      4.62% |      2.29% |      4.07% |    100.00% |    100.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469333 |    5275575 |    5275235 |    5275382 |    5275382 |    5275382 |    5211065 |    5211212 |    5211214 |    5211212 |      81881 |      81882
    num cache misses                 |      81508 |      57932 |      57931 |      57932 |      57991 |      57968 |      55763 |      55733 |      55778 |      55802 |        221 |        223
    miss rate                        |      1.49% |      1.10% |      1.10% |      1.10% |      1.10% |      1.10% |      1.07% |      1.07% |      1.07% |      1.07% |      0.27% |      0.27%
    mpki                             |       1.42 |       0.85 |       0.85 |       0.85 |       1.00 |       1.00 |       0.94 |       0.81 |       0.81 |       0.80 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26485633 |   27750050 |   27733401 |   27729240 |   26073422 |   26080286 |   26088895 |   27684499 |   27688404 |   27741481 |   12336477 |   12379678
    num cache misses                 |     191792 |     115486 |     114676 |     114955 |     155255 |     152150 |     120232 |      91809 |      94011 |      97660 |      12436 |       7850
    miss rate                        |      0.72% |      0.42% |      0.41% |      0.41% |      0.60% |      0.58% |      0.46% |      0.33% |      0.34% |      0.35% |      0.10% |      0.06%
    mpki                             |       3.34 |       1.70 |       1.69 |       1.69 |       2.68 |       2.62 |       2.02 |       1.33 |       1.36 |       1.41 |       0.17 |       0.11
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     287113 |     185414 |     185768 |     184704 |     224856 |     221544 |     187403 |     166461 |     164949 |     169490 |      22235 |      15351
    num cache misses                 |      73921 |      67072 |      66204 |      67516 |      67608 |      67324 |      50856 |      51832 |      59493 |      52233 |      12657 |       8074
    miss rate                        |     25.75% |     36.17% |     35.64% |     36.55% |     30.07% |     30.39% |     27.14% |     31.14% |     36.07% |     30.82% |     56.92% |     52.60%
    mpki                             |       1.29 |       0.99 |       0.97 |       0.99 |       1.17 |       1.16 |       0.86 |       0.75 |       0.86 |       0.75 |       0.17 |       0.11
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     100530 |      87773 |      88238 |      87838 |      88087 |      87499 |      71134 |      77795 |      80360 |      76369 |      22235 |      15351
    num cache misses                 |      21032 |       5386 |       4853 |       4779 |       4360 |       7958 |       4794 |      29918 |      29717 |      21055 |       3395 |       7147
    miss rate                        |     20.92% |      6.14% |      5.50% |      5.44% |      4.95% |      9.09% |      6.74% |     38.46% |     36.98% |     27.57% |     15.27% |     46.56%
    mpki                             |       0.37 |       0.08 |       0.07 |       0.07 |       0.08 |       0.14 |       0.08 |       0.43 |       0.43 |       0.30 |       0.05 |       0.10
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10065 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10026 |          0 |          0 |          0
  average dram access latency (ns)   |      77.75 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      77.25 |        inf |        inf |        inf
  average dram queueing delay        |      16.49 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      16.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6695 |         71 |         50 |         53 |         50 |         51 |         54 |         51 |          6 |         50 |         54 |         14
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4653 |       4350 |       3769 |       3758 |       3611 |       7193 |       4005 |      28873 |      23072 |      19249 |       2469 |       2749
