                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11447752 |    3376297 |    3187315 |    3379190 |    2864771 |    3322653 |    3200976 |    3468144
  Cycles                             |    9271200 |    9271200 |    9271200 |    9271200 |    9271200 |    9271200 |    9271200 |    9271200
  IPC                                |       1.23 |       0.36 |       0.34 |       0.36 |       0.31 |       0.36 |       0.35 |       0.37
  Time (ns)                          |    2317800 |    2317800 |    2317800 |    2317800 |    2317800 |    2317800 |    2317800 |    2317800
  Idle time (ns)                     |       1178 |    1843565 |    1843876 |    1843840 |    1843948 |    1844297 |    1844108 |    1844165
  Idle time (%)                      |       0.1% |      79.5% |      79.6% |      79.6% |      79.6% |      79.6% |      79.6% |      79.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1359073 |    1058773 |     983516 |    1060755 |     846249 |    1039911 |     987470 |    1097656
  num incorrect                      |      80641 |       6432 |       8437 |       6104 |      13161 |       6835 |       8761 |       4988
  misprediction rate                 |      5.60% |      0.60% |      0.85% |      0.57% |      1.53% |      0.65% |      0.88% |      0.45%
  mpki                               |       7.04 |       1.91 |       2.65 |       1.81 |       4.59 |       2.06 |       2.74 |       1.44
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1642817 |      36557 |      40295 |      35604 |      48384 |      35945 |      40571 |      32675
    num misses                       |        177 |         25 |         25 |         27 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.08% |      0.05% |      0.07% |      0.06% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2493745 |     655434 |     634666 |     655244 |     604496 |     648209 |     636968 |     664344
    num misses                       |       1942 |        151 |        156 |        151 |        152 |        143 |        147 |        132
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.17 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2119 |        176 |        181 |        178 |        177 |        168 |        172 |        157
    num misses                       |        608 |        136 |        136 |        135 |        131 |        128 |        137 |        135
    miss rate                        |     28.69% |     77.27% |     75.14% |     75.84% |     74.01% |     76.19% |     79.65% |     85.99%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1642817 |      36557 |      40295 |      35604 |      48384 |      35945 |      40571 |      32675
    num cache misses                 |       2789 |        190 |        190 |        196 |        191 |        190 |        188 |        189
    miss rate                        |      0.17% |      0.52% |      0.47% |      0.55% |      0.39% |      0.53% |      0.46% |      0.58%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2493745 |     655434 |     634666 |     655244 |     604496 |     648209 |     636968 |     664344
    num cache misses                 |      37291 |      13189 |      13331 |      13111 |      13526 |      13197 |      13230 |      12984
    miss rate                        |      1.50% |      2.01% |      2.10% |      2.00% |      2.24% |      2.04% |      2.08% |      1.95%
    mpki                             |       3.26 |       3.91 |       4.18 |       3.88 |       4.72 |       3.97 |       4.13 |       3.74
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42274 |      13486 |      13656 |      13427 |      14216 |      13781 |      13826 |      13544
    num cache misses                 |      28874 |      12141 |      12258 |      12126 |      12424 |      12175 |      12201 |      12071
    miss rate                        |     68.30% |     90.03% |     89.76% |     90.31% |     87.39% |     88.35% |     88.25% |     89.12%
    mpki                             |       2.52 |       3.60 |       3.85 |       3.59 |       4.34 |       3.66 |       3.81 |       3.48
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31414 |      12256 |      12397 |      12246 |      12923 |      12574 |      12608 |      12446
    num cache misses                 |      23537 |       6814 |       6925 |       6686 |       7601 |       7378 |       7370 |       7165
    miss rate                        |     74.93% |     55.60% |     55.86% |     54.60% |     58.82% |     58.68% |     58.45% |     57.57%
    mpki                             |       2.06 |       2.02 |       2.17 |       1.98 |       2.65 |       2.22 |       2.30 |       2.07
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10630 |          0 |          0 |          0 |      10582 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10257 |        142 |        153 |        145 |        132 |        107 |        106 |         87
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2068 |       1917 |       2003 |       1901 |       2543 |       2445 |       2439 |       2420
