                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   39606420 |   41088944 |   44485090 |   42918662 |   46460578 |   46713473 |   46709669 |   46945473 |   42417497 |   42521689 |   44150327 |   43256452 |   46122341 |   46042635 |   46027041 |   45994665
  Cycles                             |   41208300 |   41208300 |   41208300 |   41208300 |  164833200 |  164833200 |  164833200 |  164833200 |   41208300 |   41208300 |   41208300 |   41208300 |  164833200 |  164833200 |  164833200 |  164833200
  IPC                                |       0.96 |       1.00 |       1.08 |       1.04 |       0.28 |       0.28 |       0.28 |       0.28 |       1.03 |       1.03 |       1.07 |       1.05 |       0.28 |       0.28 |       0.28 |       0.28
  Time (ns)                          |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300 |   41208300
  Idle time (ns)                     |        347 |     399340 |     400652 |     401721 |     402647 |     403646 |     404643 |     405577 |     406501 |     407433 |     408373 |     409297 |     410240 |     411161 |     412094 |     413080
  Idle time (%)                      |       0.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0% |       1.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3709927 |    4308348 |    5439924 |    4936444 |    5993706 |    6056598 |    6060787 |    6131865 |    4806710 |    4860375 |    5396979 |    5108394 |    5915548 |    5912291 |    5896269 |    5918067
  num incorrect                      |       4889 |        477 |        516 |        508 |        507 |        612 |        613 |        643 |        624 |        643 |        403 |        508 |       1311 |       1308 |       1373 |       1659
  misprediction rate                 |      0.13% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.03%
  mpki                               |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.04
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5073402 |    4995562 |    5018476 |    5024869 |    5240962 |    5294032 |    5310562 |    5337296 |    5047174 |    5037699 |    5067236 |    5068411 |    5334282 |    5318623 |    5362279 |    5337051
    num misses                       |        117 |         24 |         24 |         24 |         24 |         22 |         22 |         24 |         24 |         22 |         22 |         22 |         22 |         22 |         22 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   14430687 |   14491386 |   15068449 |   14786448 |   15683805 |   15783836 |   15781076 |   15838833 |   14619738 |   14595014 |   14884363 |   14709244 |   15559855 |   15494299 |   15527812 |   15455599
    num misses                       |     647069 |     642970 |     641834 |     641620 |     643016 |     643484 |     643010 |     643619 |     641853 |     641822 |     642957 |     641967 |     643182 |     644710 |     641354 |     642538
    miss rate                        |      4.48% |      4.44% |      4.26% |      4.34% |      4.10% |      4.08% |      4.07% |      4.06% |      4.39% |      4.40% |      4.32% |      4.36% |      4.13% |      4.16% |      4.13% |      4.16%
    mpki                             |      16.34 |      15.65 |      14.43 |      14.95 |      13.84 |      13.78 |      13.77 |      13.71 |      15.13 |      15.09 |      14.56 |      14.84 |      13.95 |      14.00 |      13.93 |      13.97
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     647186 |     642994 |     641858 |     641644 |     643040 |     643506 |     643032 |     643643 |     641877 |     641844 |     642979 |     641989 |     643204 |     644732 |     641376 |     642560
    num misses                       |     263954 |     263017 |     259974 |     262684 |     263410 |     261946 |     264225 |     265986 |     263649 |     260628 |     263417 |     263476 |     265144 |     263735 |     261153 |     260496
    miss rate                        |     40.78% |     40.91% |     40.50% |     40.94% |     40.96% |     40.71% |     41.09% |     41.33% |     41.07% |     40.61% |     40.97% |     41.04% |     41.22% |     40.91% |     40.72% |     40.54%
    mpki                             |       6.66 |       6.40 |       5.84 |       6.12 |       5.67 |       5.61 |       5.66 |       5.67 |       6.22 |       6.13 |       5.97 |       6.09 |       5.75 |       5.73 |       5.67 |       5.66
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5073402 |    4995562 |    5018476 |    5024869 |    5240962 |    5294032 |    5310562 |    5337296 |    5047174 |    5037699 |    5067236 |    5068411 |    5334282 |    5318623 |    5362279 |    5337051
    num cache misses                 |       5160 |       1155 |       1155 |       1209 |        833 |        818 |        823 |        906 |       1171 |       1211 |       1170 |       1183 |        807 |        844 |        821 |        948
    miss rate                        |      0.10% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   14430687 |   14491386 |   15068449 |   14786448 |   15683805 |   15783836 |   15781076 |   15838833 |   14619738 |   14595014 |   14884363 |   14709244 |   15559855 |   15494299 |   15527812 |   15455599
    num cache misses                 |     748515 |     738762 |     736484 |     737944 |     751640 |     753810 |     751644 |     754359 |     735014 |     731669 |     735915 |     732743 |     751178 |     749143 |     743315 |     743347
    miss rate                        |      5.19% |      5.10% |      4.89% |      4.99% |      4.79% |      4.78% |      4.76% |      4.76% |      5.03% |      5.01% |      4.94% |      4.98% |      4.83% |      4.83% |      4.79% |      4.81%
    mpki                             |      18.90 |      17.98 |      16.56 |      17.19 |      16.18 |      16.14 |      16.09 |      16.07 |      17.33 |      17.21 |      16.67 |      16.94 |      16.29 |      16.27 |      16.15 |      16.16
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     806117 |     786227 |     786727 |     787283 |     808143 |     813875 |     812273 |     817490 |     786507 |     781135 |     787018 |     783145 |     811144 |     806184 |     803756 |     800018
    num cache misses                 |     299185 |     280041 |     281624 |     281655 |     250655 |     251233 |     250553 |     252154 |     279604 |     277111 |     279119 |     277668 |     250308 |     247304 |     249486 |     246317
    miss rate                        |     37.11% |     35.62% |     35.80% |     35.78% |     31.02% |     30.87% |     30.85% |     30.84% |     35.55% |     35.48% |     35.47% |     35.46% |     30.86% |     30.68% |     31.04% |     30.79%
    mpki                             |       7.55 |       6.82 |       6.33 |       6.56 |       5.40 |       5.38 |       5.36 |       5.37 |       6.59 |       6.52 |       6.32 |       6.42 |       5.43 |       5.37 |       5.42 |       5.36
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     351544 |     326183 |     330480 |     329564 |     307129 |     311223 |     311080 |     314982 |     329833 |     325038 |     328758 |     326548 |     310025 |     304038 |     309776 |     302780
    num cache misses                 |     158837 |     134997 |     124392 |     130081 |     150359 |     151101 |     152300 |     162904 |     139705 |     131849 |     128628 |     130669 |     153833 |     149404 |     153450 |     159270
    miss rate                        |     45.18% |     41.39% |     37.64% |     39.47% |     48.96% |     48.55% |     48.96% |     51.72% |     42.36% |     40.56% |     39.13% |     40.02% |     49.62% |     49.14% |     49.54% |     52.60%
    mpki                             |       4.01 |       3.29 |       2.80 |       3.03 |       3.24 |       3.23 |       3.26 |       3.47 |       3.29 |       3.10 |       2.91 |       3.02 |       3.34 |       3.24 |       3.33 |       3.46
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     865102 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     864883 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     586.75 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     582.14 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     525.50 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     520.89 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      68658 |      60311 |      47513 |      53436 |      49504 |      47934 |      48043 |      47937 |      52066 |      50979 |      44810 |      48670 |      49357 |      48272 |      48602 |      48177
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      56467 |      49762 |      51889 |      51951 |      59830 |      62236 |      62730 |      66756 |      59741 |      54749 |      57197 |      55405 |      61941 |      58962 |      61575 |      59852
