                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   49419255 |    8611470 |    8711532 |    8031294 |    8641872 |    8055843 |    8647745 |    8368321
  Cycles                             |   34984000 |   34984000 |   34984000 |   34984000 |   34984000 |   34984000 |   34984000 |   34984000
  IPC                                |       1.41 |       0.25 |       0.25 |       0.23 |       0.25 |       0.23 |       0.25 |       0.24
  Time (ns)                          |    8746000 |    8746000 |    8746000 |    8746000 |    8746000 |    8746000 |    8746000 |    8746000
  Idle time (ns)                     |      80540 |    7269130 |    7246771 |    7144948 |    7144013 |    7334282 |    7221760 |    7274086
  Idle time (%)                      |       0.9% |      83.1% |      82.9% |      81.7% |      81.7% |      83.9% |      82.6% |      83.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5467339 |    2498153 |    2514334 |    2084071 |    2357404 |    2368249 |    2470727 |    2423117
  num incorrect                      |     359341 |      25370 |      27715 |      52160 |      42733 |      19710 |      29736 |      25323
  misprediction rate                 |      6.17% |      1.01% |      1.09% |      2.44% |      1.78% |      0.83% |      1.19% |      1.03%
  mpki                               |       7.27 |       2.95 |       3.18 |       6.49 |       4.94 |       2.45 |       3.44 |       3.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    6579652 |     166377 |     177425 |     269010 |     240230 |     137045 |     183637 |     161235
    num misses                       |        173 |         24 |         24 |         23 |         24 |         24 |         24 |         24
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   11298545 |    1862382 |    1888107 |    1889323 |    1950449 |    1736008 |    1889635 |    1815225
    num misses                       |      13958 |      12056 |      12048 |      12115 |      12064 |      12066 |      12053 |      12048
    miss rate                        |      0.12% |      0.65% |      0.64% |      0.64% |      0.62% |      0.70% |      0.64% |      0.66%
    mpki                             |       0.28 |       1.40 |       1.38 |       1.51 |       1.40 |       1.50 |       1.39 |       1.44
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      14131 |      12080 |      12072 |      12138 |      12088 |      12090 |      12077 |      12072
    num misses                       |       1831 |       1176 |       1148 |       1153 |       1163 |       1175 |       1177 |       1143
    miss rate                        |     12.96% |      9.74% |      9.51% |      9.50% |      9.62% |      9.72% |      9.75% |      9.47%
    mpki                             |       0.04 |       0.14 |       0.13 |       0.14 |       0.13 |       0.15 |       0.14 |       0.14
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    6579652 |     166377 |     177425 |     269010 |     240230 |     137045 |     183637 |     161235
    num cache misses                 |       3314 |        173 |        163 |        180 |        166 |        165 |        166 |        162
    miss rate                        |      0.05% |      0.10% |      0.09% |      0.07% |      0.07% |      0.12% |      0.09% |      0.10%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   11298545 |    1862382 |    1888107 |    1889323 |    1950449 |    1736008 |    1889635 |    1815225
    num cache misses                 |     106656 |      57182 |      57146 |      60841 |      58733 |      56510 |      57742 |      56952
    miss rate                        |      0.94% |      3.07% |      3.03% |      3.22% |      3.01% |      3.26% |      3.06% |      3.14%
    mpki                             |       2.16 |       6.64 |       6.56 |       7.58 |       6.80 |       7.01 |       6.68 |       6.81
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     113226 |      58271 |      58261 |      62394 |      61241 |      58462 |      60012 |      59044
    num cache misses                 |      90610 |      50514 |      50511 |      51716 |      51653 |      50063 |      50944 |      50430
    miss rate                        |     80.03% |     86.69% |     86.70% |     82.89% |     84.34% |     85.63% |     84.89% |     85.41%
    mpki                             |       1.83 |       5.87 |       5.80 |       6.44 |       5.98 |       6.21 |       5.89 |       6.03
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      94885 |      51449 |      51495 |      53122 |      54034 |      51887 |      53086 |      52397
    num cache misses                 |      62756 |      28219 |      28238 |      28976 |      32595 |      31158 |      31951 |      31781
    miss rate                        |     66.14% |     54.85% |     54.84% |     54.55% |     60.32% |     60.05% |     60.19% |     60.65%
    mpki                             |       1.27 |       3.28 |       3.24 |       3.61 |       3.77 |       3.87 |       3.69 |       3.80
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      29030 |          0 |          0 |          0 |      28973 |          0 |          0 |          0
  average dram access latency (ns)   |     112.25 |        inf |        inf |        inf |     112.99 |        inf |        inf |        inf
  average dram queueing delay        |      51.00 |       0.00 |       0.00 |       0.00 |      51.73 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      11168 |        975 |        935 |        921 |        811 |        806 |        800 |        789
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8670 |       8156 |       8113 |       8588 |      10524 |       9975 |      10265 |      10080
