                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492858351 |   58180742 |   83348936 |  108510955 |  133689341 |  158855021 |  184015613 |  209186441 |  234343691 |  259505173 |  284670947 |  308036695
  Cycles                             |  663465220 |  663465220 |  663465220 |  663465220 |  874567790 |  874567790 |  874567790 |  874567790 |  663465220 |  663465220 |  663465220 |  663465220
  IPC                                |       0.74 |       0.09 |       0.13 |       0.16 |       0.15 |       0.18 |       0.21 |       0.24 |       0.35 |       0.39 |       0.43 |       0.46
  Time (ns)                          |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100 |  301575100
  Idle time (ns)                     |   70018206 |  278887636 |  272378865 |  265990968 |  263463802 |  257115935 |  250833009 |  244792951 |  234872391 |  228068356 |  221523605 |  215611302
  Idle time (%)                      |      23.2% |      92.5% |      90.3% |      88.2% |      87.4% |      85.3% |      83.2% |      81.2% |      77.9% |      75.6% |      73.5% |      71.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76985533 |    9021267 |   11814984 |   14614913 |   17409751 |   20203856 |   23007787 |   25796402 |   28588900 |   31387281 |   34179436 |   36376843
  num incorrect                      |     567331 |     587160 |     589551 |     585386 |     589824 |     591640 |     583997 |     591124 |     592150 |     589441 |     592181 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42975 |    5592855 |   11185259 |   16777663 |   22370067 |   27962334 |   33554738 |   39147142 |   44739546 |   50331950 |   55924482 |   61516759
    num misses                       |        110 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794955 |    6203554 |    6203507 |    6203288 |    6204825 |    6204288 |    6204331 |    6204101 |    6202762 |    6202497 |    6202179 |    5902057
    num misses                       |   36022689 |    2768607 |    2779624 |    2774895 |    2784310 |    2779615 |    2769092 |    2779439 |    2783417 |    2785027 |    2785808 |    2779541
    miss rate                        |     82.25% |     44.63% |     44.81% |     44.73% |     44.87% |     44.80% |     44.63% |     44.80% |     44.87% |     44.90% |     44.92% |     47.09%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022799 |    2768623 |    2779640 |    2774911 |    2784326 |    2779631 |    2769108 |    2779455 |    2783433 |    2785043 |    2785824 |    2779557
    num misses                       |   34729691 |    2664678 |    2685762 |    2681062 |    2696029 |    2690108 |    2670630 |    2687928 |    2696138 |    2699472 |    2702722 |    2687714
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.22 |      24.71 |      20.17 |      16.93 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42975 |    5592855 |   11185259 |   16777663 |   22370067 |   27962334 |   33554738 |   39147142 |   44739546 |   50331950 |   55924482 |   61516759
    num cache misses                 |       1903 |        104 |        128 |        155 |        182 |        210 |        242 |        268 |         94 |        104 |        126 |        150
    miss rate                        |      4.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794955 |    6203554 |    6203507 |    6203288 |    6204825 |    6204288 |    6204331 |    6204101 |    6202762 |    6202497 |    6202179 |    5902057
    num cache misses                 |   37243293 |    2782368 |    2791484 |    2791302 |    2793063 |    2789250 |    2782918 |    2791856 |    2794073 |    2794849 |    2795025 |    2791777
    miss rate                        |     85.04% |     44.85% |     45.00% |     45.00% |     45.01% |     44.96% |     44.85% |     45.00% |     45.05% |     45.06% |     45.07% |     47.30%
    mpki                             |      75.57 |      47.82 |      33.49 |      25.72 |      20.89 |      17.56 |      15.12 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39314811 |    4998107 |    5042714 |    5038597 |    5060981 |    5040639 |    5012311 |    5055479 |    5087715 |    5059954 |    5065504 |    5032122
    num cache misses                 |   36815697 |    2745009 |    2765763 |    2764218 |    2738865 |    2726552 |    2711857 |    2735257 |    2772966 |    2773489 |    2774463 |    2760720
    miss rate                        |     93.64% |     54.92% |     54.85% |     54.86% |     54.12% |     54.09% |     54.10% |     54.10% |     54.50% |     54.81% |     54.77% |     54.86%
    mpki                             |      74.70 |      47.18 |      33.18 |      25.47 |      20.49 |      17.16 |      14.74 |      13.08 |      11.83 |      10.69 |       9.75 |       8.96
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38885316 |    4960643 |    5016865 |    5011354 |    5006599 |    4977731 |    4941008 |    4998612 |    5066514 |    5038487 |    5044816 |    5000915
    num cache misses                 |   29915655 |    2215521 |    2250982 |    2247016 |    2267104 |    2250581 |    2228581 |    2263224 |    2293668 |    2264952 |    2270327 |    2240249
    miss rate                        |     76.93% |     44.66% |     44.87% |     44.84% |     45.28% |     45.21% |     45.10% |     45.28% |     45.27% |     44.95% |     45.00% |     44.80%
    mpki                             |      60.70 |      38.08 |      27.01 |      20.71 |      16.96 |      14.17 |      12.11 |      10.82 |       9.79 |       8.73 |       7.98 |       7.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   40603160 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   40426939 |          0 |          0 |          0
  average dram access latency (ns)   |      62.05 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.12 |        inf |        inf |        inf
  average dram queueing delay        |       0.80 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.87 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   28667124 |    2215475 |    2250934 |    2246942 |    2267009 |    2250464 |    2228442 |    2047891 |    1997391 |    2186126 |    2263575 |    2239559
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196584 |          5 |          5 |          5 |         11 |          5 |          3 |     215180 |     296177 |      78778 |       6687 |        585
