                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   57786075 |   58550814 |   58557464 |   58657012 |   62661684 |   62797462 |   64513217 |   64130772 |   60218895 |   60659887 |   67260477 |   67855794 |   71416179 |   71419155 |   71395437 |   71385676
  Cycles                             |   24978900 |   24978900 |   24978900 |   24978900 |   33305200 |   33305200 |   33305200 |   33305200 |   24978900 |   24978900 |   24978900 |   24978900 |   33305200 |   33305200 |   33305200 |   33305200
  IPC                                |       2.31 |       2.34 |       2.34 |       2.35 |       1.88 |       1.89 |       1.94 |       1.93 |       2.41 |       2.43 |       2.69 |       2.72 |       2.14 |       2.14 |       2.14 |       2.14
  Time (ns)                          |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300 |    8326300
  Idle time (ns)                     |        273 |     331917 |     332907 |     333728 |     334464 |     335184 |     335962 |     336660 |     337389 |     338191 |     338924 |     339757 |     340547 |     341352 |     342324 |     343255
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.1% |       4.1% |       4.1% |       4.1% |       4.1% |       4.1% |       4.1% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     583800 |    1168381 |    1170855 |    1204096 |    2539073 |    2584339 |    3393007 |    3265539 |    1961486 |    2108540 |   22189911 |   22388160 |   23789638 |   23790637 |   23782731 |   23779468
  num incorrect                      |      11599 |       3704 |       3678 |       3682 |       3683 |       3681 |       3124 |       3117 |       3093 |       3115 |       1014 |       1016 |       1004 |        997 |        997 |       1005
  misprediction rate                 |      1.95% |      0.32% |      0.31% |      0.30% |      0.14% |      0.14% |      0.09% |      0.10% |      0.16% |      0.15% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5481765 |    5275534 |    5275490 |    5275490 |    5275494 |    5275490 |    5211324 |    5211320 |    5211320 |    5211173 |      81842 |      81989 |      11453 |      11453 |      11453 |      11454
    num misses                       |        230 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04% |      0.27% |      0.27% |      0.27% |      0.27%
