                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  184483482 |  195038809 |  195796856 |  192964938 |  136067881 |  137857214 |  133156806 |  139104368 |  196186881 |  197377563 |  196076190 |  195022378 |  136818968 |  137106797 |  136395431 |  138946414
  Cycles                             |  326005600 |  326005600 |  326005600 |  326005600 |  244504200 |  244504200 |  244504200 |  244504200 |  326005600 |  326005600 |  326005600 |  326005600 |  244504200 |  244504200 |  244504200 |  244504200
  IPC                                |       0.57 |       0.60 |       0.60 |       0.59 |       0.56 |       0.56 |       0.54 |       0.57 |       0.60 |       0.61 |       0.60 |       0.60 |       0.56 |       0.56 |       0.56 |       0.57
  Time (ns)                          |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400 |   81501400
  Idle time (ns)                     |   17959998 |   18050322 |   18129315 |   17517217 |     655624 |     724136 |     681314 |     655925 |   18994005 |   18087551 |   18238680 |   17532133 |     804978 |     703758 |     855199 |     683466
  Idle time (%)                      |      22.0% |      22.1% |      22.2% |      21.5% |       0.8% |       0.9% |       0.8% |       0.8% |      23.3% |      22.2% |      22.4% |      21.5% |       1.0% |       0.9% |       1.0% |       0.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   27629075 |   31977605 |   32278093 |   31336255 |   12377196 |   12977770 |   11411671 |   13394500 |   32441943 |   32847977 |   32415317 |   32062283 |   12662946 |   12759765 |   12521859 |   13372770
  num incorrect                      |      10571 |       4097 |       4042 |       3961 |       3952 |       3931 |       3889 |       3874 |       3760 |       3846 |       3686 |       3853 |       3842 |       3764 |       3814 |       3682
  misprediction rate                 |      0.04% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03%
  mpki                               |       0.06 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13161043 |   12760862 |   12734228 |   12733467 |   12731555 |   12729824 |   12729583 |   12729356 |   12722781 |   12718813 |   12718451 |   12719146 |   12718325 |   12717921 |   12718313 |   12717979
    num misses                       |        208 |         34 |         34 |         34 |         34 |         27 |         27 |         27 |         34 |         34 |         27 |         34 |         34 |         27 |         35 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   77184037 |   77844555 |   77904810 |   77429983 |   67940308 |   68233286 |   67449137 |   68439885 |   77926055 |   78113658 |   77895530 |   77724228 |   68018813 |   68064889 |   67948026 |   68371956
    num misses                       |      40484 |      36620 |      36344 |      36330 |      36412 |      36376 |      36361 |      37224 |      36288 |      36302 |      36290 |      36339 |      36469 |      36277 |      36383 |      37007
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.22 |       0.19 |       0.19 |       0.19 |       0.27 |       0.26 |       0.27 |       0.27 |       0.18 |       0.18 |       0.19 |       0.19 |       0.27 |       0.26 |       0.27 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      40692 |      36654 |      36378 |      36364 |      36446 |      36403 |      36388 |      37251 |      36322 |      36336 |      36317 |      36373 |      36503 |      36304 |      36418 |      37037
    num misses                       |      21378 |      19789 |      19596 |      19428 |      19586 |      19560 |      19582 |      19579 |      19454 |      19487 |      19424 |      19629 |      19610 |      19498 |      19584 |      19394
    miss rate                        |     52.54% |     53.99% |     53.87% |     53.43% |     53.74% |     53.73% |     53.81% |     52.56% |     53.56% |     53.63% |     53.48% |     53.97% |     53.72% |     53.71% |     53.78% |     52.36%
    mpki                             |       0.12 |       0.10 |       0.10 |       0.10 |       0.14 |       0.14 |       0.15 |       0.14 |       0.10 |       0.10 |       0.10 |       0.10 |       0.14 |       0.14 |       0.14 |       0.14
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13161043 |   12760862 |   12734228 |   12733467 |   12731555 |   12729824 |   12729583 |   12729356 |   12722781 |   12718813 |   12718451 |   12719146 |   12718325 |   12717921 |   12718313 |   12717979
    num cache misses                 |      20577 |       9434 |       9290 |       9110 |      15146 |      14962 |      14812 |      14831 |       9363 |       9641 |       9505 |       8867 |      15066 |      15032 |      14777 |      14927
    miss rate                        |      0.16% |      0.07% |      0.07% |      0.07% |      0.12% |      0.12% |      0.12% |      0.12% |      0.07% |      0.08% |      0.07% |      0.07% |      0.12% |      0.12% |      0.12% |      0.12%
    mpki                             |       0.11 |       0.05 |       0.05 |       0.05 |       0.11 |       0.11 |       0.11 |       0.11 |       0.05 |       0.05 |       0.05 |       0.05 |       0.11 |       0.11 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   77184037 |   77844555 |   77904810 |   77429983 |   67940308 |   68233286 |   67449137 |   68439885 |   77926055 |   78113658 |   77895530 |   77724228 |   68018813 |   68064889 |   67948026 |   68371956
    num cache misses                 |    2735533 |    2661459 |    2643460 |    2643418 |    2647400 |    2647773 |    2647936 |    2648649 |    2642450 |    2642179 |    2641511 |    2641544 |    2646723 |    2646710 |    2646828 |    2646056
