                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   43874615 |   44542534 |   44496112 |   44372956 |   38429117 |   38426930 |   38279767 |   38273012 |   44169501 |   44028365 |   43942831 |   43851497 |   37950822 |   37887576 |   37847125 |   37723416
  Cycles                             |   51752240 |   51752240 |   51752240 |   51752240 |   39260320 |   39260320 |   39260320 |   39260320 |   51752240 |   51752240 |   51752240 |   51752240 |   39260320 |   39260320 |   39260320 |   39260320
  IPC                                |       0.85 |       0.86 |       0.86 |       0.86 |       0.98 |       0.98 |       0.98 |       0.97 |       0.85 |       0.85 |       0.85 |       0.85 |       0.97 |       0.97 |       0.96 |       0.96
  Time (ns)                          |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600 |   17845600
  Idle time (ns)                     |        225 |     318560 |     322679 |     325326 |     327934 |     330572 |     333180 |     335818 |     338426 |     341064 |     343672 |     346310 |     348917 |     351556 |     354163 |     356802
  Idle time (%)                      |       0.0% |       1.8% |       1.8% |       1.8% |       1.8% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4715480 |    5030682 |    5021773 |    4995926 |    3355938 |    3355962 |    3321001 |    3321622 |    4943138 |    4918702 |    4900887 |    4882654 |    3254279 |    3241411 |    3233033 |    3202718
  num incorrect                      |      12978 |       2880 |       2910 |       2984 |       2648 |       2728 |       2815 |       2859 |       3494 |       3678 |       4568 |       4714 |       4468 |       4440 |       4711 |       5141
  misprediction rate                 |      0.27% |      0.06% |      0.06% |      0.06% |      0.08% |      0.08% |      0.08% |      0.09% |      0.07% |      0.07% |      0.09% |      0.10% |      0.14% |      0.14% |      0.15% |      0.16%
  mpki                               |       0.30 |       0.06 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.10 |       0.11 |       0.12 |       0.12 |       0.12 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5259313 |    5167707 |    5176935 |    5182287 |    5065601 |    5080066 |    5078903 |    5100134 |    5264942 |    5247123 |    5246543 |    5250136 |    5139443 |    5145914 |    5162324 |    5182233
    num misses                       |        132 |         23 |         23 |         23 |         21 |         21 |         23 |         23 |         21 |         21 |         23 |         21 |         23 |         21 |         23 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15402691 |   15171572 |   15154870 |   15117793 |   14062283 |   14060778 |   14012700 |   14018021 |   15089542 |   15011915 |   14971281 |   14934475 |   13892735 |   13866096 |   13857333 |   13837305
    num misses                       |     647318 |     643091 |     642642 |     642246 |     642818 |     643821 |     642360 |     643376 |     642512 |     642100 |     643408 |     642560 |     642645 |     645139 |     641090 |     642841
    miss rate                        |      4.20% |      4.24% |      4.24% |      4.25% |      4.57% |      4.58% |      4.58% |      4.59% |      4.26% |      4.28% |      4.30% |      4.30% |      4.63% |      4.65% |      4.63% |      4.65%
    mpki                             |      14.75 |      14.44 |      14.44 |      14.47 |      16.73 |      16.75 |      16.78 |      16.81 |      14.55 |      14.58 |      14.64 |      14.65 |      16.93 |      17.03 |      16.94 |      17.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     647450 |     643114 |     642665 |     642269 |     642839 |     643842 |     642383 |     643399 |     642533 |     642121 |     643431 |     642581 |     642668 |     645160 |     641113 |     642862
    num misses                       |     263939 |     262983 |     260270 |     262539 |     262969 |     262060 |     263868 |     265738 |     263989 |     261200 |     264025 |     263471 |     265092 |     263507 |     261137 |     260286
    miss rate                        |     40.77% |     40.89% |     40.50% |     40.88% |     40.91% |     40.70% |     41.08% |     41.30% |     41.09% |     40.68% |     41.03% |     41.00% |     41.25% |     40.84% |     40.73% |     40.49%
