                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1961958331 |  1964591540 |  1962194525 |  1965052961 |  1682576121 |  1685334788 |  1972475248 |  1975601228 |  1976420369 |  1977889849 |  1683931415 |  1688173672
  Cycles                             |   871891670 |   871891670 |   871891670 |   871891670 |   661435060 |   661435060 |   871891670 |   871891670 |   871891670 |   871891670 |   661435060 |   661435060
  IPC                                |        2.25 |        2.25 |        2.25 |        2.25 |        2.54 |        2.55 |        2.26 |        2.27 |        2.27 |        2.27 |        2.55 |        2.55
  Time (ns)                          |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300 |   300652300
  Idle time (ns)                     |         311 |      293542 |      295554 |      297352 |      299066 |      300804 |      302471 |      304237 |      305963 |      307657 |      309388 |      311119
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   101055028 |   102531417 |   101732449 |   102685461 |     8525300 |     9445225 |   108812922 |   109855532 |   110128574 |   110618404 |   283232796 |   284646880
  num incorrect                      |       43140 |       32435 |       32626 |       32428 |       31301 |       31404 |       28188 |       28182 |       28185 |       28183 |       18682 |       18684
  misprediction rate                 |       0.04% |       0.03% |       0.03% |       0.03% |       0.37% |       0.33% |       0.03% |       0.03% |       0.03% |       0.03% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158348119 |   157995406 |   157995215 |   157995215 |   157995300 |   157995215 |   157003197 |   157003193 |   157003193 |   157003193 |    79675971 |    79675972
    num misses                       |         286 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   820743632 |   820090161 |   819690252 |   820166655 |   773090990 |   773550064 |   817967489 |   818487467 |   818623994 |   818868904 |   528885680 |   529592721
    num misses                       |      913970 |      973862 |      945304 |      962185 |      924602 |      959065 |      898245 |      899847 |      920990 |      938947 |      460310 |      469054
    miss rate                        |       0.11% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.11% |       0.11% |       0.11% |       0.09% |       0.09%
    mpki                             |        0.47 |        0.50 |        0.48 |        0.49 |        0.55 |        0.57 |        0.46 |        0.46 |        0.47 |        0.47 |        0.27 |        0.28
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      914256 |      973900 |      945342 |      962223 |      924640 |      959103 |      898283 |      899885 |      921028 |      938985 |      460348 |      469092
    num misses                       |       21916 |       23025 |       31561 |       25722 |       21501 |       18096 |       20122 |       17967 |       22285 |       22687 |       14744 |       17050
    miss rate                        |       2.40% |       2.36% |       3.34% |       2.67% |       2.33% |       1.89% |       2.24% |       2.00% |       2.42% |       2.42% |       3.20% |       3.63%
