                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21729871 |    3946635 |    4030274 |    4259859 |    4035603 |    4096790 |    3457215 |    3638203
  Cycles                             |   16692000 |   16692000 |   16692000 |   16692000 |   16692000 |   16692000 |   16692000 |   16692000
  IPC                                |       1.30 |       0.24 |       0.24 |       0.26 |       0.24 |       0.25 |       0.21 |       0.22
  Time (ns)                          |    4173000 |    4173000 |    4173000 |    4173000 |    4173000 |    4173000 |    4173000 |    4173000
  Idle time (ns)                     |       1471 |    3443008 |    3443325 |    3443444 |    3443395 |    3443620 |    3443406 |    3443752
  Idle time (%)                      |       0.0% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2479488 |    1154149 |    1194899 |    1290178 |    1190995 |    1221823 |     950580 |    1024486
  num incorrect                      |     162696 |      15142 |      14303 |      11126 |      14329 |      13298 |      21564 |      19335
  misprediction rate                 |      6.16% |      1.29% |      1.18% |      0.85% |      1.19% |      1.08% |      2.22% |      1.85%
  mpki                               |       7.49 |       3.84 |       3.55 |       2.61 |       3.55 |       3.25 |       6.24 |       5.31
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2522921 |     101033 |      91077 |      77971 |      96993 |      86721 |     134934 |     123780
    num misses                       |        177 |         46 |         28 |         29 |         45 |         45 |         47 |         47
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5107303 |     870363 |     878365 |     901206 |     881620 |     886435 |     824176 |     843374
    num misses                       |       2541 |       1047 |       1068 |       1037 |       1104 |       1099 |       1028 |       1091
    miss rate                        |      0.05% |      0.12% |      0.12% |      0.12% |      0.13% |      0.12% |      0.12% |      0.13%
    mpki                             |       0.12 |       0.27 |       0.26 |       0.24 |       0.27 |       0.27 |       0.30 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2718 |       1093 |       1096 |       1066 |       1149 |       1144 |       1075 |       1138
    num misses                       |        688 |        211 |        189 |        187 |        216 |        207 |        207 |        201
    miss rate                        |     25.31% |     19.30% |     17.24% |     17.54% |     18.80% |     18.09% |     19.26% |     17.66%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2522921 |     101033 |      91077 |      77971 |      96993 |      86721 |     134934 |     123780
    num cache misses                 |       2936 |        369 |        177 |        178 |        370 |        370 |        422 |        412
    miss rate                        |      0.12% |      0.37% |      0.19% |      0.23% |      0.38% |      0.43% |      0.31% |      0.33%
    mpki                             |       0.14 |       0.09 |       0.04 |       0.04 |       0.09 |       0.09 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5107303 |     870363 |     878365 |     901206 |     881620 |     886435 |     824176 |     843374
    num cache misses                 |      52951 |      26386 |      26018 |      25935 |      26308 |      26240 |      27481 |      26688
    miss rate                        |      1.04% |      3.03% |      2.96% |      2.88% |      2.98% |      2.96% |      3.33% |      3.16%
    mpki                             |       2.44 |       6.69 |       6.46 |       6.09 |       6.52 |       6.41 |       7.95 |       7.34
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58331 |      27001 |      26430 |      26318 |      27466 |      27370 |      28699 |      27962
    num cache misses                 |      42741 |      24245 |      23713 |      23712 |      24186 |      24147 |      24530 |      24413
    miss rate                        |     73.27% |     89.79% |     89.72% |     90.10% |     88.06% |     88.22% |     85.47% |     87.31%
    mpki                             |       1.97 |       6.14 |       5.88 |       5.57 |       5.99 |       5.89 |       7.10 |       6.71
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45547 |      24511 |      23967 |      23938 |      24988 |      24910 |      25423 |      25281
    num cache misses                 |      32454 |      13821 |      13373 |      13380 |      14543 |      14425 |      14885 |      14577
    miss rate                        |     71.25% |     56.39% |     55.80% |     55.89% |     58.20% |     57.91% |     58.55% |     57.66%
    mpki                             |       1.49 |       3.50 |       3.32 |       3.14 |       3.60 |       3.52 |       4.31 |       4.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14063 |          0 |          0 |          0 |      13984 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.00 |       0.00 |       0.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10542 |        302 |        233 |        297 |        240 |        241 |        314 |        233
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4010 |       3798 |       3883 |       3794 |       4643 |       4625 |       4706 |       4686
