                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   12753553 |    5102091 |    4895803 |    5088385 |    4442004 |    5071535 |    4908192 |    5207167
  Cycles                             |    9754800 |    9754800 |    9754800 |    9754800 |    9754800 |    9754800 |    9754800 |    9754800
  IPC                                |       1.31 |       0.52 |       0.50 |       0.52 |       0.46 |       0.52 |       0.50 |       0.53
  Time (ns)                          |    2438700 |    2438700 |    2438700 |    2438700 |    2438700 |    2438700 |    2438700 |    2438700
  Idle time (ns)                     |       1648 |    1812693 |    1813033 |    1813150 |    1813250 |    1812948 |    1813326 |    1813456
  Idle time (%)                      |       0.1% |      74.3% |      74.3% |      74.3% |      74.4% |      74.3% |      74.4% |      74.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1624918 |    1608996 |    1517011 |    1604735 |    1305838 |    1594681 |    1520412 |    1656744
  num incorrect                      |      83984 |       6435 |       9203 |       6617 |      16133 |       7067 |       9362 |       5389
  misprediction rate                 |      4.91% |      0.40% |      0.60% |      0.41% |      1.22% |      0.44% |      0.61% |      0.32%
  mpki                               |       6.59 |       1.26 |       1.88 |       1.30 |       3.63 |       1.39 |       1.91 |       1.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1590317 |      38754 |      49613 |      38852 |      78999 |      40940 |      50900 |      32387
    num misses                       |        170 |         24 |         24 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.06% |      0.05% |      0.06% |      0.03% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3060406 |     956840 |     935887 |     954375 |     892202 |     954315 |     937304 |     966030
    num misses                       |       1951 |        558 |        511 |        513 |        487 |        527 |        504 |        506
    miss rate                        |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05%
    mpki                             |       0.15 |       0.11 |       0.10 |       0.10 |       0.11 |       0.10 |       0.10 |       0.10
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2121 |        582 |        535 |        537 |        511 |        551 |        528 |        530
    num misses                       |        646 |        181 |        179 |        177 |        176 |        170 |        162 |        161
    miss rate                        |     30.46% |     31.10% |     33.46% |     32.96% |     34.44% |     30.85% |     30.68% |     30.38%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1590317 |      38754 |      49613 |      38852 |      78999 |      40940 |      50900 |      32387
    num cache misses                 |       2844 |        155 |        157 |        156 |        156 |        159 |        154 |        154
    miss rate                        |      0.18% |      0.40% |      0.32% |      0.40% |      0.20% |      0.39% |      0.30% |      0.48%
    mpki                             |       0.22 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3060406 |     956840 |     935887 |     954375 |     892202 |     954315 |     937304 |     966030
    num cache misses                 |      42766 |      14247 |      14543 |      14186 |      15144 |      14333 |      14444 |      14039
    miss rate                        |      1.40% |      1.49% |      1.55% |      1.49% |      1.70% |      1.50% |      1.54% |      1.45%
    mpki                             |       3.35 |       2.79 |       2.97 |       2.79 |       3.41 |       2.83 |       2.94 |       2.70
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47987 |      14606 |      14970 |      14573 |      16012 |      15003 |      15155 |      14666
    num cache misses                 |      32328 |      12917 |      13129 |      12880 |      13382 |      13026 |      13096 |      12843
    miss rate                        |     67.37% |     88.44% |     87.70% |     88.38% |     83.57% |     86.82% |     86.41% |     87.57%
    mpki                             |       2.53 |       2.53 |       2.68 |       2.53 |       3.01 |       2.57 |       2.67 |       2.47
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      35843 |      13125 |      13404 |      13113 |      14094 |      13540 |      13661 |      13325
    num cache misses                 |      26568 |       7155 |       7127 |       7005 |       8477 |       8054 |       8202 |       8003
    miss rate                        |     74.12% |     54.51% |     53.17% |     53.42% |     60.15% |     59.48% |     60.04% |     60.06%
    mpki                             |       2.08 |       1.40 |       1.46 |       1.38 |       1.91 |       1.59 |       1.67 |       1.54
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      12896 |          0 |          0 |          0 |      12825 |          0 |          0 |          0
  average dram access latency (ns)   |      65.87 |        inf |        inf |        inf |      65.68 |        inf |        inf |        inf
  average dram queueing delay        |       4.61 |       0.00 |       0.00 |       0.00 |       4.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10524 |        235 |        211 |        238 |        217 |        198 |        185 |        217
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2002 |       2081 |       2120 |       2082 |       2943 |       2779 |       2742 |       2634
