                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20921141 |    3673343 |    3268023 |    3583535 |    3456068 |    3309534 |    3432466 |    3545352 |    3601729 |    3332319 |    3613515 |    3396252 |    3317689 |    2924385 |    2980991 |    3419678
  Cycles                             |   20278400 |   20278400 |   20278400 |   20278400 |   15208800 |   15208800 |   15208800 |   15208800 |   20278400 |   20278400 |   20278400 |   20278400 |   15208800 |   15208800 |   15208800 |   15208800
  IPC                                |       1.03 |       0.18 |       0.16 |       0.18 |       0.23 |       0.22 |       0.23 |       0.23 |       0.18 |       0.16 |       0.18 |       0.17 |       0.22 |       0.19 |       0.20 |       0.22
  Time (ns)                          |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600 |    5069600
  Idle time (ns)                     |       1617 |    4434787 |    4435471 |    4435467 |    4425690 |    4425766 |    4425822 |    4425946 |    4436052 |    4436077 |    4436170 |    4436365 |    4426288 |    4426558 |    4426697 |    4426604
  Idle time (%)                      |       0.0% |      87.5% |      87.5% |      87.5% |      87.3% |      87.3% |      87.3% |      87.3% |      87.5% |      87.5% |      87.5% |      87.5% |      87.3% |      87.3% |      87.3% |      87.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2268389 |    1167049 |     999968 |    1130702 |    1085118 |    1025228 |    1076236 |    1122624 |    1138793 |    1025765 |    1143444 |    1053423 |    1028795 |     863205 |     885113 |    1070816
  num incorrect                      |     156120 |       4478 |       9640 |       5562 |       6142 |       8145 |       6366 |       4883 |       5434 |       8992 |       5268 |       8030 |       8144 |      13939 |      13054 |       6691
  misprediction rate                 |      6.44% |      0.38% |      0.95% |      0.49% |      0.56% |      0.79% |      0.59% |      0.43% |      0.47% |      0.87% |      0.46% |      0.76% |      0.79% |      1.59% |      1.45% |      0.62%
  mpki                               |       7.46 |       1.22 |       2.95 |       1.55 |       1.78 |       2.46 |       1.85 |       1.38 |       1.51 |       2.70 |       1.46 |       2.36 |       2.45 |       4.77 |       4.38 |       1.96
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3289300 |      45124 |      75692 |      50936 |      53740 |      64320 |      54831 |      45803 |      48588 |      74571 |      47453 |      67135 |      63925 |      98306 |      98503 |      55998
    num misses                       |        173 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.05% |      0.03% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4891178 |     701107 |     658997 |     692113 |     673392 |     658768 |     670673 |     681218 |     693899 |     666667 |     694124 |     672391 |     659634 |     618607 |     627734 |     668677
    num misses                       |       2058 |        597 |        615 |        600 |        617 |        580 |        594 |        553 |        600 |        600 |        651 |        595 |        601 |        618 |        649 |        619
    miss rate                        |      0.04% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.10 |       0.16 |       0.19 |       0.17 |       0.18 |       0.18 |       0.17 |       0.16 |       0.17 |       0.18 |       0.18 |       0.18 |       0.18 |       0.21 |       0.22 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2231 |        625 |        641 |        626 |        643 |        606 |        620 |        579 |        626 |        626 |        677 |        621 |        627 |        644 |        675 |        645
    num misses                       |        697 |        174 |        177 |        173 |        172 |        174 |        174 |        173 |        173 |        183 |        181 |        170 |        182 |        179 |        181 |        173
    miss rate                        |     31.24% |     27.84% |     27.61% |     27.64% |     26.75% |     28.71% |     28.06% |     29.88% |     27.64% |     29.23% |     26.74% |     27.38% |     29.03% |     27.80% |     26.81% |     26.82%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3289300 |      45124 |      75692 |      50936 |      53740 |      64320 |      54831 |      45803 |      48588 |      74571 |      47453 |      67135 |      63925 |      98306 |      98503 |      55998
    num cache misses                 |       2833 |        181 |        172 |        173 |        173 |        171 |        172 |        171 |        171 |        171 |        171 |        171 |        171 |        173 |        172 |        172
    miss rate                        |      0.09% |      0.40% |      0.23% |      0.34% |      0.32% |      0.27% |      0.31% |      0.37% |      0.35% |      0.23% |      0.36% |      0.25% |      0.27% |      0.18% |      0.17% |      0.31%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4891178 |     701107 |     658997 |     692113 |     673392 |     658768 |     670673 |     681218 |     693899 |     666667 |     694124 |     672391 |     659634 |     618607 |     627734 |     668677
    num cache misses                 |      42297 |      13890 |      14272 |      13959 |      13972 |      14226 |      14078 |      13695 |      14034 |      14170 |      13933 |      14107 |      14173 |      14295 |      14426 |      13898
    miss rate                        |      0.86% |      1.98% |      2.17% |      2.02% |      2.07% |      2.16% |      2.10% |      2.01% |      2.02% |      2.13% |      2.01% |      2.10% |      2.15% |      2.31% |      2.30% |      2.08%
    mpki                             |       2.02 |       3.78 |       4.37 |       3.90 |       4.04 |       4.30 |       4.10 |       3.86 |       3.90 |       4.25 |       3.86 |       4.15 |       4.27 |       4.89 |       4.84 |       4.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47498 |      14163 |      14592 |      14237 |      14251 |      14532 |      14363 |      13955 |      14574 |      14776 |      14481 |      14677 |      14731 |      14966 |      15081 |      14454
    num cache misses                 |      32751 |      12921 |      13169 |      13027 |      12972 |      13166 |      13035 |      12820 |      13046 |      13114 |      12957 |      13083 |      13133 |      13237 |      13305 |      12989
    miss rate                        |     68.95% |     91.23% |     90.25% |     91.50% |     91.03% |     90.60% |     90.75% |     91.87% |     89.52% |     88.75% |     89.48% |     89.14% |     89.15% |     88.45% |     88.22% |     89.86%
