                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10997760 |    3120617 |    3074484 |    3149675 |    2813914 |    3162805 |    3116925 |    3023001 |    2625876 |    3079504 |    3116870 |    3104172 |    2905311 |    3073422 |    3113891 |    3095236
  Cycles                             |   11046800 |   11046800 |   11046800 |   11046800 |    8285100 |    8285100 |    8285100 |    8285100 |   11046800 |   11046800 |   11046800 |   11046800 |    8285100 |    8285100 |    8285100 |    8285100
  IPC                                |       1.00 |       0.28 |       0.28 |       0.29 |       0.34 |       0.38 |       0.38 |       0.36 |       0.24 |       0.28 |       0.28 |       0.28 |       0.35 |       0.37 |       0.38 |       0.37
  Time (ns)                          |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700
  Idle time (ns)                     |       1462 |    2288308 |    2288516 |    2288864 |    2278545 |    2278748 |    2278973 |    2278830 |    2288906 |    2289084 |    2289214 |    2289202 |    2279417 |    2279541 |    2279607 |    2279774
  Idle time (%)                      |       0.1% |      82.9% |      82.9% |      82.9% |      82.5% |      82.5% |      82.5% |      82.5% |      82.9% |      82.9% |      82.9% |      82.9% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1336455 |    1002160 |     984101 |    1015530 |     878110 |    1026656 |    1006524 |     967510 |     793431 |     985530 |    1001240 |     996667 |     916436 |     988541 |    1006345 |     997388
  num incorrect                      |      74899 |       3409 |       3860 |       2794 |       6755 |       1806 |       2547 |       3921 |       9563 |       3877 |       3283 |       3640 |       5650 |       3120 |       2529 |       2804
  misprediction rate                 |      5.31% |      0.34% |      0.39% |      0.27% |      0.76% |      0.18% |      0.25% |      0.40% |      1.19% |      0.39% |      0.33% |      0.36% |      0.61% |      0.31% |      0.25% |      0.28%
  mpki                               |       6.81 |       1.09 |       1.26 |       0.89 |       2.40 |       0.57 |       0.82 |       1.30 |       3.64 |       1.26 |       1.05 |       1.17 |       1.94 |       1.02 |       0.81 |       0.91
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1264818 |      22538 |      23866 |      19955 |      38474 |      15188 |      17701 |      23979 |      59086 |      25548 |      22604 |      22727 |      32728 |      21290 |      18441 |      20215
    num misses                       |        178 |         29 |         29 |         29 |         30 |         29 |         29 |         30 |         46 |         29 |         29 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.13% |      0.12% |      0.15% |      0.08% |      0.19% |      0.16% |      0.13% |      0.08% |      0.11% |      0.13% |      0.13% |      0.09% |      0.14% |      0.16% |      0.14%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2660405 |     571685 |     567252 |     574130 |     539130 |     571072 |     567271 |     557701 |     525980 |     567141 |     571335 |     569481 |     547142 |     562556 |     566224 |     564968
    num misses                       |       1775 |        169 |        174 |        163 |        151 |        133 |        144 |        125 |        168 |        142 |        142 |        122 |        133 |        125 |        150 |        152
    miss rate                        |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.03%
    mpki                             |       0.16 |       0.05 |       0.06 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.06 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1953 |        198 |        203 |        192 |        181 |        162 |        173 |        155 |        214 |        171 |        171 |        151 |        162 |        154 |        179 |        181
    num misses                       |        624 |        146 |        147 |        146 |        139 |        135 |        142 |        132 |        164 |        143 |        136 |        130 |        132 |        130 |        140 |        144
    miss rate                        |     31.95% |     73.74% |     72.41% |     76.04% |     76.80% |     83.33% |     82.08% |     85.16% |     76.64% |     83.63% |     79.53% |     86.09% |     81.48% |     84.42% |     78.21% |     79.56%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.06 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1264818 |      22538 |      23866 |      19955 |      38474 |      15188 |      17701 |      23979 |      59086 |      25548 |      22604 |      22727 |      32728 |      21290 |      18441 |      20215
    num cache misses                 |       2748 |        177 |        178 |        177 |        183 |        176 |        176 |        182 |        364 |        177 |        176 |        177 |        176 |        178 |        176 |        177
    miss rate                        |      0.22% |      0.79% |      0.75% |      0.89% |      0.48% |      1.16% |      0.99% |      0.76% |      0.62% |      0.69% |      0.78% |      0.78% |      0.54% |      0.84% |      0.95% |      0.88%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.14 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2660405 |     571685 |     567252 |     574130 |     539130 |     571072 |     567271 |     557701 |     525980 |     567141 |     571335 |     569481 |     547142 |     562556 |     566224 |     564968
    num cache misses                 |      32458 |       7001 |       7119 |       6928 |       7330 |       6831 |       6854 |       6956 |       7912 |       6930 |       7017 |       6937 |       7033 |       6889 |       6868 |       6934
    miss rate                        |      1.22% |      1.22% |      1.25% |      1.21% |      1.36% |      1.20% |      1.21% |      1.25% |      1.50% |      1.22% |      1.23% |      1.22% |      1.29% |      1.22% |      1.21% |      1.23%
    mpki                             |       2.95 |       2.24 |       2.32 |       2.20 |       2.60 |       2.16 |       2.20 |       2.30 |       3.01 |       2.25 |       2.25 |       2.23 |       2.42 |       2.24 |       2.21 |       2.24
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37462 |       7233 |       7360 |       7151 |       7630 |       7052 |       7076 |       7204 |       8526 |       7313 |       7399 |       7318 |       7450 |       7264 |       7224 |       7315
