                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  189764864 |  191115111 |  190289931 |  191119946 |  175647624 |  175945004 |  176532445 |  176933659 |  194540369 |  193618589 |  195280995 |  193083591
  Cycles                             |  113106380 |  113106380 |  113106380 |  113106380 |   85804840 |   85804840 |   85804840 |   85804840 |  113106380 |  113106380 |  113106380 |  113106380
  IPC                                |       1.68 |       1.69 |       1.68 |       1.69 |       2.05 |       2.05 |       2.06 |       2.06 |       1.72 |       1.71 |       1.73 |       1.71
  Time (ns)                          |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200 |   39002200
  Idle time (ns)                     |    2927367 |    2519585 |    2507108 |    2010372 |    1321534 |    1141580 |     960457 |     779309 |     917797 |     997132 |     712977 |    1208442
  Idle time (%)                      |       7.5% |       6.5% |       6.4% |       5.2% |       3.4% |       2.9% |       2.5% |       2.0% |       2.4% |       2.6% |       1.8% |       3.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   34570135 |   34343570 |   34907445 |   35285951 |   29922949 |   30431411 |   30013782 |   30332771 |   35415473 |   35631640 |   35594122 |   35528225
  num incorrect                      |     119340 |     123802 |     129111 |     134288 |     138441 |     138436 |     140059 |     139487 |     140357 |     135859 |     133988 |     124140
  misprediction rate                 |      0.34% |      0.36% |      0.37% |      0.38% |      0.46% |      0.45% |      0.46% |      0.46% |      0.39% |      0.38% |      0.38% |      0.35%
  mpki                               |       0.63 |       0.65 |       0.68 |       0.70 |       0.79 |       0.79 |       0.79 |       0.79 |       0.72 |       0.70 |       0.69 |       0.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907378 |    7137908 |    6831490 |    6860045 |    6990961 |    6863868 |    7153813 |    7097034 |    7453732 |    7207006 |    7580327 |    7282852
    num misses                       |        362 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   68181201 |   69192846 |   67943751 |   67923342 |   65575929 |   65090664 |   65948756 |   65761967 |   69688989 |   68867647 |   69871586 |   68650216
    num misses                       |      65850 |      67066 |      85937 |      70839 |      65189 |      64421 |      64429 |      64685 |      66470 |      85819 |      66009 |      63827
    miss rate                        |      0.10% |      0.10% |      0.13% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.12% |      0.09% |      0.09%
    mpki                             |       0.35 |       0.35 |       0.45 |       0.37 |       0.37 |       0.37 |       0.36 |       0.37 |       0.34 |       0.44 |       0.34 |       0.33
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      66212 |      67093 |      85964 |      70866 |      65216 |      64448 |      64456 |      64712 |      66497 |      85846 |      66036 |      63854
    num misses                       |       1866 |       1299 |       2481 |       2387 |       1029 |       1476 |       1141 |       1876 |       1081 |       3827 |       1318 |       1088
    miss rate                        |      2.82% |      1.94% |      2.89% |      3.37% |      1.58% |      2.29% |      1.77% |      2.90% |      1.63% |      4.46% |      2.00% |      1.70%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907378 |    7137908 |    6831490 |    6860045 |    6990961 |    6863868 |    7153813 |    7097034 |    7453732 |    7207006 |    7580327 |    7282852
    num cache misses                 |      13175 |        381 |        407 |        400 |      10753 |      10498 |      10827 |      10861 |        371 |        411 |        406 |        385
    miss rate                        |      0.19% |      0.01% |      0.01% |      0.01% |      0.15% |      0.15% |      0.15% |      0.15% |      0.00% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |       0.06 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   68181201 |   69192846 |   67943751 |   67923342 |   65575929 |   65090664 |   65948756 |   65761967 |   69688989 |   68867647 |   69871586 |   68650216
    num cache misses                 |    9556616 |    9907423 |    9518885 |    9490729 |   13032579 |   12752564 |   12975374 |   12925704 |    9717072 |    9508647 |    9718902 |    9476693
    miss rate                        |     14.02% |     14.32% |     14.01% |     13.97% |     19.87% |     19.59% |     19.67% |     19.66% |     13.94% |     13.81% |     13.91% |     13.80%
    mpki                             |      50.36 |      51.84 |      50.02 |      49.66 |      74.20 |      72.48 |      73.50 |      73.05 |      49.95 |      49.11 |      49.77 |      49.08
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9603714 |    9938565 |    9550067 |    9521866 |   13074160 |   12793544 |   13018702 |   12967924 |    9749591 |    9540289 |    9750559 |    9508301
    num cache misses                 |     381189 |     371748 |     371081 |     370313 |    2922651 |    2251884 |    3015666 |    2439525 |     372934 |     371394 |     371453 |     370922
    miss rate                        |      3.97% |      3.74% |      3.89% |      3.89% |     22.35% |     17.60% |     23.16% |     18.81% |      3.83% |      3.89% |      3.81% |      3.90%
    mpki                             |       2.01 |       1.95 |       1.95 |       1.94 |      16.64 |      12.80 |      17.08 |      13.79 |       1.92 |       1.92 |       1.90 |       1.92
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     416593 |     402921 |     402267 |     401460 |    2953476 |    2282367 |    3048171 |    2470884 |     405511 |     402637 |     403128 |     402159
    num cache misses                 |      55065 |      40916 |      40643 |      39244 |      29040 |      29668 |      32240 |      32496 |      89186 |      79563 |      86841 |      92246
    miss rate                        |     13.22% |     10.15% |     10.10% |      9.78% |      0.98% |      1.30% |      1.06% |      1.32% |     21.99% |     19.76% |     21.54% |     22.94%
    mpki                             |       0.29 |       0.21 |       0.21 |       0.21 |       0.17 |       0.17 |       0.18 |       0.18 |       0.46 |       0.41 |       0.44 |       0.48
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     115319 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     115299 |          0 |          0 |          0
  average dram access latency (ns)   |   10743.07 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |   10747.52 |        inf |        inf |        inf
  average dram queueing delay        |   10681.82 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   10686.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6933 |        460 |        468 |        122 |       6017 |       5750 |       6329 |       6045 |        419 |        272 |        162 |        216
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      25012 |      21316 |      21620 |      20312 |      10082 |      10866 |      13266 |      13585 |      69042 |      60181 |      66796 |      73199
