                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   54705337 |   55132974 |   55175382 |   55455617 |   47493872 |   45825169 |   45195063 |   49454161 |   55029021 |   55280129 |   54995315 |   55283583 |   46239955 |   47625427 |   49608665 |   45194372
  Cycles                             |   64930000 |   64930000 |   64930000 |   64930000 |   48697500 |   48697500 |   48697500 |   48697500 |   64930000 |   64930000 |   64930000 |   64930000 |   48697500 |   48697500 |   48697500 |   48697500
  IPC                                |       0.84 |       0.85 |       0.85 |       0.85 |       0.98 |       0.94 |       0.93 |       1.02 |       0.85 |       0.85 |       0.85 |       0.85 |       0.95 |       0.98 |       1.02 |       0.93
  Time (ns)                          |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500 |   16232500
  Idle time (ns)                     |       9970 |     207946 |     226537 |     208858 |     235949 |     210539 |     209838 |     233205 |     228347 |     210750 |     211055 |     211378 |     213657 |     221506 |     233178 |     214573
  Idle time (%)                      |       0.1% |       1.3% |       1.4% |       1.3% |       1.5% |       1.3% |       1.3% |       1.4% |       1.4% |       1.3% |       1.3% |       1.3% |       1.3% |       1.4% |       1.4% |       1.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8575729 |    8800939 |    8819916 |    8914783 |    6506096 |    5956620 |    5753588 |    7185017 |    8818512 |    8900432 |    8818514 |    8928973 |    6148087 |    6616648 |    7279958 |    5840022
  num incorrect                      |       5069 |        507 |        532 |        606 |        521 |        556 |        397 |        530 |        401 |        536 |        483 |       1254 |       1221 |       1319 |       1307 |       1453
  misprediction rate                 |      0.06% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.09 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5370959 |    5325616 |    5336626 |    5350954 |    4943597 |    4958713 |    4952485 |    4955924 |    5383116 |    5402052 |    5404905 |    5398312 |    5010563 |    5015388 |    5028304 |    5029784
    num misses                       |        118 |         24 |         22 |         24 |         22 |         24 |         22 |         24 |         22 |         22 |         24 |         24 |         22 |         22 |         24 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17391262 |   17327262 |   17327884 |   17371714 |   15411890 |   15129390 |   14996629 |   15688057 |   17225935 |   17267353 |   17200096 |   17203376 |   15090661 |   15301765 |   15628021 |   14853085
    num misses                       |     646481 |     643321 |     642671 |     642427 |     643097 |     643592 |     642469 |     642987 |     642292 |     642217 |     643700 |     642109 |     642850 |     644610 |     640876 |     642669
    miss rate                        |      3.72% |      3.71% |      3.71% |      3.70% |      4.17% |      4.25% |      4.28% |      4.10% |      3.73% |      3.72% |      3.74% |      3.73% |      4.26% |      4.21% |      4.10% |      4.33%
    mpki                             |      11.82 |      11.67 |      11.65 |      11.58 |      13.54 |      14.04 |      14.22 |      13.00 |      11.67 |      11.62 |      11.70 |      11.61 |      13.90 |      13.53 |      12.92 |      14.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     646599 |     643345 |     642693 |     642451 |     643119 |     643616 |     642491 |     643011 |     642314 |     642239 |     643724 |     642133 |     642872 |     644632 |     640900 |     642691
    num misses                       |     263736 |     263241 |     260436 |     263344 |     262954 |     262107 |     263924 |     265732 |     263882 |     261425 |     264187 |     263737 |     264864 |     263125 |     260762 |     260166
    miss rate                        |     40.79% |     40.92% |     40.52% |     40.99% |     40.89% |     40.72% |     41.08% |     41.33% |     41.08% |     40.71% |     41.04% |     41.07% |     41.20% |     40.82% |     40.69% |     40.48%
    mpki                             |       4.82 |       4.77 |       4.72 |       4.75 |       5.54 |       5.72 |       5.84 |       5.37 |       4.80 |       4.73 |       4.80 |       4.77 |       5.73 |       5.52 |       5.26 |       5.76
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5370959 |    5325616 |    5336626 |    5350954 |    4943597 |    4958713 |    4952485 |    4955924 |    5383116 |    5402052 |    5404905 |    5398312 |    5010563 |    5015388 |    5028304 |    5029784
    num cache misses                 |       4588 |        848 |        844 |        843 |       1149 |       1183 |       1135 |       1122 |        824 |        873 |        852 |        804 |       1154 |       1122 |       1123 |       1229
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.08 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.02 |       0.01 |       0.02 |       0.02 |       0.01 |       0.02 |       0.02 |       0.02 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17391262 |   17327262 |   17327884 |   17371714 |   15411890 |   15129390 |   14996629 |   15688057 |   17225935 |   17267353 |   17200096 |   17203376 |   15090661 |   15301765 |   15628021 |   14853085
    num cache misses                 |     752148 |     745262 |     740542 |     743435 |     718768 |     720063 |     717957 |     718643 |     738083 |     737666 |     739389 |     736059 |     718444 |     718963 |     712612 |     711189
    miss rate                        |      4.32% |      4.30% |      4.27% |      4.28% |      4.66% |      4.76% |      4.79% |      4.58% |      4.28% |      4.27% |      4.30% |      4.28% |      4.76% |      4.70% |      4.56% |      4.79%
    mpki                             |      13.75 |      13.52 |      13.42 |      13.41 |      15.13 |      15.71 |      15.89 |      14.53 |      13.41 |      13.34 |      13.44 |      13.31 |      15.54 |      15.10 |      14.36 |      15.74
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     800036 |     787618 |     784248 |     787135 |     752904 |     755378 |     753309 |     753828 |     779932 |     781400 |     784126 |     779767 |     753164 |     753075 |     748149 |     745661
    num cache misses                 |     257638 |     241404 |     240631 |     239955 |     262409 |     262964 |     261993 |     261803 |     240247 |     239161 |     239146 |     237844 |     259658 |     259181 |     260056 |     257328
    miss rate                        |     32.20% |     30.65% |     30.68% |     30.48% |     34.85% |     34.81% |     34.78% |     34.73% |     30.80% |     30.61% |     30.50% |     30.50% |     34.48% |     34.42% |     34.76% |     34.51%
    mpki                             |       4.71 |       4.38 |       4.36 |       4.33 |       5.53 |       5.74 |       5.80 |       5.29 |       4.37 |       4.33 |       4.35 |       4.30 |       5.62 |       5.44 |       5.24 |       5.69
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     302103 |     283598 |     284222 |     283508 |     295295 |     296984 |     296068 |     295722 |     282201 |     282585 |     283600 |     281386 |     293088 |     292021 |     294280 |     290392
    num cache misses                 |     162327 |     145319 |     144576 |     146064 |     119170 |     123382 |     125505 |     127508 |     149569 |     145716 |     146339 |     144863 |     123047 |     120013 |     119270 |     134931
    miss rate                        |     53.73% |     51.24% |     50.87% |     51.52% |     40.36% |     41.54% |     42.39% |     43.12% |     53.00% |     51.57% |     51.60% |     51.48% |     41.98% |     41.10% |     40.53% |     46.47%
    mpki                             |       2.97 |       2.64 |       2.62 |       2.63 |       2.51 |       2.69 |       2.78 |       2.58 |       2.72 |       2.64 |       2.66 |       2.62 |       2.66 |       2.52 |       2.40 |       2.99
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     875756 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     876647 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     816.17 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     816.90 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     754.92 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     755.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      60512 |      53230 |      51507 |      51354 |      51338 |      53986 |      54801 |      48111 |      50853 |      50050 |      49454 |      49612 |      51968 |      49081 |      45995 |      54059
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      51029 |      50780 |      51428 |      52565 |      41902 |      43673 |      44437 |      49202 |      53299 |      53558 |      53676 |      52669 |      44230 |      43857 |      45768 |      48804
