                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11093141 |    3160188 |    3181056 |    2969671 |    3252975 |    3097464 |    2649217 |    3131500 |    3264750 |    3179299 |    3395300 |    3368611
  Cycles                             |   11253200 |   11253200 |   11253200 |   11253200 |    8439900 |    8439900 |    8439900 |    8439900 |   11253200 |   11253200 |   11253200 |   11253200
  IPC                                |       0.99 |       0.28 |       0.28 |       0.26 |       0.39 |       0.37 |       0.31 |       0.37 |       0.29 |       0.28 |       0.30 |       0.30
  Time (ns)                          |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300 |    2813300
  Idle time (ns)                     |       1528 |    2289396 |    2289408 |    2289734 |    2279689 |    2279761 |    2279834 |    2279972 |    2290142 |    2290497 |    2290389 |    2290446
  Idle time (%)                      |       0.1% |      81.4% |      81.4% |      81.4% |      81.0% |      81.0% |      81.0% |      81.0% |      81.4% |      81.4% |      81.4% |      81.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1361855 |    1001468 |    1011947 |     920571 |    1046727 |     981718 |     792255 |     995920 |    1033839 |     998845 |    1088705 |    1076870
  num incorrect                      |      75639 |       4790 |       4256 |       7403 |       2592 |       4578 |      10838 |       4256 |       5318 |       6527 |       3506 |       3903
  misprediction rate                 |      5.26% |      0.48% |      0.42% |      0.80% |      0.25% |      0.46% |      1.35% |      0.43% |      0.51% |      0.65% |      0.32% |      0.36%
  mpki                               |       6.82 |       1.52 |       1.34 |       2.49 |       0.80 |       1.48 |       4.09 |       1.36 |       1.63 |       2.05 |       1.03 |       1.16
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1268553 |      31812 |      28355 |      45764 |      20460 |      31728 |      59692 |      28821 |      33931 |      37162 |      25167 |      27510
    num misses                       |        176 |         29 |         31 |         29 |         29 |         29 |         46 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.09% |      0.11% |      0.06% |      0.14% |      0.09% |      0.08% |      0.10% |      0.09% |      0.08% |      0.12% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
