                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10936978 |    3068012 |    3017228 |    3105431 |    2759868 |    3113511 |    3065137 |    2968342 |    2615673 |    3034715 |    3065576 |    3038212 |    2852836 |    3019298 |    3065284 |    3040610
  Cycles                             |   10935600 |   10935600 |   10935600 |   10935600 |    8201700 |    8201700 |    8201700 |    8201700 |   10935600 |   10935600 |   10935600 |   10935600 |    8201700 |    8201700 |    8201700 |    8201700
  IPC                                |       1.00 |       0.28 |       0.28 |       0.28 |       0.34 |       0.38 |       0.37 |       0.36 |       0.24 |       0.28 |       0.28 |       0.28 |       0.35 |       0.37 |       0.37 |       0.37
  Time (ns)                          |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900 |    2733900
  Idle time (ns)                     |       1542 |    2266400 |    2267040 |    2267138 |    2256868 |    2257072 |    2257212 |    2257330 |    2267559 |    2267672 |    2267976 |    2267910 |    2258025 |    2258144 |    2258253 |    2258339
  Idle time (%)                      |       0.1% |      82.9% |      82.9% |      82.9% |      82.6% |      82.6% |      82.6% |      82.6% |      82.9% |      82.9% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1316452 |     986969 |     967149 |    1002321 |     863255 |    1011254 |     990964 |     951165 |     797671 |     973155 |     986079 |     976542 |     900582 |     972183 |     991809 |     980900
  num incorrect                      |      73744 |       3309 |       3886 |       2731 |       6784 |       1780 |       2575 |       3895 |       9557 |       3828 |       3262 |       3652 |       5523 |       3173 |       2411 |       2818
  misprediction rate                 |      5.30% |      0.33% |      0.40% |      0.27% |      0.78% |      0.18% |      0.26% |      0.41% |      1.18% |      0.39% |      0.33% |      0.37% |      0.61% |      0.33% |      0.24% |      0.29%
  mpki                               |       6.74 |       1.08 |       1.29 |       0.88 |       2.46 |       0.57 |       0.84 |       1.31 |       3.65 |       1.26 |       1.06 |       1.20 |       1.94 |       1.05 |       0.79 |       0.93
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1629658 |      27798 |      31185 |      25924 |      49683 |      19974 |      23490 |      31195 |      67485 |      31316 |      29287 |      29184 |      43999 |      27420 |      23372 |      25353
    num misses                       |        174 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.05% |      0.13% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.09% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
