                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  230800908 |  231544861 |  232030838 |  232751541 |  211974093 |  213635576 |  213886361 |  215051541
  Cycles                             |  321358800 |  321358800 |  321358800 |  321358800 |   80339700 |   80339700 |   80339700 |   80339700
  IPC                                |       0.72 |       0.72 |       0.72 |       0.72 |       2.64 |       2.66 |       2.66 |       2.68
  Time (ns)                          |   80339700 |   80339700 |   80339700 |   80339700 |   80339700 |   80339700 |   80339700 |   80339700
  Idle time (ns)                     |        346 |     464110 |     464872 |     465413 |     465809 |     466205 |     466601 |     467062
  Idle time (%)                      |       0.0% |       0.6% |       0.6% |       0.6% |       0.6% |       0.6% |       0.6% |       0.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   18720136 |   19123433 |   19285479 |   19525730 |   12600443 |   13154100 |   13237896 |   13625922
  num incorrect                      |      83411 |      76002 |      75960 |      75948 |      75924 |      75935 |      75929 |      75948
  misprediction rate                 |      0.44% |      0.40% |      0.39% |      0.39% |      0.60% |      0.57% |      0.57% |      0.55%
  mpki                               |       0.36 |       0.33 |       0.33 |       0.33 |       0.36 |       0.36 |       0.35 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805476 |   18689765 |   18689755 |   18689754 |   18689290 |   18689449 |   18689290 |   18689560
    num misses                       |        211 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   73553364 |   73439120 |   73520156 |   73640263 |   70176451 |   70453597 |   70495102 |   70689864
    num misses                       |      43932 |      47139 |      45272 |      42820 |      45326 |      48124 |      43299 |      45061
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.20 |       0.20 |       0.18 |       0.21 |       0.23 |       0.20 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      44143 |      47164 |      45297 |      42845 |      45351 |      48149 |      43324 |      45086
    num misses                       |      12181 |      11643 |      11451 |      11309 |      11323 |      11585 |      11332 |      11300
    miss rate                        |     27.59% |     24.69% |     25.28% |     26.40% |     24.97% |     24.06% |     26.16% |     25.06%
    mpki                             |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805476 |   18689765 |   18689755 |   18689754 |   18689290 |   18689449 |   18689290 |   18689560
    num cache misses                 |      15150 |       4545 |       4514 |       4300 |      14213 |      14148 |      14175 |      14409
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   73553364 |   73439120 |   73520156 |   73640263 |   70176451 |   70453597 |   70495102 |   70689864
    num cache misses                 |    7907742 |    7900089 |    7900463 |    7899506 |    7900026 |    7899400 |    7901348 |    7900331
    miss rate                        |     10.75% |     10.76% |     10.75% |     10.73% |     11.26% |     11.21% |     11.21% |     11.18%
    mpki                             |      34.26 |      34.12 |      34.05 |      33.94 |      37.27 |      36.98 |      36.94 |      36.74
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8024769 |    8004298 |    8004210 |    8002937 |    8014032 |    8013256 |    8015025 |    8014204
    num cache misses                 |     890500 |     882735 |     875498 |     877846 |     979123 |     976891 |     971904 |     972122
    miss rate                        |     11.10% |     11.03% |     10.94% |     10.97% |     12.22% |     12.19% |     12.13% |     12.13%
    mpki                             |       3.86 |       3.81 |       3.77 |       3.77 |       4.62 |       4.57 |       4.54 |       4.52
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1375538 |    1370690 |    1359386 |    1361765 |    1466328 |    1460886 |    1453595 |    1449565
    num cache misses                 |     870939 |     862889 |     852146 |     854095 |     850531 |     848684 |     844714 |     839097
    miss rate                        |     63.32% |     62.95% |     62.69% |     62.72% |     58.00% |     58.09% |     58.11% |     57.89%
    mpki                             |       3.77 |       3.73 |       3.67 |       3.67 |       4.01 |       3.97 |       3.95 |       3.90
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   12912148 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    1520.09 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    1458.84 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     20.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     576145 |     572204 |     567930 |     567841 |     572045 |     569460 |     568547 |     564029
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
