                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20899284 |    3600498 |    3232595 |    3535701 |    3401814 |    3271268 |    3386820 |    3494910 |    3549465 |    3263076 |    3561737 |    3339131 |    3264743 |    2935600 |    2923239 |    3377009
  Cycles                             |   20556800 |   20556800 |   20556800 |   20556800 |   15417600 |   15417600 |   15417600 |   15417600 |   20556800 |   20556800 |   20556800 |   20556800 |   15417600 |   15417600 |   15417600 |   15417600
  IPC                                |       1.02 |       0.18 |       0.16 |       0.17 |       0.22 |       0.21 |       0.22 |       0.23 |       0.17 |       0.16 |       0.17 |       0.16 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200 |    5139200
  Idle time (ns)                     |       1254 |    4510157 |    4510624 |    4510612 |    4500450 |    4500862 |    4500463 |    4501093 |    4510826 |    4511220 |    4511197 |    4511512 |    4501433 |    4501610 |    4501715 |    4501647
  Idle time (%)                      |       0.0% |      87.8% |      87.8% |      87.8% |      87.6% |      87.6% |      87.6% |      87.6% |      87.8% |      87.8% |      87.8% |      87.8% |      87.6% |      87.6% |      87.6% |      87.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2259394 |    1142786 |     988051 |    1114848 |    1066630 |    1012187 |    1060634 |    1106328 |    1121174 |    1004289 |    1125649 |    1035967 |    1010910 |     865024 |     866523 |    1056677
  num incorrect                      |     160512 |       4565 |       9807 |       5583 |       6226 |       7959 |       6351 |       4876 |       5284 |       9302 |       5331 |       8102 |       8193 |      13066 |      13055 |       6781
  misprediction rate                 |      6.63% |      0.40% |      0.98% |      0.50% |      0.58% |      0.78% |      0.60% |      0.44% |      0.47% |      0.92% |      0.47% |      0.78% |      0.80% |      1.49% |      1.48% |      0.64%
  mpki                               |       7.68 |       1.27 |       3.03 |       1.58 |       1.83 |       2.43 |       1.88 |       1.40 |       1.49 |       2.85 |       1.50 |       2.43 |       2.51 |       4.45 |       4.47 |       2.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2768652 |      46196 |      79660 |      53324 |      57284 |      69908 |      58675 |      47576 |      51956 |      73819 |      50510 |      67365 |      68230 |     108610 |     102079 |      58485
    num misses                       |        176 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.05% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04% |      0.02% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4885842 |     689325 |     653031 |     684122 |     664178 |     652089 |     663233 |     672085 |     685394 |     655204 |     686026 |     662669 |     650500 |     620250 |     618248 |     661765
    num misses                       |       2836 |        545 |        599 |        580 |        558 |        563 |        568 |        628 |        569 |        558 |        578 |        623 |        563 |        581 |        561 |        537
    miss rate                        |      0.06% |      0.08% |      0.09% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08%
    mpki                             |       0.14 |       0.15 |       0.19 |       0.16 |       0.16 |       0.17 |       0.17 |       0.18 |       0.16 |       0.17 |       0.16 |       0.19 |       0.17 |       0.20 |       0.19 |       0.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3012 |        571 |        625 |        606 |        584 |        589 |        596 |        654 |        595 |        584 |        604 |        649 |        589 |        607 |        587 |        563
    num misses                       |        687 |        173 |        178 |        175 |        173 |        171 |        173 |        175 |        179 |        174 |        175 |        168 |        166 |        167 |        166 |        168
    miss rate                        |     22.81% |     30.30% |     28.48% |     28.88% |     29.62% |     29.03% |     29.03% |     26.76% |     30.08% |     29.79% |     28.97% |     25.89% |     28.18% |     27.51% |     28.28% |     29.84%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2768652 |      46196 |      79660 |      53324 |      57284 |      69908 |      58675 |      47576 |      51956 |      73819 |      50510 |      67365 |      68230 |     108610 |     102079 |      58485
    num cache misses                 |       2761 |        170 |        171 |        170 |        169 |        170 |        177 |        169 |        169 |        169 |        169 |        169 |        171 |        170 |        169 |        170
    miss rate                        |      0.10% |      0.37% |      0.21% |      0.32% |      0.30% |      0.24% |      0.30% |      0.36% |      0.33% |      0.23% |      0.33% |      0.25% |      0.25% |      0.16% |      0.17% |      0.29%
    mpki                             |       0.13 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4885842 |     689325 |     653031 |     684122 |     664178 |     652089 |     663233 |     672085 |     685394 |     655204 |     686026 |     662669 |     650500 |     620250 |     618248 |     661765
    num cache misses                 |      42164 |      13999 |      14251 |      13933 |      14051 |      14180 |      14121 |      13772 |      14078 |      14188 |      13966 |      14161 |      14167 |      14273 |      14402 |      13898
    miss rate                        |      0.86% |      2.03% |      2.18% |      2.04% |      2.12% |      2.17% |      2.13% |      2.05% |      2.05% |      2.17% |      2.04% |      2.14% |      2.18% |      2.30% |      2.33% |      2.10%
    mpki                             |       2.02 |       3.89 |       4.41 |       3.94 |       4.13 |       4.33 |       4.17 |       3.94 |       3.97 |       4.35 |       3.92 |       4.24 |       4.34 |       4.86 |       4.93 |       4.12
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47181 |      14253 |      14583 |      14209 |      14327 |      14489 |      14411 |      14032 |      14621 |      14773 |      14507 |      14717 |      14747 |      14924 |      15019 |      14439
    num cache misses                 |      31598 |      13020 |      13132 |      12985 |      13041 |      13116 |      13093 |      12905 |      13081 |      13135 |      12984 |      13109 |      13124 |      13209 |      13260 |      12970
    miss rate                        |     66.97% |     91.35% |     90.05% |     91.39% |     91.02% |     90.52% |     90.85% |     91.97% |     89.47% |     88.91% |     89.50% |     89.07% |     88.99% |     88.51% |     88.29% |     89.83%
    mpki                             |       1.51 |       3.62 |       4.06 |       3.67 |       3.83 |       4.01 |       3.87 |       3.69 |       3.69 |       4.03 |       3.65 |       3.93 |       4.02 |       4.50 |       4.54 |       3.84
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      34622 |      13112 |      13301 |      13099 |      13157 |      13262 |      13214 |      12998 |      13455 |      13551 |      13356 |      13497 |      13535 |      13690 |      13708 |      13342
    num cache misses                 |      24682 |       6810 |       7046 |       6817 |       6765 |       6669 |       6854 |       6749 |       7321 |       7419 |       7325 |       7184 |       7268 |       7356 |       7352 |       7251
    miss rate                        |     71.29% |     51.94% |     52.97% |     52.04% |     51.42% |     50.29% |     51.87% |     51.92% |     54.41% |     54.75% |     54.84% |     53.23% |     53.70% |     53.73% |     53.63% |     54.35%
    mpki                             |       1.18 |       1.89 |       2.18 |       1.93 |       1.99 |       2.04 |       2.02 |       1.93 |       2.06 |       2.27 |       2.06 |       2.15 |       2.23 |       2.51 |       2.52 |       2.15
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13411 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13335 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.63 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.62 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10348 |        164 |        153 |        156 |        151 |        163 |        152 |        152 |         98 |        129 |         89 |        104 |        127 |         96 |        101 |         96
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2319 |       2068 |       2182 |       2139 |       2128 |       2056 |       2133 |       2081 |       2535 |       2695 |       2543 |       2501 |       2511 |       2644 |       2536 |       2444
