                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555031 |    81918783 |    81530558 |    81752924 |    81717458 |    81422494 |    81369736 |    82043086 |    81387905 |    81223677 |    81923848 |    81159202
  Cycles                             |  4300428850 |  4300428850 |  4300428850 |  4300428850 |  4300428850 |  3262394300 |  4300428850 |  3262394300 |  4300428850 |  3262394300 |  4300428850 |  3262394300
  IPC                                |        0.92 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500 |  1482906500
  Idle time (ns)                     |    35014317 |  1450508843 |  1450707232 |  1450632470 |  1450976821 |  1448959443 |  1451073950 |  1448705075 |  1451094706 |  1449001884 |  1450830365 |  1449064133
  Idle time (%)                      |        2.4% |       97.8% |       97.8% |       97.8% |       97.8% |       97.7% |       97.9% |       97.7% |       97.9% |       97.7% |       97.8% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169153693 |     1581239 |     1576708 |     1583552 |     1583146 |     1575824 |     1577358 |     1583231 |     1578499 |     1575172 |     1584814 |     1574823
  num incorrect                      |     6525647 |       53806 |       53211 |       53684 |       53440 |       53070 |       53986 |       52849 |       53662 |       53738 |       53401 |       53479
  misprediction rate                 |       3.71% |       3.29% |       3.26% |       3.28% |       3.27% |       3.26% |       3.31% |       3.23% |       3.29% |       3.30% |       3.26% |       3.28%
  mpki                               |        1.66 |        0.66 |        0.65 |        0.66 |        0.65 |        0.65 |        0.66 |        0.64 |        0.66 |        0.66 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982072 |    12686699 |    12628430 |    12661545 |    12655843 |    12611637 |    12602691 |    12706183 |    12605690 |    12580311 |    12687951 |    12571034
    num misses                       |        1613 |          45 |          44 |          48 |          48 |          44 |          49 |          45 |          49 |          49 |          48 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216046 |    51791408 |    51544099 |    51671418 |    51651471 |    51475606 |    51423319 |    51873126 |    51434767 |    51332818 |    51788025 |    51293010
    num misses                       |    14629059 |      532390 |      524410 |      526909 |      541037 |      531929 |      530807 |      540761 |      535895 |      525328 |      529185 |      522298
