                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20912173 |    3650695 |    3246352 |    3569333 |    3443734 |    3288350 |    3428130 |    3545593 |    3588048 |    3285864 |    3605481 |    3371535 |    3276792 |    2962802 |    2958166 |    3421117
  Cycles                             |   20453600 |   20453600 |   20453600 |   20453600 |   15340200 |   15340200 |   15340200 |   15340200 |   20453600 |   20453600 |   20453600 |   20453600 |   15340200 |   15340200 |   15340200 |   15340200
  IPC                                |       1.02 |       0.18 |       0.16 |       0.17 |       0.22 |       0.21 |       0.22 |       0.23 |       0.18 |       0.16 |       0.18 |       0.16 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400 |    5113400
  Idle time (ns)                     |       1357 |    4479119 |    4479300 |    4479592 |    4469776 |    4469870 |    4469790 |    4469855 |    4480317 |    4479989 |    4480139 |    4480281 |    4470371 |    4470470 |    4470448 |    4470673
  Idle time (%)                      |       0.0% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4% |      87.6% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2257680 |    1157215 |     984609 |    1122915 |    1078250 |    1014342 |    1071931 |    1120159 |    1131308 |    1002726 |    1138089 |    1039826 |    1006345 |     866481 |     867488 |    1067786
  num incorrect                      |     158936 |       4530 |      10018 |       5568 |       6300 |       8315 |       6444 |       4909 |       5366 |       9430 |       5259 |       8170 |       8108 |      13428 |      13251 |       6734
  misprediction rate                 |      6.58% |      0.39% |      1.01% |      0.49% |      0.58% |      0.81% |      0.60% |      0.44% |      0.47% |      0.93% |      0.46% |      0.78% |      0.80% |      1.53% |      1.50% |      0.63%
  mpki                               |       7.60 |       1.24 |       3.09 |       1.56 |       1.83 |       2.53 |       1.88 |       1.38 |       1.50 |       2.87 |       1.46 |       2.42 |       2.47 |       4.53 |       4.48 |       1.97
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2490373 |      35332 |      60306 |      39308 |      40745 |      50530 |      42055 |      36620 |      38113 |      57593 |      36893 |      53364 |      54641 |      86165 |      78718 |      44532
    num misses                       |        176 |         29 |         46 |         29 |         29 |         29 |         29 |         29 |         29 |         46 |         31 |         46 |         46 |         46 |         48 |         29
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.07% |      0.07% |      0.06% |      0.07% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.05% |      0.06% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4892603 |     699099 |     660010 |     692194 |     673601 |     657510 |     672194 |     682915 |     693865 |     663976 |     695054 |     673618 |     656590 |     634480 |     631156 |     671171
    num misses                       |       2200 |        631 |        678 |        596 |        660 |        607 |        624 |        656 |        657 |        657 |        610 |        663 |        664 |        665 |        614 |        621
    miss rate                        |      0.04% |      0.09% |      0.10% |      0.09% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.11 |       0.17 |       0.21 |       0.17 |       0.19 |       0.18 |       0.18 |       0.19 |       0.18 |       0.20 |       0.17 |       0.20 |       0.20 |       0.22 |       0.21 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2376 |        660 |        724 |        625 |        689 |        636 |        653 |        685 |        686 |        703 |        641 |        709 |        710 |        711 |        662 |        650
    num misses                       |        691 |        174 |        209 |        177 |        173 |        171 |        179 |        169 |        179 |        210 |        182 |        199 |        192 |        198 |        202 |        185
    miss rate                        |     29.08% |     26.36% |     28.87% |     28.32% |     25.11% |     26.89% |     27.41% |     24.67% |     26.09% |     29.87% |     28.39% |     28.07% |     27.04% |     27.85% |     30.51% |     28.46%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07 |       0.07 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2490373 |      35332 |      60306 |      39308 |      40745 |      50530 |      42055 |      36620 |      38113 |      57593 |      36893 |      53364 |      54641 |      86165 |      78718 |      44532
    num cache misses                 |       2753 |        177 |        362 |        176 |        176 |        177 |        177 |        177 |        176 |        361 |        183 |        361 |        360 |        363 |        383 |        178
    miss rate                        |      0.11% |      0.50% |      0.60% |      0.45% |      0.43% |      0.35% |      0.42% |      0.48% |      0.46% |      0.63% |      0.50% |      0.68% |      0.66% |      0.42% |      0.49% |      0.40%
    mpki                             |       0.13 |       0.05 |       0.11 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.11 |       0.05 |       0.11 |       0.11 |       0.12 |       0.13 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4892603 |     699099 |     660010 |     692194 |     673601 |     657510 |     672194 |     682915 |     693865 |     663976 |     695054 |     673618 |     656590 |     634480 |     631156 |     671171
    num cache misses                 |      42327 |      13907 |      14455 |      13987 |      14019 |      14233 |      14132 |      13824 |      14112 |      14408 |      13980 |      14351 |      14347 |      15359 |      14658 |      13977
    miss rate                        |      0.87% |      1.99% |      2.19% |      2.02% |      2.08% |      2.16% |      2.10% |      2.02% |      2.03% |      2.17% |      2.01% |      2.13% |      2.19% |      2.42% |      2.32% |      2.08%
    mpki                             |       2.02 |       3.81 |       4.45 |       3.92 |       4.07 |       4.33 |       4.12 |       3.90 |       3.93 |       4.38 |       3.88 |       4.26 |       4.38 |       5.18 |       4.96 |       4.09
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47469 |      14177 |      14976 |      14269 |      14308 |      14560 |      14432 |      14096 |      14662 |      15196 |      14536 |      15115 |      15112 |      16120 |      15515 |      14542
    num cache misses                 |      32652 |      12954 |      13485 |      13022 |      13021 |      13184 |      13094 |      12902 |      13117 |      13509 |      13000 |      13464 |      13467 |      13705 |      13599 |      13008
    miss rate                        |     68.79% |     91.37% |     90.04% |     91.26% |     91.01% |     90.55% |     90.73% |     91.53% |     89.46% |     88.90% |     89.43% |     89.08% |     89.11% |     85.02% |     87.65% |     89.45%
    mpki                             |       1.56 |       3.55 |       4.15 |       3.65 |       3.78 |       4.01 |       3.82 |       3.64 |       3.66 |       4.11 |       3.61 |       3.99 |       4.11 |       4.63 |       4.60 |       3.80
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      35801 |      13054 |      13652 |      13137 |      13140 |      13340 |      13224 |      13000 |      13491 |      13937 |      13373 |      13867 |      13873 |      14192 |      14073 |      13397
    num cache misses                 |      26214 |       6801 |       7122 |       6850 |       6836 |       6887 |       6867 |       6828 |       7439 |       7591 |       7331 |       7472 |       7642 |       7663 |       7579 |       7233
    miss rate                        |     73.22% |     52.10% |     52.17% |     52.14% |     52.02% |     51.63% |     51.93% |     52.52% |     55.14% |     54.47% |     54.82% |     53.88% |     55.09% |     54.00% |     53.85% |     53.99%
    mpki                             |       1.25 |       1.86 |       2.19 |       1.92 |       1.99 |       2.09 |       2.00 |       1.93 |       2.07 |       2.31 |       2.03 |       2.22 |       2.33 |       2.59 |       2.56 |       2.11
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14658 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14546 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.62 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10444 |        160 |        177 |        174 |        146 |        152 |        155 |        147 |         98 |        138 |        102 |        170 |        161 |        207 |        122 |        119
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2302 |       2101 |       2232 |       2160 |       2145 |       2113 |       2124 |       2113 |       2653 |       2643 |       2659 |       2596 |       2617 |       2531 |       2590 |       2536
