                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21601701 |    3815607 |    3882153 |    4127106 |    3868590 |    3970022 |    3383054 |    3505112
  Cycles                             |   16553200 |   16553200 |   16553200 |   16553200 |   16553200 |   16553200 |   16553200 |   16553200
  IPC                                |       1.30 |       0.23 |       0.23 |       0.25 |       0.23 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4138300 |    4138300 |    4138300 |    4138300 |    4138300 |    4138300 |    4138300 |    4138300
  Idle time (ns)                     |       1505 |    3421481 |    3421882 |    3422024 |    3422170 |    3422045 |    3422178 |    3422241
  Idle time (%)                      |       0.0% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2447287 |    1121270 |    1152430 |    1252426 |    1146371 |    1187896 |     939720 |     994400
  num incorrect                      |     160605 |      14922 |      14089 |      10953 |      14234 |      13244 |      20916 |      19447
  misprediction rate                 |      6.16% |      1.31% |      1.21% |      0.87% |      1.23% |      1.10% |      2.18% |      1.92%
  mpki                               |       7.43 |       3.91 |       3.63 |       2.65 |       3.68 |       3.34 |       6.18 |       5.55
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3282055 |      58268 |      56753 |      52103 |      56584 |      53940 |      63659 |      62829
    num misses                       |        181 |         26 |         24 |         24 |         24 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.04% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5083106 |     842275 |     848476 |     874670 |     848008 |     857735 |     799026 |     812221
    num misses                       |       2499 |        993 |        956 |        938 |       1013 |        952 |        983 |        935
    miss rate                        |      0.05% |      0.12% |      0.11% |      0.11% |      0.12% |      0.11% |      0.12% |      0.12%
    mpki                             |       0.12 |       0.26 |       0.25 |       0.23 |       0.26 |       0.24 |       0.29 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2680 |       1019 |        980 |        962 |       1037 |        978 |       1009 |        961
    num misses                       |        694 |        183 |        187 |        179 |        190 |        177 |        185 |        174
    miss rate                        |     25.90% |     17.96% |     19.08% |     18.61% |     18.32% |     18.10% |     18.33% |     18.11%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3282055 |      58268 |      56753 |      52103 |      56584 |      53940 |      63659 |      62829
    num cache misses                 |       2964 |        174 |        172 |        168 |        172 |        174 |        174 |        173
    miss rate                        |      0.09% |      0.30% |      0.30% |      0.32% |      0.30% |      0.32% |      0.27% |      0.28%
    mpki                             |       0.14 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5083106 |     842275 |     848476 |     874670 |     848008 |     857735 |     799026 |     812221
    num cache misses                 |      52956 |      26178 |      26128 |      25945 |      26239 |      25987 |      26332 |      26259
    miss rate                        |      1.04% |      3.11% |      3.08% |      2.97% |      3.09% |      3.03% |      3.30% |      3.23%
    mpki                             |       2.45 |       6.86 |       6.73 |       6.29 |       6.78 |       6.55 |       7.78 |       7.49
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58230 |      26614 |      26544 |      26321 |      27206 |      26900 |      27383 |      27276
    num cache misses                 |      42891 |      23877 |      23851 |      23723 |      23972 |      23787 |      24074 |      23944
    miss rate                        |     73.66% |     89.72% |     89.85% |     90.13% |     88.11% |     88.43% |     87.92% |     87.78%
    mpki                             |       1.99 |       6.26 |       6.14 |       5.75 |       6.20 |       5.99 |       7.12 |       6.83
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45556 |      24159 |      24115 |      23949 |      24782 |      24528 |      24950 |      24791
    num cache misses                 |      32765 |      13436 |      13425 |      13375 |      14472 |      14309 |      14401 |      14237
    miss rate                        |     71.92% |     55.61% |     55.67% |     55.85% |     58.40% |     58.34% |     57.72% |     57.43%
    mpki                             |       1.52 |       3.52 |       3.46 |       3.24 |       3.74 |       3.60 |       4.26 |       4.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13710 |          0 |          0 |          0 |      13650 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.51 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10411 |        319 |        244 |        271 |        187 |        208 |        191 |        185
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3822 |       3744 |       3810 |       3809 |       4631 |       4510 |       4662 |       4555
