                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5329547 |    4998676 |    4967824 |    4902462 |    4226324 |    4738205 |    4720629 |    4133025 |    3855073 |    3830991 |    4269577 |    4199743
  Cycles                             |    7135740 |    7135740 |    7135740 |    7135740 |    5413320 |    7135740 |    7135740 |    5413320 |    5413320 |    5413320 |    7135740 |    7135740
  IPC                                |       0.75 |       0.70 |       0.70 |       0.69 |       0.78 |       0.66 |       0.66 |       0.76 |       0.71 |       0.71 |       0.60 |       0.59
  Time (ns)                          |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600 |    2460600
  Idle time (ns)                     |        242 |     317642 |     320857 |     322573 |     324244 |     325950 |     327631 |     329337 |     331016 |     332721 |     334401 |     336104
  Idle time (%)                      |       0.0% |      12.9% |      13.0% |      13.1% |      13.2% |      13.2% |      13.3% |      13.4% |      13.5% |      13.5% |      13.6% |      13.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     703051 |     703434 |     695188 |     682554 |     498024 |     639391 |     636774 |     477112 |     399636 |     395990 |     519442 |     503308
  num incorrect                      |      11668 |       1153 |       1227 |       1214 |       1163 |       1404 |       1364 |       1709 |       1833 |       2003 |       2296 |       2638
  misprediction rate                 |      1.63% |      0.16% |      0.18% |      0.18% |      0.23% |      0.22% |      0.21% |      0.36% |      0.46% |      0.50% |      0.44% |      0.52%
  mpki                               |       2.19 |       0.23 |       0.25 |       0.25 |       0.28 |       0.30 |       0.29 |       0.41 |       0.48 |       0.52 |       0.54 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     402163 |     327290 |     316844 |     305228 |     293679 |     283776 |     272531 |     260900 |     250317 |     239933 |     230689 |     211231
    num misses                       |        132 |         23 |         23 |         21 |         21 |         23 |         21 |         23 |         23 |         21 |         23 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1918925 |    1647658 |    1643376 |    1609712 |    1488821 |    1578628 |    1568970 |    1457752 |    1406431 |    1394594 |    1462601 |    1447339
    num misses                       |       5843 |       4646 |       4746 |       4739 |       4740 |       4793 |       4390 |       4749 |       5070 |       4457 |       4875 |       4426
    miss rate                        |      0.30% |      0.28% |      0.29% |      0.29% |      0.32% |      0.30% |      0.28% |      0.33% |      0.36% |      0.32% |      0.33% |      0.31%
    mpki                             |       1.10 |       0.93 |       0.96 |       0.97 |       1.12 |       1.01 |       0.93 |       1.15 |       1.32 |       1.16 |       1.14 |       1.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5975 |       4669 |       4769 |       4760 |       4761 |       4816 |       4411 |       4772 |       5093 |       4478 |       4898 |       4447
    num misses                       |        530 |        211 |        255 |        232 |        211 |        251 |        194 |        213 |        261 |        230 |        214 |        254
    miss rate                        |      8.87% |      4.52% |      5.35% |      4.87% |      4.43% |      5.21% |      4.40% |      4.46% |      5.12% |      5.14% |      4.37% |      5.71%
    mpki                             |       0.10 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.07 |       0.06 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     402163 |     327290 |     316844 |     305228 |     293679 |     283776 |     272531 |     260900 |     250317 |     239933 |     230689 |     211231
    num cache misses                 |       1899 |        137 |        137 |        133 |        132 |        136 |        132 |        136 |        136 |        132 |        136 |        137
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.36 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1918925 |    1647658 |    1643376 |    1609712 |    1488821 |    1578628 |    1568970 |    1457752 |    1406431 |    1394594 |    1462601 |    1447339
