                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   43366260 |   44399465 |   44009232 |   44596901 |   44301354 |   43604654 |   43046256 |   43363278
  Cycles                             |   20837200 |   20837200 |   20837200 |   20837200 |   20837200 |   20837200 |   20837200 |   20837200
  IPC                                |       2.08 |       2.13 |       2.11 |       2.14 |       2.13 |       2.09 |       2.07 |       2.08
  Time (ns)                          |    5209300 |    5209300 |    5209300 |    5209300 |    5209300 |    5209300 |    5209300 |    5209300
  Idle time (ns)                     |     128194 |     325569 |     287205 |     248152 |     238238 |     238332 |     238420 |     239516
  Idle time (%)                      |       2.5% |       6.2% |       5.5% |       4.8% |       4.6% |       4.6% |       4.6% |       4.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7409953 |    7961439 |    7861828 |    8258443 |    8024572 |    7715408 |    7315347 |    7717869
  num incorrect                      |      40463 |      31845 |      33303 |      33319 |      34060 |      34474 |      34298 |      31400
  misprediction rate                 |      0.54% |      0.40% |      0.42% |      0.40% |      0.42% |      0.44% |      0.47% |      0.41%
  mpki                               |       0.93 |       0.72 |       0.76 |       0.75 |       0.77 |       0.79 |       0.80 |       0.72
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1573237 |    1441975 |    1434007 |    1391858 |    1425139 |    1476906 |    1561646 |    1482044
    num misses                       |        367 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   16134655 |   15990703 |   15880737 |   15705967 |   15829371 |   15800612 |   15978542 |   15641130
    num misses                       |       3586 |        349 |        334 |       5205 |       1936 |       2128 |        375 |       1536
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.03% |      0.01% |      0.01% |      0.00% |      0.01%
    mpki                             |       0.08 |       0.01 |       0.01 |       0.12 |       0.04 |       0.05 |       0.01 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3953 |        376 |        361 |       5232 |       1963 |       2155 |        402 |       1563
    num misses                       |        609 |        201 |        204 |        205 |        201 |        219 |        198 |        191
    miss rate                        |     15.41% |     53.46% |     56.51% |      3.92% |     10.24% |     10.16% |     49.25% |     12.22%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1573237 |    1441975 |    1434007 |    1391858 |    1425139 |    1476906 |    1561646 |    1482044
    num cache misses                 |      12729 |        342 |        326 |        305 |        309 |        321 |        305 |        310
    miss rate                        |      0.81% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.29 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   16134655 |   15990703 |   15880737 |   15705967 |   15829371 |   15800612 |   15978542 |   15641130
    num cache misses                 |    1206454 |    1179993 |    1176764 |    1127566 |    1151921 |    1152810 |    1195336 |    1143843
    miss rate                        |      7.48% |      7.38% |      7.41% |      7.18% |      7.28% |      7.30% |      7.48% |      7.31%
    mpki                             |      27.82 |      26.58 |      26.74 |      25.28 |      26.00 |      26.44 |      27.77 |      26.38
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1232140 |    1190609 |    1187359 |    1138053 |    1163447 |    1163047 |    1207126 |    1153593
    num cache misses                 |      88900 |      78518 |      78095 |      78985 |      78440 |      78570 |      77487 |      78748
    miss rate                        |      7.22% |      6.59% |      6.58% |      6.94% |      6.74% |      6.76% |      6.42% |      6.83%
    mpki                             |       2.05 |       1.77 |       1.77 |       1.77 |       1.77 |       1.80 |       1.80 |       1.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     103503 |      88805 |      88789 |      89182 |      90087 |      88911 |      89398 |      88601
    num cache misses                 |      28338 |      17689 |      18675 |      19356 |      19595 |      16987 |      19533 |      19820
    miss rate                        |     27.38% |     19.92% |     21.03% |     21.70% |     21.75% |     19.11% |     21.85% |     22.37%
    mpki                             |       0.65 |       0.40 |       0.42 |       0.43 |       0.44 |       0.39 |       0.45 |       0.46
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      22916 |          0 |          0 |          0 |      22901 |          0 |          0 |          0
  average dram access latency (ns)   |    1504.38 |        inf |        inf |        inf |    1506.45 |        inf |        inf |        inf
  average dram queueing delay        |    1443.13 |       0.00 |       0.00 |       0.00 |    1445.20 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6814 |         18 |         20 |         22 |         14 |         21 |         24 |         17
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      11731 |      12142 |      13135 |      13743 |      13734 |      11289 |      13217 |      14268
