                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   59270471 |   59711694 |   59612511 |   59678786 |   46454819 |   46419407 |   46407957 |   46398770 |   60111798 |   60079326 |   60091751 |   60055256 |   46782956 |   46775503 |   46782738 |   46764186
  Cycles                             |   25611930 |   25611930 |   25611930 |   25611930 |   19429740 |   19429740 |   19429740 |   19429740 |   25611930 |   25611930 |   25611930 |   25611930 |   19429740 |   19429740 |   19429740 |   19429740
  IPC                                |       2.31 |       2.33 |       2.33 |       2.33 |       2.39 |       2.39 |       2.39 |       2.39 |       2.35 |       2.35 |       2.35 |       2.34 |       2.41 |       2.41 |       2.41 |       2.41
  Time (ns)                          |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700 |    8831700
  Idle time (ns)                     |        383 |     421873 |     423359 |     424816 |     426272 |     427729 |     429186 |     430643 |     419629 |     422615 |     424072 |     425529 |     426986 |     428442 |     429899 |     431356
  Idle time (%)                      |       0.0% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.9% |       4.9% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.9% |       4.9% |       4.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6018815 |    6307192 |    6279014 |    6297791 |    2519507 |    2509520 |    2506127 |    2503645 |    6421662 |    6412380 |    6415784 |    6405196 |    2613269 |    2611261 |    2613358 |    2608065
  num incorrect                      |      78701 |      61558 |      61513 |      61559 |      61523 |      61510 |      61527 |      61486 |      61516 |      61517 |      61556 |      61577 |      61532 |      61498 |      61492 |      61485
  misprediction rate                 |      1.29% |      0.97% |      0.97% |      0.97% |      2.38% |      2.39% |      2.40% |      2.40% |      0.95% |      0.95% |      0.95% |      0.95% |      2.30% |      2.30% |      2.30% |      2.30%
  mpki                               |       1.33 |       1.03 |       1.03 |       1.03 |       1.32 |       1.33 |       1.33 |       1.33 |       1.02 |       1.02 |       1.02 |       1.03 |       1.32 |       1.31 |       1.31 |       1.31
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
