                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |    9889477 |    1096749 |    1071507 |    1094517 |     990427 |     980163 |     979302 |    1072590 |    1315164 |    1268887 |    1271025 |    1305900
    num misses                       |       8072 |       6132 |       6110 |       6105 |       6073 |       6112 |       6113 |       6162 |       6075 |       6108 |       6109 |       6121
    miss rate                        |      0.08% |      0.56% |      0.57% |      0.56% |      0.61% |      0.62% |      0.62% |      0.57% |      0.46% |      0.48% |      0.48% |      0.47%
    mpki                             |       0.19 |       1.19 |       1.28 |       1.22 |       1.49 |       1.53 |       1.55 |       1.26 |       0.95 |       1.03 |       1.03 |       0.96
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8245 |       6160 |       6136 |       6131 |       6099 |       6138 |       6139 |       6188 |       6103 |       6134 |       6135 |       6147
    num misses                       |        877 |        302 |        308 |        299 |        286 |        282 |        293 |        284 |        282 |        281 |        282 |        286
    miss rate                        |     10.64% |      4.90% |      5.02% |      4.88% |      4.69% |      4.59% |      4.77% |      4.59% |      4.62% |      4.58% |      4.60% |      4.65%
    mpki                             |       0.02 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5785964 |     125814 |     182077 |     155477 |     221046 |     228262 |     243954 |     152588 |     145175 |     189853 |     180745 |     131050
    num cache misses                 |       2927 |        176 |        171 |        170 |        182 |        176 |        178 |        179 |        175 |        169 |        170 |        170
    miss rate                        |      0.05% |      0.14% |      0.09% |      0.11% |      0.08% |      0.08% |      0.07% |      0.12% |      0.12% |      0.09% |      0.09% |      0.13%
    mpki                             |       0.07 |       0.03 |       0.04 |       0.03 |       0.04 |       0.04 |       0.05 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9889477 |    1096749 |    1071507 |    1094517 |     990427 |     980163 |     979302 |    1072590 |    1315164 |    1268887 |    1271025 |    1305900
    num cache misses                 |      69723 |      35637 |      36266 |      36061 |      36501 |      37009 |      36826 |      35900 |      35313 |      35869 |      35759 |      35128
    miss rate                        |      0.71% |      3.25% |      3.38% |      3.29% |      3.69% |      3.78% |      3.76% |      3.35% |      2.69% |      2.83% |      2.81% |      2.69%
    mpki                             |       1.61 |       6.90 |       7.60 |       7.19 |       8.98 |       9.28 |       9.35 |       7.32 |       5.53 |       6.06 |       6.01 |       5.49
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      75046 |      35904 |      36590 |      36349 |      36846 |      37313 |      37183 |      36205 |      36622 |      37306 |      37183 |      36390
    num cache misses                 |      57494 |      32332 |      32787 |      32635 |      33057 |      32999 |      33208 |      32630 |      31989 |      32363 |      32378 |      31901
    miss rate                        |     76.61% |     90.05% |     89.61% |     89.78% |     89.72% |     88.44% |     89.31% |     90.13% |     87.35% |     86.75% |     87.08% |     87.66%
    mpki                             |       1.33 |       6.26 |       6.87 |       6.50 |       8.13 |       8.27 |       8.43 |       6.66 |       5.01 |       5.47 |       5.44 |       4.99
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      60436 |      32446 |      32963 |      32775 |      33239 |      33150 |      33416 |      32774 |      33141 |      33634 |      33632 |      32994
    num cache misses                 |      33285 |      10844 |      10950 |      10987 |      11348 |      11156 |      11358 |      11067 |      21508 |      21833 |      21970 |      21436
    miss rate                        |     55.07% |     33.42% |     33.22% |     33.52% |     34.14% |     33.65% |     33.99% |     33.77% |     64.90% |     64.91% |     65.32% |     64.97%
    mpki                             |       0.77 |       2.10 |       2.30 |       2.19 |       2.79 |       2.80 |       2.88 |       2.26 |       3.37 |       3.69 |       3.69 |       3.35
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      19299 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      19234 |          0 |          0 |          0
  average dram access latency (ns)   |      61.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.35 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10691 |        446 |        476 |        426 |        449 |        456 |        420 |        419 |        276 |        301 |        280 |        269
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3967 |       3754 |       3738 |       3693 |       3851 |       3710 |       3829 |       3729 |       5741 |       5895 |       5805 |       5713
