                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   60225058 |   60985316 |   60969845 |   60773756 |   57528976 |   57540463 |   59965372 |   59356848 |   62257985 |   62673655 |   69357787 |   69759866
  Cycles                             |   32482400 |   32482400 |   32482400 |   32482400 |   24361800 |   24361800 |   24361800 |   24361800 |   32482400 |   32482400 |   32482400 |   32482400
  IPC                                |       1.85 |       1.88 |       1.88 |       1.87 |       2.36 |       2.36 |       2.46 |       2.44 |       1.92 |       1.93 |       2.14 |       2.15
  Time (ns)                          |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600 |    8120600
  Idle time (ns)                     |        205 |     283649 |     284681 |     285470 |     286197 |     286927 |     287656 |     288443 |     289172 |     289902 |     290630 |     291358
  Idle time (%)                      |       0.0% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1429152 |    1980103 |    1975184 |    1909816 |     827858 |     831792 |    1876821 |    1673981 |    2641243 |    2779676 |   22888898 |   23022923
  num incorrect                      |      12037 |       3702 |       3694 |       3698 |       3647 |       3611 |       3086 |       3196 |       3152 |       3211 |       1031 |       1031
  misprediction rate                 |      0.84% |      0.19% |      0.19% |      0.19% |      0.44% |      0.43% |      0.16% |      0.19% |      0.12% |      0.12% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469495 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211214 |    5211212 |      81881 |      81882
    num misses                       |        205 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26954668 |   26574474 |   26571485 |   26538808 |   25998654 |   26000459 |   26177611 |   26075993 |   26559287 |   26628673 |   11788391 |   11855405
    num misses                       |       6849 |       1392 |       1195 |       3122 |       5067 |       1719 |       3871 |       3112 |       2807 |        699 |         47 |         58
    miss rate                        |      0.03% |      0.01% |      0.00% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.05 |       0.09 |       0.03 |       0.06 |       0.05 |       0.05 |       0.01 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       7054 |       1430 |       1233 |       3160 |       5105 |       1757 |       3909 |       3150 |       2845 |        737 |         78 |         89
    num misses                       |        571 |        147 |        133 |        133 |        134 |        134 |        131 |        130 |        132 |        128 |         78 |         83
    miss rate                        |      8.09% |     10.28% |     10.79% |      4.21% |      2.62% |      7.63% |      3.35% |      4.13% |      4.64% |     17.37% |    100.00% |     93.26%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
