                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4492353 |    4616620 |    4585209 |    4534038 |    4026193 |    3967400 |    3980315 |    4455913 |    4378477 |    3854445 |    3809896 |    4216120
  Cycles                             |    5270320 |    6947240 |    6947240 |    6947240 |    5270320 |    5270320 |    5270320 |    6947240 |    6947240 |    5270320 |    5270320 |    6947240
  IPC                                |       0.85 |       0.66 |       0.66 |       0.65 |       0.76 |       0.75 |       0.76 |       0.64 |       0.63 |       0.73 |       0.72 |       0.61
  Time (ns)                          |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600 |    2395600
  Idle time (ns)                     |        312 |     352448 |     355663 |     357406 |     359113 |     360844 |     362552 |     364283 |     365990 |     367722 |     369429 |     371160
  Idle time (%)                      |       0.0% |      14.7% |      14.8% |      14.9% |      15.0% |      15.1% |      15.1% |      15.2% |      15.3% |      15.3% |      15.4% |      15.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     467682 |     597809 |     588130 |     578134 |     438266 |     425472 |     426788 |     557404 |     544243 |     401041 |     391222 |     508151
  num incorrect                      |      11531 |       1093 |       1212 |       1248 |       1179 |       1208 |       1323 |       1598 |       2130 |       2026 |       2066 |       2671
  misprediction rate                 |      2.41% |      0.18% |      0.21% |      0.22% |      0.27% |      0.28% |      0.31% |      0.29% |      0.39% |      0.50% |      0.53% |      0.52%
  mpki                               |       2.57 |       0.24 |       0.26 |       0.28 |       0.29 |       0.30 |       0.33 |       0.36 |       0.49 |       0.53 |       0.54 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401673 |     327289 |     316392 |     305521 |     293832 |     282681 |     272208 |     262700 |     251711 |     239942 |     229285 |     211251
    num misses                       |        131 |         23 |         21 |         23 |         21 |         23 |         23 |         23 |         21 |         23 |         23 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1783698 |    1580330 |    1576533 |    1555687 |    1472685 |    1450374 |    1461270 |    1543562 |    1496738 |    1404673 |    1387379 |    1446555
    num misses                       |       6216 |       4702 |       4717 |       4924 |       4591 |       4536 |       4522 |       4748 |       4873 |       4647 |       4624 |       4483
    miss rate                        |      0.35% |      0.30% |      0.30% |      0.32% |      0.31% |      0.31% |      0.31% |      0.31% |      0.33% |      0.33% |      0.33% |      0.31%
    mpki                             |       1.38 |       1.02 |       1.03 |       1.09 |       1.14 |       1.14 |       1.14 |       1.07 |       1.11 |       1.21 |       1.21 |       1.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6347 |       4725 |       4738 |       4947 |       4612 |       4559 |       4545 |       4771 |       4894 |       4670 |       4647 |       4504
    num misses                       |        528 |        233 |        263 |        194 |        186 |        242 |        212 |        199 |        258 |        188 |        189 |        265
    miss rate                        |      8.32% |      4.93% |      5.55% |      3.92% |      4.03% |      5.31% |      4.66% |      4.17% |      5.27% |      4.03% |      4.07% |      5.88%
    mpki                             |       0.12 |       0.05 |       0.06 |       0.04 |       0.05 |       0.06 |       0.05 |       0.04 |       0.06 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401673 |     327289 |     316392 |     305521 |     293832 |     282681 |     272208 |     262700 |     251711 |     239942 |     229285 |     211251
    num cache misses                 |       1923 |        137 |        132 |        137 |        132 |        136 |        136 |        136 |        131 |        136 |        137 |        137
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.43 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1783698 |    1580330 |    1576533 |    1555687 |    1472685 |    1450374 |    1461270 |    1543562 |    1496738 |    1404673 |    1387379 |    1446555
    num cache misses                 |      65427 |      50367 |      51432 |      51579 |      52490 |      51758 |      50837 |      49580 |      53029 |      54264 |      52985 |      50458
    miss rate                        |      3.67% |      3.19% |      3.26% |      3.32% |      3.56% |      3.57% |      3.48% |      3.21% |      3.54% |      3.86% |      3.82% |      3.49%
    mpki                             |      14.56 |      10.91 |      11.22 |      11.38 |      13.04 |      13.05 |      12.77 |      11.13 |      12.11 |      14.08 |      13.91 |      11.97
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      85026 |      64409 |      66049 |      67530 |      69317 |      69173 |      68692 |      67385 |      73342 |      76743 |      75028 |      72839
    num cache misses                 |      47794 |      38849 |      40163 |      41113 |      40670 |      40520 |      40153 |      41204 |      42700 |      43340 |      42696 |      43234
    miss rate                        |     56.21% |     60.32% |     60.81% |     60.88% |     58.67% |     58.58% |     58.45% |     61.15% |     58.22% |     56.47% |     56.91% |     59.36%
    mpki                             |      10.64 |       8.42 |       8.76 |       9.07 |      10.10 |      10.21 |      10.09 |       9.25 |       9.75 |      11.24 |      11.21 |      10.25
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      67877 |      52497 |      54346 |      56238 |      56866 |      56951 |      56821 |      57650 |      64218 |      65631 |      64071 |      64990
    num cache misses                 |      22916 |      10763 |      10795 |      10699 |      10431 |      11250 |      11754 |      17051 |      25935 |      23350 |      23194 |      28986
    miss rate                        |     33.76% |     20.50% |     19.86% |     19.02% |     18.34% |     19.75% |     20.69% |     29.58% |     40.39% |     35.58% |     36.20% |     44.60%
    mpki                             |       5.10 |       2.33 |       2.35 |       2.36 |       2.59 |       2.84 |       2.95 |       3.83 |       5.92 |       6.06 |       6.09 |       6.88
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9724 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9628 |          0 |          0 |          0
  average dram access latency (ns)   |     235.20 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     237.11 |        inf |        inf |        inf
  average dram queueing delay        |     173.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     175.86 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6569 |         17 |         16 |         16 |         19 |         14 |         17 |         24 |         22 |         21 |         17 |         21
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8064 |       8190 |       8540 |       8473 |       8305 |       8699 |       8640 |       8989 |      18864 |      18362 |      17957 |      18932
