metric,value
timestamp,2026-06-30T15:09:15
workload,BT
strategy,Scatter
bench_class,S
num_threads,8
output_dir,Outputs/sizeS/8TH/BT_S_Scatter_8TH_20260630_031426
cpu_map,"[0, 8, 1, 9, 2, 10, 3, 11]"
p_core_count,8
e_core_count,0
node0_threads,4
node1_threads,4
sim_time_ms,10.6217
total_instructions,921576554
avg_ipc,2.7114
avg_ipc_p,2.7114
avg_ipc_e,0.0
total_power_W,47.3932
dynamic_W,43.3818
leakage_W,4.0
dram_W,0.0114
energy_J,0.503397
node0_reads,9481
node1_reads,9446
node0_pct,50.0925
dram_local,3537
dram_remote,3566
dram_remote_pct,50.2041
l1d_miss_pct,0.9124
l2_miss_pct,13.932
l3_miss_pct,2.532
l1d_mpki,2.1849
l2_mpki,0.3044
l3_mpki,0.0077
l3_miss_count,7103
cpi_base_frac,0.9711
cpi_branch_frac,0.0025
cpi_l2_frac,0.0
cpi_l3_frac,0.0253
cpi_dram_local_frac,0.0005
cpi_dram_remote_frac,0.0007
L1-D.access-mru-0.c0,45743253
L1-D.access-mru-0.c1,45794299
L1-D.access-mru-0.c2,32949070
L1-D.access-mru-0.c3,32986235
L1-D.access-mru-0.c4,32678102
L1-D.access-mru-0.c5,32614243
L1-D.access-mru-0.c6,32474928
L1-D.access-mru-0.c7,32675325
L1-D.access-mru-0.node0,143845353
L1-D.access-mru-0.node1,144070102
L1-D.access-mru-0.total,287915455
L1-D.access-mru-1.c0,3566841
L1-D.access-mru-1.c1,3473653
L1-D.access-mru-1.c2,1866914
L1-D.access-mru-1.c3,1776635
L1-D.access-mru-1.c4,1723162
L1-D.access-mru-1.c5,1826996
L1-D.access-mru-1.c6,1825145
L1-D.access-mru-1.c7,1712616
L1-D.access-mru-1.node0,8982062
L1-D.access-mru-1.node1,8789900
L1-D.access-mru-1.total,17771962
L1-D.access-mru-2.c0,343712
L1-D.access-mru-2.c1,285940
L1-D.access-mru-2.c2,178856
L1-D.access-mru-2.c3,162965
L1-D.access-mru-2.c4,135025
L1-D.access-mru-2.c5,156151
L1-D.access-mru-2.c6,170336
L1-D.access-mru-2.c7,139472
L1-D.access-mru-2.node0,827929
L1-D.access-mru-2.node1,744528
L1-D.access-mru-2.total,1572457
L1-D.access-mru-3.c0,195405
L1-D.access-mru-3.c1,198722
L1-D.access-mru-3.c2,101111
L1-D.access-mru-3.c3,102188
L1-D.access-mru-3.c4,102254
L1-D.access-mru-3.c5,103125
L1-D.access-mru-3.c6,100659
L1-D.access-mru-3.c7,101835
L1-D.access-mru-3.node0,499429
L1-D.access-mru-3.node1,505870
