                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   24295552 |    6422654 |    6482372 |    6661686 |    6447117 |    6557383 |    5800353 |    6044419
  Cycles                             |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000
  IPC                                |       1.58 |       0.42 |       0.42 |       0.43 |       0.42 |       0.43 |       0.38 |       0.39
  Time (ns)                          |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000 |   15348000
  Idle time (ns)                     |       2366 |   12206992 |   12207550 |   12208303 |   12208238 |   12208635 |   12208492 |   12208834
  Idle time (%)                      |       0.0% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2818349 |    1930141 |    1963138 |    2053336 |    1949141 |    1997524 |    1649385 |    1760144
  num incorrect                      |     170154 |      16012 |      14563 |      11251 |      15045 |      13549 |      25199 |      21062
  misprediction rate                 |      5.69% |      0.82% |      0.74% |      0.54% |      0.77% |      0.67% |      1.50% |      1.18%
  mpki                               |       7.00 |       2.49 |       2.25 |       1.69 |       2.33 |       2.07 |       4.34 |       3.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3169219 |      93176 |      86600 |      72442 |      87726 |      82692 |     127642 |     113344
    num misses                       |        175 |         24 |         26 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5661850 |    1297739 |    1301137 |    1312327 |    1296119 |    1306798 |    1234520 |    1260337
    num misses                       |       5741 |       3926 |       4001 |       3925 |       4026 |       4029 |       3956 |       3878
    miss rate                        |      0.10% |      0.30% |      0.31% |      0.30% |      0.31% |      0.31% |      0.32% |      0.31%
    mpki                             |       0.24 |       0.61 |       0.62 |       0.59 |       0.62 |       0.61 |       0.68 |       0.64
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       5916 |       3950 |       4027 |       3949 |       4050 |       4053 |       3980 |       3902
    num misses                       |        839 |        300 |        289 |        289 |        293 |        294 |        275 |        273
    miss rate                        |     14.18% |      7.59% |      7.18% |      7.32% |      7.23% |      7.25% |      6.91% |      7.00%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3169219 |      93176 |      86600 |      72442 |      87726 |      82692 |     127642 |     113344
    num cache misses                 |       3530 |        163 |        183 |        180 |        179 |        175 |        189 |        191
    miss rate                        |      0.11% |      0.17% |      0.21% |      0.25% |      0.20% |      0.21% |      0.15% |      0.17%
    mpki                             |       0.15 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5661850 |    1297739 |    1301137 |    1312327 |    1296119 |    1306798 |    1234520 |    1260337
    num cache misses                 |      63645 |      28400 |      28298 |      27798 |      28377 |      28301 |      29660 |      28763
    miss rate                        |      1.12% |      2.19% |      2.17% |      2.12% |      2.19% |      2.17% |      2.40% |      2.28%
    mpki                             |       2.62 |       4.42 |       4.37 |       4.17 |       4.40 |       4.32 |       5.11 |       4.76
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      69727 |      29090 |      28958 |      28403 |      29578 |      29473 |      31048 |      30113
    num cache misses                 |      54999 |      25631 |      25597 |      25172 |      25673 |      25621 |      25969 |      25889
    miss rate                        |     78.88% |     88.11% |     88.39% |     88.62% |     86.80% |     86.93% |     83.64% |     85.97%
    mpki                             |       2.26 |       3.99 |       3.95 |       3.78 |       3.98 |       3.91 |       4.48 |       4.28
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58118 |      26161 |      26077 |      25618 |      26715 |      26632 |      27184 |      27070
    num cache misses                 |      38492 |      14480 |      14205 |      13922 |      16253 |      16055 |      16217 |      16137
    miss rate                        |     66.23% |     55.35% |     54.47% |     54.34% |     60.84% |     60.28% |     59.66% |     59.61%
    mpki                             |       1.58 |       2.25 |       2.19 |       2.09 |       2.52 |       2.45 |       2.80 |       2.67
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18220 |          0 |          0 |          0 |      18158 |          0 |          0 |          0
  average dram access latency (ns)   |      61.34 |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.08 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10640 |        484 |        533 |        498 |        426 |        415 |        371 |        379
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4341 |       4141 |       4087 |       3956 |       5319 |       5178 |       5394 |       5366
