                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11207740 |    3314220 |    3146476 |    3317300 |    2745163 |    3199826 |    3079770 |    3308428
  Cycles                             |   11578800 |   11578800 |   11578800 |   11578800 |    8684100 |    8684100 |    8684100 |    8684100
  IPC                                |       0.97 |       0.29 |       0.27 |       0.29 |       0.32 |       0.37 |       0.35 |       0.38
  Time (ns)                          |    2894700 |    2894700 |    2894700 |    2894700 |    2894700 |    2894700 |    2894700 |    2894700
  Idle time (ns)                     |       1457 |    2270385 |    2270821 |    2270961 |    2261005 |    2261125 |    2261233 |    2260998
  Idle time (%)                      |       0.1% |      78.4% |      78.4% |      78.5% |      78.1% |      78.1% |      78.1% |      78.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1378585 |    1037364 |     968768 |    1039760 |     805300 |     997734 |     945922 |    1043478
  num incorrect                      |      76965 |       6183 |       8304 |       6050 |      13098 |       6610 |       8502 |       5157
  misprediction rate                 |      5.29% |      0.59% |      0.85% |      0.58% |      1.60% |      0.66% |      0.89% |      0.49%
  mpki                               |       6.87 |       1.87 |       2.64 |       1.82 |       4.77 |       2.07 |       2.76 |       1.56
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1630290 |      28983 |      31817 |      28022 |      37373 |      28516 |      31391 |      26624
    num misses                       |        175 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.09% |      0.07% |      0.09% |      0.08% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2736127 |     650122 |     632730 |     649707 |     589197 |     632341 |     621768 |     642858
    num misses                       |       1779 |        146 |        148 |        152 |        153 |        146 |        135 |        122
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.04 |       0.05 |       0.05 |       0.06 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1954 |        172 |        174 |        178 |        179 |        172 |        161 |        148
    num misses                       |        598 |        139 |        137 |        141 |        131 |        133 |        133 |        127
    miss rate                        |     30.60% |     80.81% |     78.74% |     79.21% |     73.18% |     77.33% |     82.61% |     85.81%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1630290 |      28983 |      31817 |      28022 |      37373 |      28516 |      31391 |      26624
    num cache misses                 |       2930 |        174 |        174 |        174 |        176 |        175 |        174 |        176
    miss rate                        |      0.18% |      0.60% |      0.55% |      0.62% |      0.47% |      0.61% |      0.55% |      0.66%
    mpki                             |       0.26 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2736127 |     650122 |     632730 |     649707 |     589197 |     632341 |     621768 |     642858
    num cache misses                 |      37491 |      13093 |      13295 |      13073 |      13480 |      13119 |      13146 |      12928
    miss rate                        |      1.37% |      2.01% |      2.10% |      2.01% |      2.29% |      2.07% |      2.11% |      2.01%
    mpki                             |       3.35 |       3.95 |       4.23 |       3.94 |       4.91 |       4.10 |       4.27 |       3.91
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42563 |      13274 |      13470 |      13250 |      13656 |      13294 |      13321 |      13105
    num cache misses                 |      29052 |      12063 |      12230 |      12060 |      12357 |      12124 |      12132 |      12013
    miss rate                        |     68.26% |     90.88% |     90.79% |     91.02% |     90.49% |     91.20% |     91.07% |     91.67%
    mpki                             |       2.59 |       3.64 |       3.89 |       3.64 |       4.50 |       3.79 |       3.94 |       3.63
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31571 |      12077 |      12234 |      12063 |      12357 |      12130 |      12133 |      12017
    num cache misses                 |      17253 |        582 |        655 |        587 |        667 |        578 |        617 |        507
    miss rate                        |     54.65% |      4.82% |      5.35% |      4.87% |      5.40% |      4.77% |      5.09% |      4.22%
    mpki                             |       1.54 |       0.18 |       0.21 |       0.18 |       0.24 |       0.18 |       0.20 |       0.15
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      21334 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.89 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.64 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10576 |        269 |        301 |        265 |        308 |        270 |        286 |        236
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
