                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   12696243 |    4711170 |    4692817 |    4811211 |    4263692 |    4743821 |    4672068 |    4547278 |    4041510 |    4708628 |    4787115 |    4736258 |    4400865 |    4649082 |    4710402 |    4681289
  Cycles                             |   32315600 |   32315600 |   32315600 |   32315600 |    8078900 |    8078900 |    8078900 |    8078900 |   32315600 |   32315600 |   32315600 |   32315600 |    8078900 |    8078900 |    8078900 |    8078900
  IPC                                |       0.39 |       0.15 |       0.15 |       0.15 |       0.53 |       0.59 |       0.58 |       0.56 |       0.13 |       0.15 |       0.15 |       0.15 |       0.54 |       0.58 |       0.58 |       0.58
  Time (ns)                          |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900 |    8078900
  Idle time (ns)                     |       1363 |    6221906 |    6222568 |    6223203 |    6193173 |    6193478 |    6193701 |    6193723 |    6223939 |    6224581 |    6224911 |    6225200 |    6195615 |    6195890 |    6196185 |    6196742
  Idle time (%)                      |       0.0% |      77.0% |      77.0% |      77.0% |      76.7% |      76.7% |      76.7% |      76.7% |      77.0% |      77.0% |      77.1% |      77.1% |      76.7% |      76.7% |      76.7% |      76.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1550758 |    1527535 |    1519489 |    1565661 |    1354150 |    1550307 |    1520969 |    1469991 |    1257862 |    1524706 |    1553772 |    1535614 |    1408774 |    1509461 |    1534272 |    1522526
  num incorrect                      |      81672 |       4618 |       4903 |       3462 |       9526 |       2077 |       3123 |       5257 |      15130 |       5209 |       4183 |       4929 |       8016 |       4016 |       3157 |       3587
  misprediction rate                 |      5.00% |      0.30% |      0.32% |      0.22% |      0.70% |      0.13% |      0.20% |      0.36% |      1.19% |      0.34% |      0.27% |      0.32% |      0.57% |      0.27% |      0.21% |      0.24%
  mpki                               |       6.43 |       0.98 |       1.04 |       0.72 |       2.23 |       0.44 |       0.67 |       1.16 |       3.74 |       1.11 |       0.87 |       1.04 |       1.82 |       0.86 |       0.67 |       0.77
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1375175 |      17797 |      18960 |      17234 |      25947 |      15132 |      17232 |      19246 |      35138 |      19157 |      18370 |      18052 |      23208 |      18065 |      16023 |      17411
