                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  193369952 |  192052345 |  194290412 |  191727650 |  150234741 |  150094677 |  150464046 |  150753174 |  173171376 |  173278772 |  173459024 |  174153982
  Cycles                             |   82696110 |   82696110 |   82696110 |   82696110 |   62734980 |   62734980 |   62734980 |   62734980 |   82696110 |   82696110 |   82696110 |   82696110
  IPC                                |       2.34 |       2.32 |       2.35 |       2.32 |       2.39 |       2.39 |       2.40 |       2.40 |       2.09 |       2.10 |       2.10 |       2.11
  Time (ns)                          |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900 |   28515900
  Idle time (ns)                     |        452 |     423491 |     425750 |     426541 |     431293 |     443034 |     432793 |     429529 |    4714900 |    4727742 |    4736996 |    4737074
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.6% |       1.5% |       1.5% |      16.5% |      16.6% |      16.6% |      16.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20624077 |   20412435 |   21051891 |   20319813 |    8465015 |    8425276 |    8530391 |    8613035 |   24671570 |   24701990 |   24753750 |   24952328
  num incorrect                      |     196443 |     178407 |     178424 |     178394 |     178202 |     178104 |     178246 |     178222 |     132778 |     132927 |     132780 |     132768
  misprediction rate                 |      0.94% |      0.87% |      0.84% |      0.87% |      2.06% |      2.07% |      2.05% |      2.03% |      0.54% |      0.54% |      0.53% |      0.53%
  mpki                               |       1.02 |       0.93 |       0.92 |       0.93 |       1.19 |       1.19 |       1.18 |       1.18 |       0.77 |       0.77 |       0.77 |       0.76
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804364 |   12660845 |   12660836 |   12660742 |   12660657 |   12660477 |   12660747 |   12660739 |    9123514 |    9123592 |    9123518 |    9123510
    num misses                       |        382 |         28 |         28 |         28 |         28 |         27 |         28 |         28 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54296658 |   53770809 |   54090508 |   53724094 |   47796325 |   47775836 |   47829357 |   47870628 |   43761439 |   43777059 |   43802543 |   43901799
    num misses                       |      36025 |      33536 |      34053 |      33026 |      33926 |      32652 |      34136 |      33340 |      24286 |      25237 |      24399 |      24303
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.18 |       0.17 |       0.23 |       0.22 |       0.23 |       0.22 |       0.14 |       0.15 |       0.14 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      36407 |      33564 |      34081 |      33054 |      33954 |      32679 |      34164 |      33368 |      24313 |      25264 |      24426 |      24330
    num misses                       |       9003 |       7589 |       7662 |       7776 |       7700 |       7577 |       7463 |       7951 |       5038 |       4911 |       4970 |       4915
    miss rate                        |     24.73% |     22.61% |     22.48% |     23.53% |     22.68% |     23.19% |     21.84% |     23.83% |     20.72% |     19.44% |     20.35% |     20.20%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12804364 |   12660845 |   12660836 |   12660742 |   12660657 |   12660477 |   12660747 |   12660739 |    9123514 |    9123592 |    9123518 |    9123510
    num cache misses                 |      10849 |       1678 |       1726 |       1694 |       4076 |       4043 |       4268 |       4135 |       1208 |       1290 |       1330 |       1181
    miss rate                        |      0.08% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   54296658 |   53770809 |   54090508 |   53724094 |   47796325 |   47775836 |   47829357 |   47870628 |   43761439 |   43777059 |   43802543 |   43901799
    num cache misses                 |    4594223 |    4578564 |    4578427 |    4577972 |    4916557 |    4914679 |    4914761 |    4913998 |    3113917 |    3111522 |    3113769 |    3111332
    miss rate                        |      8.46% |      8.51% |      8.46% |      8.52% |     10.29% |     10.29% |     10.28% |     10.27% |      7.12% |      7.11% |      7.11% |      7.09%
    mpki                             |      23.76 |      23.84 |      23.56 |      23.88 |      32.73 |      32.74 |      32.66 |      32.60 |      17.98 |      17.96 |      17.95 |      17.87
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4673914 |    4648064 |    4647758 |    4647273 |    4989153 |    4987779 |    4987457 |    4987353 |    3120899 |    3118564 |    3120820 |    3118298
    num cache misses                 |     439910 |     423278 |     416591 |     418814 |     587817 |     587893 |     588189 |     587712 |     267216 |     273706 |     273225 |     276456
    miss rate                        |      9.41% |      9.11% |      8.96% |      9.01% |     11.78% |     11.79% |     11.79% |     11.78% |      8.56% |      8.78% |      8.75% |      8.87%
    mpki                             |       2.27 |       2.20 |       2.14 |       2.18 |       3.91 |       3.92 |       3.91 |       3.90 |       1.54 |       1.58 |       1.58 |       1.59
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     578600 |     555646 |     548971 |     548611 |     717434 |     716144 |     713941 |     708572 |     359287 |     365805 |     365181 |     368245
    num cache misses                 |     318401 |     303383 |     295021 |     294256 |     309068 |     303360 |     297769 |     288969 |     139512 |     141419 |     143708 |     141723
