                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   30464994 |   30988022 |   31066399 |   30905433 |   30971556 |   30897870 |   30877807 |   30719580 |   30130627 |   30293773 |   29947108 |   30393396
  Cycles                             |   19767200 |   19767200 |   19767200 |   19767200 |   14825400 |   14825400 |   14825400 |   14825400 |   19767200 |   19767200 |   19767200 |   19767200
  IPC                                |       1.54 |       1.57 |       1.57 |       1.56 |       2.09 |       2.08 |       2.08 |       2.07 |       1.52 |       1.53 |       1.51 |       1.54
  Time (ns)                          |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800 |    4941800
  Idle time (ns)                     |     189505 |     420556 |     384500 |     350474 |     324219 |     292730 |     267916 |     268082 |     268205 |     268363 |     268536 |     269656
  Idle time (%)                      |       3.8% |       8.5% |       7.8% |       7.1% |       6.6% |       5.9% |       5.4% |       5.4% |       5.4% |       5.4% |       5.4% |       5.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5337392 |    5826081 |    5653413 |    5689523 |    5864012 |    5755192 |    5781325 |    5649395 |    5419504 |    5438044 |    5248397 |    5612381
  num incorrect                      |      30874 |      21570 |      23032 |      24550 |      24483 |      25333 |      25299 |      25684 |      25704 |      25322 |      25045 |      22590
  misprediction rate                 |      0.58% |      0.37% |      0.41% |      0.43% |      0.42% |      0.44% |      0.44% |      0.45% |      0.47% |      0.46% |      0.47% |      0.40%
  mpki                               |       1.01 |       0.70 |       0.74 |       0.79 |       0.79 |       0.82 |       0.82 |       0.84 |       0.85 |       0.84 |       0.84 |       0.74
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1136619 |     958865 |    1021036 |    1001496 |     963785 |    1000352 |     988140 |    1016333 |    1061239 |    1068197 |    1106791 |    1036110
    num misses                       |        222 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11194957 |   10828943 |   11094570 |   10944546 |   10751726 |   10840811 |   10792039 |   10863742 |   10805093 |   10877414 |   10908198 |   10703978
    num misses                       |       1848 |       1497 |        287 |        265 |        245 |        261 |        266 |        258 |        251 |       1563 |        311 |       1103
    miss rate                        |      0.02% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.00% |      0.01%
    mpki                             |       0.06 |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.05 |       0.01 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2070 |       1524 |        314 |        292 |        272 |        288 |        293 |        285 |        278 |       1590 |        338 |       1130
    num misses                       |        533 |        183 |        188 |        188 |        177 |        180 |        181 |        181 |        177 |        182 |        179 |        177
    miss rate                        |     25.75% |     12.01% |     59.87% |     64.38% |     65.07% |     62.50% |     61.77% |     63.51% |     63.67% |     11.45% |     52.96% |     15.66%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1136619 |     958865 |    1021036 |    1001496 |     963785 |    1000352 |     988140 |    1016333 |    1061239 |    1068197 |    1106791 |    1036110
