metric,value
timestamp,2026-07-05T22:15:52
workload,PR
strategy,Packed
bench_class,S
num_threads,16
output_dir,Outputs/sizeS/16TH/PR_S_Packed_16TH_20260705_025404
cpu_map,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]"
p_core_count,8
e_core_count,8
node0_threads,8
node1_threads,8
sim_time_ms,2.7407
total_instructions,55311506
avg_ipc,0.7202
avg_ipc_p,0.3608
avg_ipc_e,1.0795
total_power_W,14.6644
dynamic_W,9.0121
leakage_W,5.6
dram_W,0.0523
energy_J,0.040191
node0_reads,11201
node1_reads,11121
node0_pct,50.1792
node0_writes,35
node1_writes,71
dram_local,5747
dram_remote,5669
dram_remote_pct,49.6584
l1d_miss_pct,0.772
l2_miss_pct,83.2068
l3_miss_pct,18.3691
l1d_mpki,1.3504
l2_mpki,1.1236
l3_mpki,0.2064
l3_miss_count,11416
cpi_base_frac,0.742
cpi_branch_frac,0.1226
cpi_l2_frac,0.0
cpi_l3_frac,0.1016
cpi_dram_local_frac,0.0163
cpi_dram_remote_frac,0.0175
futex_wake_count,34
futex_wait_count,15
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,3.1092
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c0,2444453
L1-D.access-mru-0.c1,545278
L1-D.access-mru-0.c10,545446
L1-D.access-mru-0.c11,542611
L1-D.access-mru-0.c12,521383
L1-D.access-mru-0.c13,538989
L1-D.access-mru-0.c14,541672
L1-D.access-mru-0.c15,539454
L1-D.access-mru-0.c2,538217
L1-D.access-mru-0.c3,548451
L1-D.access-mru-0.c4,511155
L1-D.access-mru-0.c5,545332
L1-D.access-mru-0.c6,540983
L1-D.access-mru-0.c7,533192
L1-D.access-mru-0.c8,499871
L1-D.access-mru-0.c9,540696
L1-D.access-mru-0.node0,6207061
L1-D.access-mru-0.node1,4270122
L1-D.access-mru-0.total,10477183
L1-D.access-mru-1.c0,108134
L1-D.access-mru-1.c1,2858
L1-D.access-mru-1.c10,2807
L1-D.access-mru-1.c11,2914
L1-D.access-mru-1.c12,3012
L1-D.access-mru-1.c13,2922
L1-D.access-mru-1.c14,2722
L1-D.access-mru-1.c15,2658
L1-D.access-mru-1.c2,2833
L1-D.access-mru-1.c3,2844
L1-D.access-mru-1.c4,3174
L1-D.access-mru-1.c5,2837
L1-D.access-mru-1.c6,2752
L1-D.access-mru-1.c7,2708
L1-D.access-mru-1.c8,3643
L1-D.access-mru-1.c9,2858
L1-D.access-mru-1.node0,128140
L1-D.access-mru-1.node1,23536
L1-D.access-mru-1.total,151676
L1-D.access-mru-2.c0,43523
L1-D.access-mru-2.c1,316
L1-D.access-mru-2.c10,341
L1-D.access-mru-2.c11,311
L1-D.access-mru-2.c12,311
L1-D.access-mru-2.c13,305
L1-D.access-mru-2.c14,310
L1-D.access-mru-2.c15,307
L1-D.access-mru-2.c2,356
L1-D.access-mru-2.c3,347
L1-D.access-mru-2.c4,388
L1-D.access-mru-2.c5,294
L1-D.access-mru-2.c6,318
L1-D.access-mru-2.c7,318
L1-D.access-mru-2.c8,494
L1-D.access-mru-2.c9,285
L1-D.access-mru-2.node0,45860
L1-D.access-mru-2.node1,2664
L1-D.access-mru-2.total,48524
L1-D.access-mru-3.c0,12060
L1-D.access-mru-3.c1,93
L1-D.access-mru-3.c10,63
L1-D.access-mru-3.c11,66
L1-D.access-mru-3.c12,49
L1-D.access-mru-3.c13,86
L1-D.access-mru-3.c14,101
