                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10935276 |    3033375 |    2974880 |    3067091 |    2727459 |    3077854 |    3028650 |    2948466 |    2584338 |    2995395 |    3034311 |    3017721 |    2829234 |    3002764 |    3038489 |    3013722
  Cycles                             |   10962800 |   10962800 |   10962800 |   10962800 |    8222100 |    8222100 |    8222100 |    8222100 |   10962800 |   10962800 |   10962800 |   10962800 |    8222100 |    8222100 |    8222100 |    8222100
  IPC                                |       1.00 |       0.28 |       0.27 |       0.28 |       0.33 |       0.37 |       0.37 |       0.36 |       0.24 |       0.27 |       0.28 |       0.28 |       0.34 |       0.37 |       0.37 |       0.37
  Time (ns)                          |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700 |    2740700
  Idle time (ns)                     |       1553 |    2276783 |    2277024 |    2277456 |    2267510 |    2267411 |    2267567 |    2267645 |    2278082 |    2277934 |    2278115 |    2277769 |    2268343 |    2268162 |    2268111 |    2268245
  Idle time (%)                      |       0.1% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7% |      83.1% |      83.1% |      83.1% |      83.1% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1316226 |     975119 |     953282 |     989837 |     852512 |     999544 |     978739 |     944926 |     786674 |     959776 |     975866 |     970107 |     893486 |     967065 |     982982 |     971928
  num incorrect                      |      73800 |       3363 |       3855 |       2688 |       6863 |       1798 |       2474 |       3781 |       9468 |       3851 |       3311 |       3567 |       5607 |       3098 |       2445 |       2776
  misprediction rate                 |      5.31% |      0.34% |      0.40% |      0.27% |      0.80% |      0.18% |      0.25% |      0.40% |      1.19% |      0.40% |      0.34% |      0.37% |      0.62% |      0.32% |      0.25% |      0.28%
