                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43335744 |    5200749 |    4874903 |    5150243 |    4201044 |    4127697 |    4050145 |    5017485 |    6505615 |    6006540 |    6057722 |    6414425
  Cycles                             |  119519600 |  119519600 |  119519600 |  119519600 |   29879900 |   29879900 |   29879900 |   29879900 |  119519600 |  119519600 |  119519600 |  119519600
  IPC                                |       0.36 |       0.04 |       0.04 |       0.04 |       0.14 |       0.14 |       0.14 |       0.17 |       0.05 |       0.05 |       0.05 |       0.05
  Time (ns)                          |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900 |   29879900
  Idle time (ns)                     |       1686 |   26840047 |   26726570 |   26726895 |   26696549 |   26696793 |   26698056 |   26697373 |   26733049 |   26727461 |   26728138 |   26807443
  Idle time (%)                      |       0.0% |      89.8% |      89.4% |      89.4% |      89.3% |      89.3% |      89.4% |      89.3% |      89.5% |      89.4% |      89.5% |      89.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4558313 |    1576634 |    1416797 |    1530255 |    1135858 |    1093194 |    1061099 |    1490481 |    1994767 |    1784488 |    1800625 |    1977114
  num incorrect                      |     340735 |      11719 |      20067 |      16771 |      28570 |      29501 |      30710 |      16380 |      15007 |      21757 |      20981 |      13017
  misprediction rate                 |      6.96% |      0.74% |      1.40% |      1.08% |      2.45% |      2.63% |      2.81% |      1.09% |      0.75% |      1.20% |      1.15% |      0.65%
  mpki                               |       7.86 |       2.25 |       4.12 |       3.26 |       6.80 |       7.15 |       7.58 |       3.26 |       2.31 |       3.62 |       3.46 |       2.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5163343 |      92547 |     131066 |     114320 |     168187 |     187464 |     183921 |     110760 |     105045 |     139604 |     137894 |      97081
    num misses                       |        187 |         29 |         29 |         29 |         48 |         48 |         48 |         29 |         29 |         48 |         46 |         29
    miss rate                        |      0.00% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9922683 |    1108640 |    1095047 |    1122685 |    1028578 |    1017570 |    1014508 |    1096918 |    1339801 |    1293766 |    1297417 |    1313745
    num misses                       |       8350 |       6143 |       6230 |       6163 |       6191 |       6194 |       6219 |       6243 |       6072 |       6164 |       6192 |       6189
    miss rate                        |      0.08% |      0.55% |      0.57% |      0.55% |      0.60% |      0.61% |      0.61% |      0.57% |      0.45% |      0.48% |      0.48% |      0.47%
    mpki                             |       0.19 |       1.18 |       1.28 |       1.20 |       1.47 |       1.50 |       1.54 |       1.24 |       0.93 |       1.03 |       1.02 |       0.96
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8537 |       6172 |       6259 |       6192 |       6239 |       6242 |       6267 |       6272 |       6101 |       6212 |       6238 |       6218
    num misses                       |        918 |        320 |        332 |        319 |        323 |        324 |        332 |        305 |        296 |        326 |        319 |        307
