                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5640480 |    5641700 |    5558386 |    6207885 |    5585950 |    6248836 |    6241491 |    6118226
  Cycles                             |    4087380 |    4087380 |    4087380 |    5387910 |    4087380 |    5387910 |    5387910 |    5387910
  IPC                                |       1.38 |       1.38 |       1.36 |       1.15 |       1.37 |       1.16 |       1.16 |       1.14
  Time (ns)                          |    1857900 |    1857900 |    1857900 |    1857900 |    1857900 |    1857900 |    1857900 |    1857900
  Idle time (ns)                     |        259 |     454214 |     456529 |     457280 |     458015 |     458764 |     459515 |     460252
  Idle time (%)                      |       0.0% |      24.4% |      24.6% |      24.6% |      24.7% |      24.7% |      24.7% |      24.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     433206 |     637012 |     620017 |     806058 |     636016 |     827792 |     825634 |     791264
  num incorrect                      |      21501 |       5087 |       4967 |       5174 |       4672 |       4755 |       4804 |       4820
  misprediction rate                 |      4.73% |      0.79% |      0.79% |      0.64% |      0.73% |      0.57% |      0.58% |      0.61%
  mpki                               |       3.81 |       0.90 |       0.89 |       0.83 |       0.84 |       0.76 |       0.77 |       0.79
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     623722 |     467226 |     462048 |     462312 |     459146 |     458808 |     457337 |     458099
    num misses                       |        292 |         29 |         29 |         30 |         29 |         29 |         29 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2899000 |    2451447 |    2427371 |    2520543 |    2418769 |    2510462 |    2510193 |    2489916
    num misses                       |       1959 |        402 |        377 |        387 |        430 |        375 |        390 |        199
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.35 |       0.07 |       0.07 |       0.06 |       0.08 |       0.06 |       0.06 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2251 |        431 |        406 |        417 |        459 |        404 |        419 |        229
    num misses                       |        599 |        154 |        152 |        157 |        157 |        154 |        152 |        140
    miss rate                        |     26.61% |     35.73% |     37.44% |     37.65% |     34.20% |     38.12% |     36.28% |     61.14%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     623722 |     467226 |     462048 |     462312 |     459146 |     458808 |     457337 |     458099
    num cache misses                 |       7264 |        406 |        387 |        391 |        386 |        386 |        390 |        389
    miss rate                        |      1.16% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08%
    mpki                             |       1.29 |       0.07 |       0.07 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2899000 |    2451447 |    2427371 |    2520543 |    2418769 |    2510462 |    2510193 |    2489916
    num cache misses                 |      87914 |      71251 |      69461 |      50271 |      69044 |      49762 |      49811 |      48935
    miss rate                        |      3.03% |      2.91% |      2.86% |      1.99% |      2.85% |      1.98% |      1.98% |      1.97%
    mpki                             |      15.59 |      12.63 |      12.50 |       8.10 |      12.36 |       7.96 |       7.98 |       8.00
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     102149 |      75351 |      72545 |      53446 |      72112 |      52928 |      52947 |      50253
    num cache misses                 |      20114 |      12890 |      14215 |      14128 |      13888 |      13748 |      13562 |      13524
    miss rate                        |     19.69% |     17.11% |     19.59% |     26.43% |     19.26% |     25.97% |     25.61% |     26.91%
    mpki                             |       3.57 |       2.28 |       2.56 |       2.28 |       2.49 |       2.20 |       2.17 |       2.21
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      32383 |      20844 |      20568 |      20567 |      20198 |      20101 |      19919 |      18227
    num cache misses                 |      12091 |       2445 |       2034 |       2077 |       2042 |       2081 |       2029 |       2067
    miss rate                        |     37.34% |     11.73% |      9.89% |     10.10% |     10.11% |     10.35% |     10.19% |     11.34%
    mpki                             |       2.14 |       0.43 |       0.37 |       0.33 |       0.37 |       0.33 |       0.33 |       0.34
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      26813 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     719.15 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     657.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5347 |        142 |        130 |        131 |        128 |        133 |        124 |        107
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
