                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11006317 |    2973387 |    3011189 |    2775911 |    3062863 |    2931234 |    2563127 |    3022185 |    2955877 |    2874619 |    3036312 |    2994445
  Cycles                             |   29906400 |   29906400 |   29906400 |   29906400 |    7476600 |    7476600 |   29906400 |   29906400 |   29906400 |   29906400 |    7476600 |    7476600
  IPC                                |       0.37 |       0.10 |       0.10 |       0.09 |       0.41 |       0.39 |       0.09 |       0.10 |       0.10 |       0.10 |       0.41 |       0.40
  Time (ns)                          |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600 |    7476600
  Idle time (ns)                     |       1439 |    6159445 |    6160546 |    6160977 |    6130603 |    6130968 |    6161335 |    6161714 |    6161974 |    6162533 |    6132427 |    6132493
  Idle time (%)                      |       0.0% |      82.4% |      82.4% |      82.4% |      82.0% |      82.0% |      82.4% |      82.4% |      82.4% |      82.4% |      82.0% |      82.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1333867 |     941913 |     958046 |     859571 |     984914 |     929390 |     770201 |     962196 |     933941 |     899354 |     971339 |     954419
  num incorrect                      |      76939 |       4780 |       4169 |       7320 |       2532 |       4596 |      10342 |       4210 |       5184 |       6233 |       3535 |       3899
  misprediction rate                 |      5.45% |      0.50% |      0.43% |      0.84% |      0.26% |      0.49% |      1.32% |      0.44% |      0.55% |      0.69% |      0.36% |      0.41%
  mpki                               |       6.99 |       1.61 |       1.38 |       2.64 |       0.83 |       1.57 |       4.03 |       1.39 |       1.75 |       2.17 |       1.16 |       1.30
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1394595 |      40935 |      37658 |      60136 |      27436 |      40382 |      80760 |      36932 |      44278 |      52169 |      32567 |      35938
    num misses                       |        175 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.04% |      0.09% |      0.06% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2669974 |     563906 |     567936 |     544888 |     568329 |     555540 |     523954 |     568598 |     563018 |     554292 |     568151 |     562881
    num misses                       |       1619 |        129 |        125 |        124 |        131 |        134 |        125 |        122 |        116 |        121 |        125 |        120
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.15 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1794 |        155 |        151 |        150 |        157 |        160 |        153 |        148 |        142 |        147 |        151 |        146
    num misses                       |        579 |        130 |        128 |        129 |        133 |        137 |        127 |        126 |        127 |        130 |        130 |        133
    miss rate                        |     32.27% |     83.87% |     84.77% |     86.00% |     84.71% |     85.62% |     83.01% |     85.14% |     89.44% |     88.44% |     86.09% |     91.10%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1394595 |      40935 |      37658 |      60136 |      27436 |      40382 |      80760 |      36932 |      44278 |      52169 |      32567 |      35938
