                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  2932688005 |  2936456294 |  2947936448 |  2961291546 |  2533118751 |  2529988617 |  2524886547 |  2521769130 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  Cycles                             |  1295506850 |  1295506850 |  1295506850 |  1295506850 |   982798300 |   982798300 |   982798300 |   982798300 |  1295506850 |  1295506850 |  1295506850 |  1295506850 |  982798300 |  982798300 |  982798300 |  982798300
  IPC                                |        2.26 |        2.27 |        2.28 |        2.29 |        2.58 |        2.57 |        2.57 |        2.57 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |   446726500 |  446726500 |  446726500 |  446726500 |  446726500
  Idle time (ns)                     |         175 |      288617 |      290585 |      292397 |      294132 |      295870 |      297599 |      299332 |   446726500 |   446726500 |   446726500 |   446726500 |  446726500 |  446726500 |  446726500 |  446726500
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |      100.0% |      100.0% |      100.0% |      100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |            |            |            |           
  num correct                        |   148612641 |   150370312 |   157851647 |   162303351 |    19578769 |    18532955 |   287434730 |   286395779 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num incorrect                      |       57448 |       45364 |       41116 |       41114 |       40577 |       39966 |       32438 |       32433 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.04% |       0.03% |       0.03% |       0.03% |       0.21% |       0.22% |       0.01% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.02 |        0.02 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |            |            |            |           
    num accesses                     |   237287858 |   236970771 |   235978558 |   235978558 |   235978598 |   235978865 |   158651336 |   158651194 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |         279 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
