                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  243773079 |   39927012 |   54593498 |   69283279 |   83949351 |   98640521 |  113307666 |  125886665
  Cycles                             |  239832900 |  239832900 |  239832900 |  239832900 |  239832900 |  239832900 |  239832900 |  239832900
  IPC                                |       1.02 |       0.17 |       0.23 |       0.29 |       0.35 |       0.41 |       0.47 |       0.52
  Time (ns)                          |   82701000 |   82701000 |   82701000 |   82701000 |   82701000 |   82701000 |   82701000 |   82701000
  Idle time (ns)                     |   15327309 |   73107718 |   71178033 |   69346083 |   67342643 |   64778551 |   62185428 |   60256425
  Idle time (%)                      |      18.5% |      88.4% |      86.1% |      83.9% |      81.4% |      78.3% |      75.2% |      72.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   21647957 |    5415690 |    7508834 |    9608890 |   11701916 |   13802370 |   15895702 |   17392413
  num incorrect                      |       8768 |         62 |         81 |         62 |         81 |         62 |         81 |         87
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   37799423 |        154 |        233 |        154 |        233 |        154 |        233 |        319
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |     10.39% |      6.87% |     10.39% |      6.87% |     10.39% |      6.87% |      5.02%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25682999 |    6902708 |    6901042 |    6902156 |    6900431 |    6901744 |    6900172 |    6600324
    num misses                       |   18549264 |    2059179 |    2067660 |    2075979 |    2070495 |    2077931 |    2080749 |    2074687
    miss rate                        |     72.22% |     29.83% |     29.96% |     30.08% |     30.01% |     30.11% |     30.16% |     31.43%
    mpki                             |      76.09 |      51.57 |      37.87 |      29.96 |      24.66 |      21.07 |      18.36 |      16.48
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   18549379 |    2059195 |    2067676 |    2075995 |    2070511 |    2077947 |    2080765 |    2074703
    num misses                       |   17272293 |    1910243 |    1931964 |    1943409 |    1936784 |    1952634 |    1953272 |    1945326
    miss rate                        |     93.12% |     92.77% |     93.44% |     93.61% |     93.54% |     93.97% |     93.87% |     93.76%
    mpki                             |      70.85 |      47.84 |      35.39 |      28.05 |      23.07 |      19.80 |      17.24 |      15.45
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   37799423 |        154 |        233 |        154 |        233 |        154 |        233 |        319
    num cache misses                 |       3519 |         95 |         95 |         94 |         95 |         95 |         95 |         94
    miss rate                        |      0.01% |     61.69% |     40.77% |     61.04% |     40.77% |     61.69% |     40.77% |     29.47%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25682999 |    6902708 |    6901042 |    6902156 |    6900431 |    6901744 |    6900172 |    6600324
    num cache misses                 |   19206128 |    2069115 |    2084138 |    2089689 |    2088939 |    2093105 |    2092639 |    2089020
    miss rate                        |     74.78% |     29.98% |     30.20% |     30.28% |     30.27% |     30.33% |     30.33% |     31.65%
    mpki                             |      78.79 |      51.82 |      38.18 |      30.16 |      24.88 |      21.22 |      18.47 |      16.59
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   20376708 |    3325651 |    3372735 |    3434649 |    3485668 |    3410685 |    3402196 |    3381017
    num cache misses                 |   18275072 |    1961484 |    1987830 |    2002421 |    1999330 |    2011145 |    2012432 |    1998435
    miss rate                        |     89.69% |     58.98% |     58.94% |     58.30% |     57.36% |     58.97% |     59.15% |     59.11%
    mpki                             |      74.97 |      49.13 |      36.41 |      28.90 |      23.82 |      20.39 |      17.76 |      15.87
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   19442137 |    3217925 |    3276331 |    3347286 |    3395964 |    3328630 |    3321894 |    3290337
    num cache misses                 |   11880271 |    1252907 |    1284917 |    1342841 |    1395081 |    1314682 |    1306658 |    1290100
    miss rate                        |     61.11% |     38.94% |     39.22% |     40.12% |     41.08% |     39.50% |     39.33% |     39.21%
    mpki                             |      48.73 |      31.38 |      23.54 |      19.38 |      16.62 |      13.33 |      11.53 |      10.25
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   14274817 |          0 |          0 |          0 |   14198462 |          0 |          0 |          0
  average dram access latency (ns)   |      63.34 |        inf |        inf |        inf |      63.35 |        inf |        inf |        inf
  average dram queueing delay        |       2.09 |       0.00 |       0.00 |       0.00 |       2.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     21.00% |      0.00% |      0.00% |      0.00% |     21.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   11156149 |    1237350 |    1084052 |     910778 |     841207 |    1026381 |    1259442 |    1288762
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196586 |      15504 |     200830 |     432035 |     553784 |     288265 |      47157 |       1281
