                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10930759 |    3084638 |    3034035 |    3113033 |    2774025 |    3119070 |    3073296 |    2984778 |    2627748 |    3041642 |    3077507 |    3065488 |    2856295 |    3033803 |    3091183 |    3051155
  Cycles                             |   11046800 |   11046800 |   11046800 |   11046800 |    8285100 |    8285100 |    8285100 |    8285100 |   11046800 |   11046800 |   11046800 |   11046800 |    8285100 |    8285100 |    8285100 |    8285100
  IPC                                |       0.99 |       0.28 |       0.27 |       0.28 |       0.33 |       0.38 |       0.37 |       0.36 |       0.24 |       0.28 |       0.28 |       0.28 |       0.34 |       0.37 |       0.37 |       0.37
  Time (ns)                          |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700 |    2761700
  Idle time (ns)                     |       1709 |    2293023 |    2293455 |    2293437 |    2283684 |    2283578 |    2283662 |    2283811 |    2294079 |    2294103 |    2294431 |    2294506 |    2284373 |    2284266 |    2284096 |    2284531
  Idle time (%)                      |       0.1% |      83.0% |      83.0% |      83.0% |      82.7% |      82.7% |      82.7% |      82.7% |      83.1% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1314529 |     992163 |     972421 |    1005011 |     868189 |    1013347 |     993633 |     956606 |     801614 |     975440 |     989905 |     985580 |     902193 |     977503 |    1000623 |     984379
  num incorrect                      |      75003 |       3266 |       3783 |       2803 |       6811 |       1749 |       2527 |       3751 |       9488 |       3851 |       3311 |       3616 |       5666 |       3094 |       2481 |       2835
  misprediction rate                 |      5.40% |      0.33% |      0.39% |      0.28% |      0.78% |      0.17% |      0.25% |      0.39% |      1.17% |      0.39% |      0.33% |      0.37% |      0.62% |      0.32% |      0.25% |      0.29%
  mpki                               |       6.86 |       1.06 |       1.25 |       0.90 |       2.46 |       0.56 |       0.82 |       1.26 |       3.61 |       1.27 |       1.08 |       1.18 |       1.98 |       1.02 |       0.80 |       0.93
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1271573 |      28949 |      33009 |      25659 |      50918 |      19632 |      23973 |      32497 |      70663 |      31716 |      29935 |      29628 |      43770 |      27076 |      23430 |      26063
    num misses                       |        172 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         29 |         27
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.11% |      0.05% |      0.14% |      0.11% |      0.08% |      0.04% |      0.09% |      0.09% |      0.09% |      0.06% |      0.10% |      0.12% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2647679 |     564324 |     558830 |     566688 |     530433 |     562685 |     558654 |     549548 |     519230 |     559408 |     563808 |     561643 |     537781 |     554953 |     560898 |     556380
    num misses                       |       1639 |        150 |        153 |        152 |        150 |        130 |        135 |        110 |        137 |        125 |        139 |        111 |        127 |        121 |        125 |        121
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.15 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1811 |        177 |        180 |        179 |        177 |        157 |        162 |        137 |        164 |        152 |        166 |        138 |        154 |        148 |        154 |        148
    num misses                       |        601 |        138 |        142 |        142 |        128 |        130 |        132 |        122 |        137 |        123 |        138 |        122 |        123 |        123 |        128 |        126
    miss rate                        |     33.19% |     77.97% |     78.89% |     79.33% |     72.32% |     82.80% |     81.48% |     89.05% |     83.54% |     80.92% |     83.13% |     88.41% |     79.87% |     83.11% |     83.12% |     85.14%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1271573 |      28949 |      33009 |      25659 |      50918 |      19632 |      23973 |      32497 |      70663 |      31716 |      29935 |      29628 |      43770 |      27076 |      23430 |      26063
    num cache misses                 |       2715 |        171 |        171 |        171 |        172 |        171 |        171 |        171 |        171 |        170 |        170 |        170 |        170 |        171 |        177 |        170
    miss rate                        |      0.21% |      0.59% |      0.52% |      0.67% |      0.34% |      0.87% |      0.71% |      0.53% |      0.24% |      0.54% |      0.57% |      0.57% |      0.39% |      0.63% |      0.76% |      0.65%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2647679 |     564324 |     558830 |     566688 |     530433 |     562685 |     558654 |     549548 |     519230 |     559408 |     563808 |     561643 |     537781 |     554953 |     560898 |     556380
    num cache misses                 |      32550 |       6946 |       7052 |       6885 |       7287 |       6836 |       6838 |       6856 |       7350 |       6877 |       6935 |       6825 |       7110 |       6907 |       6813 |       6857
    miss rate                        |      1.23% |      1.23% |      1.26% |      1.21% |      1.37% |      1.21% |      1.22% |      1.25% |      1.42% |      1.23% |      1.23% |      1.22% |      1.32% |      1.24% |      1.21% |      1.23%
    mpki                             |       2.98 |       2.25 |       2.32 |       2.21 |       2.63 |       2.19 |       2.22 |       2.30 |       2.80 |       2.26 |       2.25 |       2.23 |       2.49 |       2.28 |       2.20 |       2.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37544 |       7168 |       7288 |       7099 |       7572 |       7044 |       7065 |       7095 |       7830 |       7257 |       7304 |       7196 |       7521 |       7275 |       7177 |       7227
    num cache misses                 |      24171 |       6820 |       6890 |       6769 |       7008 |       6776 |       6749 |       6837 |       7079 |       6768 |       6823 |       6822 |       6935 |       6814 |       6753 |       6785
    miss rate                        |     64.38% |     95.15% |     94.54% |     95.35% |     92.55% |     96.20% |     95.53% |     96.36% |     90.41% |     93.26% |     93.41% |     94.80% |     92.21% |     93.66% |     94.09% |     93.88%
    mpki                             |       2.21 |       2.21 |       2.27 |       2.17 |       2.53 |       2.17 |       2.20 |       2.29 |       2.69 |       2.23 |       2.22 |       2.23 |       2.43 |       2.25 |       2.18 |       2.22
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      27212 |       6871 |       6955 |       6811 |       7121 |       6813 |       6805 |       6905 |       7388 |       6977 |       7021 |       7022 |       7176 |       7011 |       6940 |       6985
    num cache misses                 |      20735 |       3476 |       3624 |       3527 |       3629 |       3474 |       3450 |       3521 |       4086 |       3853 |       3968 |       3920 |       3920 |       3764 |       3781 |       3741
    miss rate                        |     76.20% |     50.59% |     52.11% |     51.78% |     50.96% |     50.99% |     50.70% |     50.99% |     55.31% |     55.22% |     56.52% |     55.82% |     54.63% |     53.69% |     54.48% |     53.56%
    mpki                             |       1.90 |       1.13 |       1.19 |       1.13 |       1.31 |       1.11 |       1.12 |       1.18 |       1.55 |       1.27 |       1.29 |       1.28 |       1.37 |       1.24 |       1.22 |       1.23
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11228 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11146 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.60 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.55 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10348 |         82 |         97 |         73 |         72 |         71 |         52 |         88 |         58 |         60 |         77 |         45 |         42 |         66 |         52 |         87
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1219 |       1084 |       1138 |       1094 |       1165 |       1091 |       1121 |       1099 |       1587 |       1461 |       1465 |       1485 |       1440 |       1391 |       1375 |       1366
