                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   46930393 |   49152695 |   57341666 |   56553133 |   55378102 |   55559774 |   56719619 |   56728367
  Cycles                             |   25100000 |   25100000 |   25100000 |   25100000 |   25100000 |   25100000 |   25100000 |   25100000
  IPC                                |       1.87 |       1.96 |       2.28 |       2.25 |       2.21 |       2.21 |       2.26 |       2.26
  Time (ns)                          |    6275000 |    6275000 |    6275000 |    6275000 |    6275000 |    6275000 |    6275000 |    6275000
  Idle time (ns)                     |        292 |     249547 |     250630 |     251455 |     252222 |     253018 |     253796 |     254632
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1439292 |    2642367 |   11694800 |   11432098 |   11361122 |   11421570 |   12198103 |   12201017
  num incorrect                      |      21577 |      12346 |       8969 |       9019 |       8916 |       9023 |       7793 |       7794
  misprediction rate                 |      1.48% |      0.47% |      0.08% |      0.08% |      0.08% |      0.08% |      0.06% |      0.06%
  mpki                               |       0.46 |       0.25 |       0.16 |       0.16 |       0.16 |       0.16 |       0.14 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4372635 |    4079844 |    2223858 |    2223858 |    2108421 |    2108421 |    2001831 |    2001832
    num misses                       |        200 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20432692 |   19990039 |   15960740 |   15828983 |   15344846 |   15375129 |   15195049 |   15196507
    num misses                       |       8534 |       3458 |       3175 |       2624 |       3028 |       2630 |       1215 |       2571
    miss rate                        |      0.04% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02%
    mpki                             |       0.18 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.02 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8734 |       3491 |       3208 |       2657 |       3061 |       2663 |       1248 |       2604
    num misses                       |        571 |        155 |        133 |        133 |        134 |        132 |        130 |        129
    miss rate                        |      6.54% |      4.44% |      4.15% |      5.01% |      4.38% |      4.96% |     10.42% |      4.95%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4372635 |    4079844 |    2223858 |    2223858 |    2108421 |    2108421 |    2001831 |    2001832
    num cache misses                 |      70106 |      48904 |      48665 |      48199 |      48190 |      48190 |      40122 |      40124
    miss rate                        |      1.60% |      1.20% |      2.19% |      2.17% |      2.29% |      2.29% |      2.00% |      2.00%
    mpki                             |       1.49 |       0.99 |       0.85 |       0.85 |       0.87 |       0.87 |       0.71 |       0.71
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20432692 |   19990039 |   15960740 |   15828983 |   15344846 |   15375129 |   15195049 |   15196507
    num cache misses                 |    1064781 |     961357 |     521705 |     511772 |     474667 |     481526 |     429626 |     432086
    miss rate                        |      5.21% |      4.81% |      3.27% |      3.23% |      3.09% |      3.13% |      2.83% |      2.84%
    mpki                             |      22.69 |      19.56 |       9.10 |       9.05 |       8.57 |       8.67 |       7.57 |       7.62
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1182013 |    1056375 |     589774 |     581943 |     554350 |     551397 |     497489 |     498466
    num cache misses                 |     134180 |     109367 |      77704 |      83859 |     104547 |     103603 |      94310 |      87483
    miss rate                        |     11.35% |     10.35% |     13.18% |     14.41% |     18.86% |     18.79% |     18.96% |     17.55%
    mpki                             |       2.86 |       2.23 |       1.36 |       1.48 |       1.89 |       1.86 |       1.66 |       1.54
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     206516 |     186457 |     127548 |     128449 |     154150 |     143293 |     140162 |     120569
    num cache misses                 |      50398 |      25363 |      13311 |      38031 |      73478 |      23749 |      28464 |      33641
    miss rate                        |     24.40% |     13.60% |     10.44% |     29.61% |     47.67% |     16.57% |     20.31% |     27.90%
    mpki                             |       1.07 |       0.52 |       0.23 |       0.67 |       1.33 |       0.43 |       0.50 |       0.59
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9909 |          0 |          0 |          0 |       9883 |          0 |          0 |          0
  average dram access latency (ns)   |      75.32 |        inf |        inf |        inf |      75.13 |        inf |        inf |        inf
  average dram queueing delay        |      14.07 |       0.00 |       0.00 |       0.00 |      13.88 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6698 |         48 |         55 |         11 |         49 |         50 |         57 |         22
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29095 |      23927 |      11980 |      27027 |      71334 |      21975 |      26590 |      27734
