                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5648891 |    5300795 |    5277372 |    6183284 |    6164140 |    6195868 |    5205507 |    6160725
  Cycles                             |    7203900 |    7203900 |    7203900 |    9496050 |    9496050 |    9496050 |    7203900 |    9496050
  IPC                                |       0.78 |       0.74 |       0.73 |       0.65 |       0.65 |       0.65 |       0.72 |       0.65
  Time (ns)                          |    3274500 |    3274500 |    3274500 |    3274500 |    3274500 |    3274500 |    3274500 |    3274500
  Idle time (ns)                     |        365 |     348307 |     351504 |     353247 |     354954 |     356686 |     358393 |     360124
  Idle time (%)                      |       0.0% |      10.6% |      10.7% |      10.8% |      10.8% |      10.9% |      10.9% |      11.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     528472 |     518496 |     512846 |     767725 |     761902 |     763628 |     494079 |     756961
  num incorrect                      |      12081 |       1513 |       1598 |       1903 |       2700 |       2780 |       2622 |       3353
  misprediction rate                 |      2.23% |      0.29% |      0.31% |      0.25% |      0.35% |      0.36% |      0.53% |      0.44%
  mpki                               |       2.14 |       0.29 |       0.30 |       0.31 |       0.44 |       0.45 |       0.50 |       0.54
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448235 |     374994 |     364132 |     354824 |     344530 |     334069 |     321798 |     304872
    num misses                       |        131 |         23 |         21 |         23 |         23 |         23 |         21 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2165781 |    1901984 |    1894225 |    2041496 |    2031771 |    2055089 |    1885288 |    2057634
    num misses                       |       8434 |       6683 |       6869 |       6549 |       6595 |       6910 |       6081 |       6232
    miss rate                        |      0.39% |      0.35% |      0.36% |      0.32% |      0.32% |      0.34% |      0.32% |      0.30%
    mpki                             |       1.49 |       1.26 |       1.30 |       1.06 |       1.07 |       1.12 |       1.17 |       1.01
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8565 |       6706 |       6890 |       6572 |       6618 |       6933 |       6102 |       6255
    num misses                       |        569 |        275 |        236 |        273 |        232 |        290 |        255 |        300
    miss rate                        |      6.64% |      4.10% |      3.43% |      4.15% |      3.51% |      4.18% |      4.18% |      4.80%
    mpki                             |       0.10 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448235 |     374994 |     364132 |     354824 |     344530 |     334069 |     321798 |     304872
    num cache misses                 |       1896 |        137 |        132 |        136 |        136 |        136 |        132 |        141
    miss rate                        |      0.42% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.34 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2165781 |    1901984 |    1894225 |    2041496 |    2031771 |    2055089 |    1885288 |    2057634
    num cache misses                 |      77746 |      63824 |      63231 |      61139 |      61312 |      61731 |      63216 |      60273
    miss rate                        |      3.59% |      3.36% |      3.34% |      2.99% |      3.02% |      3.00% |      3.35% |      2.93%
    mpki                             |      13.76 |      12.04 |      11.98 |       9.89 |       9.95 |       9.96 |      12.14 |       9.78
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      98053 |      76514 |      76740 |      75936 |      75450 |      77468 |      79685 |      77659
    num cache misses                 |      53780 |      42523 |      42267 |      44265 |      45198 |      46040 |      44054 |      45283
    miss rate                        |     54.85% |     55.58% |     55.08% |     58.29% |     59.90% |     59.43% |     55.29% |     58.31%
    mpki                             |       9.52 |       8.02 |       8.01 |       7.16 |       7.33 |       7.43 |       8.46 |       7.35
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      75990 |      57262 |      57687 |      60544 |      60625 |      62969 |      61865 |      63517
    num cache misses                 |      11005 |       1109 |       1096 |       1112 |       1117 |       1106 |       1110 |       1131
    miss rate                        |     14.48% |      1.94% |      1.90% |      1.84% |      1.84% |      1.76% |      1.79% |      1.78%
    mpki                             |       1.95 |       0.21 |       0.21 |       0.18 |       0.18 |       0.18 |       0.21 |       0.18
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18780 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     489.63 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     428.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6573 |         19 |         22 |         38 |         33 |         26 |         35 |         38
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
