                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   93371658 |   89246807 |   93622065 |   87435423 |   89219662 |   92969306 |   92244051 |   83780329 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  103830150 |  103830150 |  103830150 |  103830150 |   78767700 |   78767700 |   78767700 |   78767700 |  103830150 |  103830150 |  103830150 |  103830150 |   78767700 |   78767700 |   78767700 |   78767700
  IPC                                |       0.90 |       0.86 |       0.90 |       0.84 |       1.13 |       1.18 |       1.17 |       1.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500
  Idle time (ns)                     |    4298716 |    6139507 |    6019552 |    5027282 |    3787701 |    4110869 |    3833641 |    4676565 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500 |   35803500
  Idle time (%)                      |      12.0% |      17.1% |      16.8% |      14.0% |      10.6% |      11.5% |      10.7% |      13.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6530738 |    6351142 |    6615630 |    6235808 |    6318559 |    6555708 |    6537385 |    5988605 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |     277937 |     268313 |     255093 |     305048 |     266660 |     240070 |     256092 |     280811 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      4.08% |      4.05% |      3.71% |      4.66% |      4.05% |      3.53% |      3.77% |      4.48% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       2.98 |       3.01 |       2.72 |       3.49 |       2.99 |       2.58 |       2.78 |       3.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13720435 |   13198035 |   13913231 |   12925187 |   13247834 |   13832517 |   13690253 |   12341510 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |         89 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   47359687 |   46118264 |   48482075 |   45092243 |   47902690 |   49093420 |   47728125 |   43202960 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |     202551 |     226139 |     223403 |     235003 |     202439 |     212075 |     216687 |     226743 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.43% |      0.49% |      0.46% |      0.52% |      0.42% |      0.43% |      0.45% |      0.52% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
