                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492855786 |   58190990 |   83350411 |  108520753 |  133691363 |  158846960 |  184008161 |  209184369 |  234350790 |  259513736 |  284673714 |  308038282
  Cycles                             |  663441240 |  874536180 |  663441240 |  874536180 |  874536180 |  663441240 |  663441240 |  874536180 |  874536180 |  874536180 |  663441240 |  663441240
  IPC                                |       0.74 |       0.07 |       0.13 |       0.12 |       0.15 |       0.24 |       0.28 |       0.24 |       0.27 |       0.30 |       0.43 |       0.46
  Time (ns)                          |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200 |  301564200
  Idle time (ns)                     |   69984152 |  282671347 |  272327605 |  269864483 |  263467985 |  253289081 |  247200387 |  244790762 |  238642504 |  231861490 |  221532254 |  215609141
  Idle time (%)                      |      23.2% |      93.7% |      90.3% |      89.5% |      87.4% |      84.0% |      82.0% |      81.2% |      79.1% |      76.9% |      73.5% |      71.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76985198 |    9024711 |   11815476 |   14618207 |   17410610 |   20201152 |   23005275 |   25795722 |   28591294 |   31390163 |   34180538 |   36377369
  num incorrect                      |     567262 |     587160 |     589551 |     585386 |     589818 |     591641 |     583997 |     591125 |     592150 |     589441 |     592178 |     591369
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42728 |    5592855 |   11185259 |   16777663 |   22369930 |   27962324 |   33554738 |   39147132 |   44739546 |   50331950 |   55924354 |   61516759
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794322 |    6205276 |    6203753 |    6204935 |    6204855 |    6202929 |    6203075 |    6203754 |    6203959 |    6203938 |    6202393 |    5902330
    num misses                       |   36021957 |    2768600 |    2779617 |    2774888 |    2784291 |    2779614 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.62% |     44.81% |     44.72% |     44.87% |     44.81% |     44.64% |     44.80% |     44.87% |     44.89% |     44.92% |     47.09%
    mpki                             |      73.09 |      47.58 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022066 |    2768616 |    2779633 |    2774904 |    2784307 |    2779630 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729678 |    2664679 |    2685762 |    2681061 |    2696017 |    2690107 |    2670630 |    2687927 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.79 |      32.22 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.50 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42728 |    5592855 |   11185259 |   16777663 |   22369930 |   27962324 |   33554738 |   39147132 |   44739546 |   50331950 |   55924354 |   61516759
    num cache misses                 |       1892 |        106 |        128 |        154 |        178 |        209 |        231 |        253 |         94 |        107 |        132 |        155
    miss rate                        |      4.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794322 |    6205276 |    6203753 |    6204935 |    6204855 |    6202929 |    6203075 |    6203754 |    6203959 |    6203938 |    6202393 |    5902330
    num cache misses                 |   37243291 |    2778861 |    2791483 |    2789718 |    2793017 |    2790533 |    2785916 |    2791857 |    2793060 |    2794057 |    2795010 |    2791776
    miss rate                        |     85.04% |     44.78% |     45.00% |     44.96% |     45.01% |     44.99% |     44.91% |     45.00% |     45.02% |     45.04% |     45.06% |     47.30%
    mpki                             |      75.57 |      47.75 |      33.49 |      25.71 |      20.89 |      17.57 |      15.14 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39316875 |    4987135 |    5040594 |    5031031 |    5060334 |    5042735 |    5015607 |    5052048 |    5087712 |    5058803 |    5065731 |    5032017
    num cache misses                 |   36815674 |    2701960 |    2765762 |    2726005 |    2738808 |    2763542 |    2754372 |    2735237 |    2739229 |    2739627 |    2774450 |    2760725
