                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  484940520 |   75562391 |  104920248 |  134287408 |  163636364 |  193002941 |  222362215 |  249620465
  Cycles                             |  594993520 |  594993520 |  594993520 |  784309640 |  594993520 |  784309640 |  784309640 |  784309640
  IPC                                |       0.82 |       0.13 |       0.18 |       0.17 |       0.28 |       0.25 |       0.28 |       0.32
  Time (ns)                          |  270451600 |  270451600 |  270451600 |  270451600 |  270451600 |  270451600 |  270451600 |  270451600
  Idle time (ns)                     |   47219174 |  223940525 |  208550235 |  211281881 |  194437971 |  198863964 |  195077302 |  193168244
  Idle time (%)                      |      17.5% |      82.8% |      77.1% |      78.1% |      71.9% |      73.5% |      72.1% |      71.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   42617936 |    9605084 |   13798737 |   17995080 |   22186164 |   26382328 |   30576396 |   34170165
  num incorrect                      |       8737 |         89 |         89 |         89 |         89 |         89 |         90 |         89
  misprediction rate                 |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   75548248 |        312 |        313 |        312 |        312 |        316 |        313 |        313
    num misses                       |        118 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.11% |      5.13% |      5.13% |      5.06% |      5.11% |      5.11%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   50848333 |   13192387 |   13192068 |   13193081 |   13191471 |   13192417 |   13192288 |   12892022
    num misses                       |   37408406 |    4162814 |    4167238 |    4172180 |    4160162 |    4172472 |    4178171 |    4172753
    miss rate                        |     73.57% |     31.55% |     31.59% |     31.62% |     31.54% |     31.63% |     31.67% |     32.37%
    mpki                             |      77.14 |      55.09 |      39.72 |      31.07 |      25.42 |      21.62 |      18.79 |      16.72
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   37408524 |    4162830 |    4167254 |    4172196 |    4160178 |    4172488 |    4178187 |    4172769
    num misses                       |   36063020 |    4017649 |    4030464 |    4037234 |    4016339 |    4038886 |    4051501 |    4038824
    miss rate                        |     96.40% |     96.51% |     96.72% |     96.77% |     96.54% |     96.80% |     96.97% |     96.79%
    mpki                             |      74.37 |      53.17 |      38.41 |      30.06 |      24.54 |      20.93 |      18.22 |      16.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   75548248 |        312 |        313 |        312 |        312 |        316 |        313 |        313
    num cache misses                 |      10329 |         95 |         96 |         95 |         95 |         95 |         96 |         94
    miss rate                        |      0.01% |     30.45% |     30.67% |     30.45% |     30.45% |     30.06% |     30.67% |     30.03%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   50848333 |   13192387 |   13192068 |   13193081 |   13191471 |   13192417 |   13192288 |   12892022
    num cache misses                 |   38635014 |    4183499 |    4188986 |    4185639 |    4182905 |    4189034 |    4191344 |    4187696
    miss rate                        |     75.98% |     31.71% |     31.75% |     31.73% |     31.71% |     31.75% |     31.77% |     32.48%
    mpki                             |      79.67 |      55.36 |      39.93 |      31.17 |      25.56 |      21.70 |      18.85 |      16.78
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   41829569 |    7536459 |    7562488 |    7579132 |    7551961 |    7587822 |    7600243 |    7570461
    num cache misses                 |   38198067 |    4137503 |    4151161 |    4095938 |    4139516 |    4107035 |    4111662 |    4093043
    miss rate                        |     91.32% |     54.90% |     54.89% |     54.04% |     54.81% |     54.13% |     54.10% |     54.07%
    mpki                             |      78.77 |      54.76 |      39.56 |      30.50 |      25.30 |      21.28 |      18.49 |      16.40
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   41382300 |    7490367 |    7524565 |    7489334 |    7508476 |    7505727 |    7520465 |    7475712
    num cache misses                 |   31007015 |    3352349 |    3372562 |    3389925 |    3368123 |    3395337 |    3405697 |    3379802
    miss rate                        |     74.93% |     44.76% |     44.82% |     45.26% |     44.86% |     45.24% |     45.29% |     45.21%
    mpki                             |      63.94 |      44.37 |      32.14 |      25.24 |      20.58 |      17.59 |      15.32 |      13.54
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   82567940 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     124.76 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      63.50 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   29955202 |    3352303 |    3372539 |    3389900 |    3368103 |    3395307 |    3405671 |    3379773
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
