                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236786487 |   28024420 |   37808599 |   47603115 |   57379222 |   67172609 |   76957348 |   86733792 |   96525485 |  106303431 |  115902569 |  123782112
  Cycles                             |  283601440 |  215145920 |  215145920 |  283601440 |  215145920 |  283601440 |  283601440 |  215145920 |  283601440 |  215145920 |  215145920 |  283601440
  IPC                                |       0.83 |       0.13 |       0.18 |       0.17 |       0.27 |       0.24 |       0.27 |       0.40 |       0.34 |       0.49 |       0.54 |       0.44
  Time (ns)                          |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600 |   97793600
  Idle time (ns)                     |   20944873 |   88142634 |   86127060 |   86084158 |   82215673 |   82188194 |   80495762 |   77210956 |   77195434 |   73311595 |   71135804 |   71180160
  Idle time (%)                      |      21.4% |      90.1% |      88.1% |      88.0% |      84.1% |      84.0% |      82.3% |      79.0% |      78.9% |      75.0% |      72.7% |      72.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948885 |    4011958 |    5409337 |    6809695 |    8204741 |    9604777 |   11002316 |   12397458 |   13797011 |   15192567 |   16537094 |   17390307
  num incorrect                      |       8801 |         89 |         89 |         90 |         89 |         90 |         90 |         89 |         89 |         90 |         88 |         89
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800097 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        318 |        312 |        313
    num misses                       |        117 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.03% |      5.13% |      5.11%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588979 |    4803418 |    4803057 |    4804186 |    4802658 |    4803626 |    4803345 |    4801865 |    4802591 |    4801346 |    4774531 |    4502104
    num misses                       |   17861943 |    1366988 |    1379462 |    1375616 |    1384313 |    1383624 |    1377841 |    1383970 |    1386618 |    1386864 |    1387737 |    1380868
    miss rate                        |     75.72% |     28.46% |     28.72% |     28.63% |     28.82% |     28.80% |     28.69% |     28.82% |     28.87% |     28.88% |     29.07% |     30.67%
    mpki                             |      75.43 |      48.78 |      36.49 |      28.90 |      24.13 |      20.60 |      17.90 |      15.96 |      14.37 |      13.05 |      11.97 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17862060 |    1367004 |    1379478 |    1375632 |    1384329 |    1383640 |    1377857 |    1383986 |    1386634 |    1386880 |    1387753 |    1380884
    num misses                       |   16632549 |    1264286 |    1285760 |    1283057 |    1296772 |    1295586 |    1285863 |    1300106 |    1303487 |    1300566 |    1304458 |    1293713
    miss rate                        |     93.12% |     92.49% |     93.21% |     93.27% |     93.68% |     93.64% |     93.32% |     93.94% |     94.00% |     93.78% |     94.00% |     93.69%
