metric,value
timestamp,2026-07-01T08:58:44
workload,BC
strategy,EPO
bench_class,W
num_threads,8
output_dir,Outputs/sizeW/8TH/BC_W_EPO_8TH_20260630_224009
cpu_map,"[4, 5, 6, 7, 12, 13, 14, 15]"
p_core_count,0
e_core_count,8
node0_threads,4
node1_threads,4
sim_time_ms,14.217
total_instructions,48012595
avg_ipc,0.4222
avg_ipc_p,0.0
avg_ipc_e,0.4222
total_power_W,2.8788
dynamic_W,1.2665
leakage_W,1.6
dram_W,0.0124
energy_J,0.040928
node0_reads,13707
node1_reads,13648
node0_pct,50.1078
dram_local,6148
dram_remote,6100
dram_remote_pct,49.804
l1d_miss_pct,1.4979
l2_miss_pct,80.5182
l3_miss_pct,11.6329
l1d_mpki,2.7235
l2_mpki,2.1929
l3_mpki,0.2551
l3_miss_count,12248
cpi_base_frac,0.7104
cpi_branch_frac,0.2223
cpi_l2_frac,0.0001
cpi_l3_frac,0.0512
cpi_dram_local_frac,0.0073
cpi_dram_remote_frac,0.0087
L1-D.access-mru-0.c0,4728237
L1-D.access-mru-0.c1,797337
L1-D.access-mru-0.c2,799557
L1-D.access-mru-0.c3,822233
L1-D.access-mru-0.c4,808108
L1-D.access-mru-0.c5,810939
L1-D.access-mru-0.c6,755514
L1-D.access-mru-0.c7,768627
L1-D.access-mru-0.node0,7147364
L1-D.access-mru-0.node1,3143188
L1-D.access-mru-0.total,10290552
L1-D.access-mru-1.c0,185716
L1-D.access-mru-1.c1,11506
L1-D.access-mru-1.c2,10971
L1-D.access-mru-1.c3,10880
L1-D.access-mru-1.c4,11202
L1-D.access-mru-1.c5,11444
L1-D.access-mru-1.c6,12378
L1-D.access-mru-1.c7,12104
L1-D.access-mru-1.node0,219073
L1-D.access-mru-1.node1,47128
L1-D.access-mru-1.total,266201
L1-D.access-mru-2.c0,83327
L1-D.access-mru-2.c1,2442
L1-D.access-mru-2.c2,2381
L1-D.access-mru-2.c3,2270
L1-D.access-mru-2.c4,2360
L1-D.access-mru-2.c5,2279
L1-D.access-mru-2.c6,2577
L1-D.access-mru-2.c7,2480
L1-D.access-mru-2.node0,90420
L1-D.access-mru-2.node1,9696
L1-D.access-mru-2.total,100116
L1-D.access-mru-3.c0,19188
L1-D.access-mru-3.c1,1110
L1-D.access-mru-3.c2,1152
L1-D.access-mru-3.c3,1160
L1-D.access-mru-3.c4,1158
L1-D.access-mru-3.c5,1148
L1-D.access-mru-3.c6,1275
L1-D.access-mru-3.c7,1110
L1-D.access-mru-3.node0,22610
L1-D.access-mru-3.node1,4691
L1-D.access-mru-3.total,27301
L1-D.access-mru-4.c0,5101
L1-D.access-mru-4.c1,475
L1-D.access-mru-4.c2,540
L1-D.access-mru-4.c3,529
L1-D.access-mru-4.c4,505
L1-D.access-mru-4.c5,474
L1-D.access-mru-4.c6,563
L1-D.access-mru-4.c7,467
L1-D.access-mru-4.node0,6645
L1-D.access-mru-4.node1,2009
L1-D.access-mru-4.total,8654
L1-D.access-mru-5.c0,2551
L1-D.access-mru-5.c1,172
L1-D.access-mru-5.c2,182
L1-D.access-mru-5.c3,157
L1-D.access-mru-5.c4,154
L1-D.access-mru-5.c5,159
L1-D.access-mru-5.c6,399
L1-D.access-mru-5.c7,172
L1-D.access-mru-5.node0,3062
L1-D.access-mru-5.node1,884
L1-D.access-mru-5.total,3946
L1-D.access-mru-6.c0,1444
L1-D.access-mru-6.c1,97
L1-D.access-mru-6.c2,92
L1-D.access-mru-6.c3,111
L1-D.access-mru-6.c4,98
L1-D.access-mru-6.c5,99
L1-D.access-mru-6.c6,226
L1-D.access-mru-6.c7,92
L1-D.access-mru-6.node0,1744
L1-D.access-mru-6.node1,515
L1-D.access-mru-6.total,2259
L1-D.access-mru-7.c0,1003
L1-D.access-mru-7.c1,65
L1-D.access-mru-7.c2,65
L1-D.access-mru-7.c3,64
L1-D.access-mru-7.c4,58
L1-D.access-mru-7.c5,58
L1-D.access-mru-7.c6,67
L1-D.access-mru-7.c7,69
L1-D.access-mru-7.node0,1197
L1-D.access-mru-7.node1,252
L1-D.access-mru-7.total,1449
L1-D.backinval-E,3
L1-D.backinval-M,113
L1-D.backinval-S,3
L1-D.coherency-downgrades.c0,1008
L1-D.coherency-downgrades.c1,532
L1-D.coherency-downgrades.c2,453
L1-D.coherency-downgrades.c3,426
L1-D.coherency-downgrades.c4,58
L1-D.coherency-downgrades.c5,57
L1-D.coherency-downgrades.c6,50
L1-D.coherency-downgrades.c7,69
L1-D.coherency-downgrades.node0,2419
L1-D.coherency-downgrades.node1,234
L1-D.coherency-downgrades.total,2653
L1-D.coherency-invalidates.c0,60
L1-D.coherency-invalidates.c1,17
L1-D.coherency-invalidates.c2,17
L1-D.coherency-invalidates.c3,17
L1-D.coherency-invalidates.c4,170
L1-D.coherency-invalidates.c5,171
L1-D.coherency-invalidates.c6,171
L1-D.coherency-invalidates.c7,178
L1-D.coherency-invalidates.node0,111
L1-D.coherency-invalidates.node1,690
L1-D.coherency-invalidates.total,801
L1-D.coherency-upgrades.c0,20
L1-D.coherency-upgrades.c1,95
L1-D.coherency-upgrades.c2,97
L1-D.coherency-upgrades.c3,98
L1-D.coherency-upgrades.c4,17
L1-D.coherency-upgrades.c5,16
L1-D.coherency-upgrades.c6,17
L1-D.coherency-upgrades.c7,17
L1-D.coherency-upgrades.node0,310
L1-D.coherency-upgrades.node1,67
L1-D.coherency-upgrades.total,377
L1-D.coherency-writebacks.c0,20307
L1-D.coherency-writebacks.c1,20346
L1-D.coherency-writebacks.c2,20188
L1-D.coherency-writebacks.c3,20371
L1-D.coherency-writebacks.c4,20456
L1-D.coherency-writebacks.c5,20377
L1-D.coherency-writebacks.c6,20486
L1-D.coherency-writebacks.c7,20251
L1-D.coherency-writebacks.node0,81212
L1-D.coherency-writebacks.node1,81570
L1-D.coherency-writebacks.total,162782
L1-D.evict-E,13630
L1-D.evict-M.c0,17542
L1-D.evict-M.c1,4920
L1-D.evict-M.c2,4932
L1-D.evict-M.c3,4573
L1-D.evict-M.c4,4684
L1-D.evict-M.c5,4689
L1-D.evict-M.c6,4923
L1-D.evict-M.c7,5058
L1-D.evict-M.node0,31967
L1-D.evict-M.node1,19354
L1-D.evict-M.total,51321
L1-D.evict-S.c0,1109
L1-D.evict-S.c1,433
L1-D.evict-S.c2,441
L1-D.evict-S.c3,522
L1-D.evict-S.c4,493
L1-D.evict-S.c5,472
L1-D.evict-S.c6,413
L1-D.evict-S.c7,426
L1-D.evict-S.node0,2505
L1-D.evict-S.node1,1804
L1-D.evict-S.total,4309
L1-D.load-misses-E,2
L1-D.load-misses-I.c0,36875
L1-D.load-misses-I.c1,18165
L1-D.load-misses-I.c2,18068
L1-D.load-misses-I.c3,18026
L1-D.load-misses-I.c4,18176
L1-D.load-misses-I.c5,18072
L1-D.load-misses-I.c6,18305
L1-D.load-misses-I.c7,18268
L1-D.load-misses-I.node0,91134
L1-D.load-misses-I.node1,72821
L1-D.load-misses-I.total,163955
L1-D.load-misses-S.c0,3
L1-D.load-misses-S.c2,2
L1-D.load-misses-S.c4,4
L1-D.load-misses-S.c5,4
L1-D.load-misses-S.c6,4
L1-D.load-misses-S.c7,9
L1-D.load-misses-S.node0,5
L1-D.load-misses-S.node1,21
L1-D.load-misses-S.total,26
L1-D.load-misses.c0,36880
L1-D.load-misses.c1,18165
L1-D.load-misses.c2,18070
L1-D.load-misses.c3,18026
L1-D.load-misses.c4,18180
L1-D.load-misses.c5,18076
L1-D.load-misses.c6,18309
L1-D.load-misses.c7,18277
L1-D.load-misses.node0,91141
L1-D.load-misses.node1,72842
L1-D.load-misses.total,163983
L1-D.loads-E.c0,167377
L1-D.loads-E.c1,121
L1-D.loads-E.c2,82
L1-D.loads-E.c3,133
L1-D.loads-E.c6,5
L1-D.loads-E.node0,167713
L1-D.loads-E.node1,5
L1-D.loads-E.total,167718
L1-D.loads-I.c0,36875
L1-D.loads-I.c1,18165
L1-D.loads-I.c2,18068
L1-D.loads-I.c3,18026
L1-D.loads-I.c4,18176
L1-D.loads-I.c5,18072
L1-D.loads-I.c6,18305
L1-D.loads-I.c7,18268
L1-D.loads-I.node0,91134
L1-D.loads-I.node1,72821
L1-D.loads-I.total,163955
L1-D.loads-M.c0,2678551
L1-D.loads-M.c1,160864
L1-D.loads-M.c2,151257
L1-D.loads-M.c3,166244
L1-D.loads-M.c4,152372
L1-D.loads-M.c5,141518
L1-D.loads-M.c6,207035
L1-D.loads-M.c7,190733
L1-D.loads-M.node0,3156916
L1-D.loads-M.node1,691658
L1-D.loads-M.total,3848574
L1-D.loads-S.c0,732594
L1-D.loads-S.c1,559168
L1-D.loads-S.c2,574090
L1-D.loads-S.c3,592572
L1-D.loads-S.c4,581650
L1-D.loads-S.c5,600608
L1-D.loads-S.c6,453987
L1-D.loads-S.c7,487790
L1-D.loads-S.node0,2458424
L1-D.loads-S.node1,2124035
L1-D.loads-S.total,4582459
L1-D.loads-where-L1.c0,3578517
L1-D.loads-where-L1.c1,720153
L1-D.loads-where-L1.c2,725427
L1-D.loads-where-L1.c3,758949
L1-D.loads-where-L1.c4,734018
L1-D.loads-where-L1.c5,742122
L1-D.loads-where-L1.c6,661023
L1-D.loads-where-L1.c7,678514
L1-D.loads-where-L1.node0,5783046
