                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11012112 |    3042036 |    3081988 |    2843625 |    3139016 |    2991250 |    2597244 |    3023255 |    3141892 |    3075735 |    3282470 |    3248034
  Cycles                             |   11150000 |   11150000 |   11150000 |   11150000 |    8362500 |    8362500 |    8362500 |    8362500 |   11150000 |   11150000 |   11150000 |   11150000
  IPC                                |       0.99 |       0.27 |       0.28 |       0.26 |       0.38 |       0.36 |       0.31 |       0.36 |       0.28 |       0.28 |       0.29 |       0.29
  Time (ns)                          |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500 |    2787500
  Idle time (ns)                     |       1553 |    2276329 |    2276738 |    2276822 |    2266944 |    2267110 |    2267206 |    2267350 |    2277291 |    2277508 |    2277631 |    2277494
  Idle time (%)                      |       0.1% |      81.7% |      81.7% |      81.7% |      81.3% |      81.3% |      81.3% |      81.3% |      81.7% |      81.7% |      81.7% |      81.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1335656 |     964755 |     980848 |     882792 |    1010757 |     949553 |     781245 |     962430 |     995591 |     966730 |    1053167 |    1039338
  num incorrect                      |      74651 |       4846 |       4295 |       7431 |       2531 |       4682 |      10360 |       4196 |       5258 |       6283 |       3483 |       3950
  misprediction rate                 |      5.29% |      0.50% |      0.44% |      0.83% |      0.25% |      0.49% |      1.31% |      0.43% |      0.53% |      0.65% |      0.33% |      0.38%
  mpki                               |       6.78 |       1.59 |       1.39 |       2.61 |       0.81 |       1.57 |       3.99 |       1.39 |       1.67 |       2.04 |       1.06 |       1.22
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1622572 |      20049 |      20785 |      24346 |      17276 |      19458 |      27936 |      18716 |      20849 |      22056 |      18323 |      19498
    num misses                       |        175 |         28 |         26 |         28 |         28 |         26 |         26 |         26 |         28 |         26 |         26 |         28
    miss rate                        |      0.01% |      0.14% |      0.13% |      0.12% |      0.16% |      0.13% |      0.09% |      0.14% |      0.13% |      0.12% |      0.14% |      0.14%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2674079 |     575281 |     580083 |     556206 |     580847 |     565524 |     529493 |     569051 |     594285 |     587966 |     609119 |     605142
    num misses                       |       1596 |        132 |        154 |        147 |        141 |        130 |        125 |        127 |        130 |        142 |        134 |        115
    miss rate                        |      0.06% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1771 |        160 |        180 |        175 |        169 |        156 |        151 |        153 |        158 |        168 |        160 |        143
    num misses                       |        569 |        128 |        136 |        130 |        131 |        128 |        127 |        124 |        128 |        136 |        137 |        126
    miss rate                        |     32.13% |     80.00% |     75.56% |     74.29% |     77.51% |     82.05% |     84.11% |     81.05% |     81.01% |     80.95% |     85.62% |     88.11%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1622572 |      20049 |      20785 |      24346 |      17276 |      19458 |      27936 |      18716 |      20849 |      22056 |      18323 |      19498
    num cache misses                 |       2887 |        182 |        174 |        183 |        182 |        174 |        174 |        174 |        181 |        173 |        173 |        182
    miss rate                        |      0.18% |      0.91% |      0.84% |      0.75% |      1.05% |      0.89% |      0.62% |      0.93% |      0.87% |      0.78% |      0.94% |      0.93%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06
