                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  179992636 |       6230 |  215970745 |       3145 |  132282268 |       3306 |  163124334 |       3728 |  197861899 |       3094 |  229787541 |       3247 |  261519065 |       2959 |  621821613 |  414178330
  Cycles                             |  503829470 |  503829470 |  503829470 |  503829470 |  382215460 |  382215460 |  382215460 |  382215460 |  503829470 |  503829470 |  503829470 |  503829470 |  382215460 |  382215460 |  382215460 |  382215460
  IPC                                |       0.36 |       0.00 |       0.43 |       0.00 |       0.35 |       0.00 |       0.43 |       0.00 |       0.39 |       0.00 |       0.46 |       0.00 |       0.68 |       0.00 |       1.63 |       1.08
  Time (ns)                          |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300 |  173734300
  Idle time (ns)                     |  148907280 |  173730650 |  128411933 |  173732755 |  143905338 |  173732496 |  138593427 |  173732380 |  138725974 |  173732840 |  134635885 |  173732347 |  122560082 |  173732338 |   48788202 |   84231697
  Idle time (%)                      |      85.7% |     100.0% |      73.9% |     100.0% |      82.8% |     100.0% |      79.8% |     100.0% |      79.8% |     100.0% |      77.5% |     100.0% |      70.5% |     100.0% |      28.1% |      48.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4794338 |        731 |    6938459 |        315 |    4945343 |        274 |    6357772 |        320 |    7772050 |        297 |    9012226 |        269 |   10279349 |        283 |   24006469 |   14377275
  num incorrect                      |      26721 |         86 |     632723 |         57 |     275362 |         43 |     289743 |         51 |     291306 |         49 |     294016 |         42 |     302481 |         62 |    1005434 |     870073
  misprediction rate                 |      0.55% |     10.53% |      8.36% |     15.32% |      5.27% |     13.56% |      4.36% |     13.75% |      3.61% |     14.16% |      3.16% |     13.50% |      2.86% |     17.97% |      4.02% |      5.71%
  mpki                               |       0.15 |      13.80 |       2.93 |      18.12 |       2.08 |      13.01 |       1.78 |      13.68 |       1.47 |      15.84 |       1.28 |      12.94 |       1.16 |      20.95 |       1.62 |       2.10
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15908173 |        646 |   20807855 |        351 |   12469792 |        270 |   15761079 |        342 |   19272278 |        345 |   22430651 |        270 |   25607523 |        297 |   61559576 |   39107717
    num misses                       |        220 |         27 |         83 |         21 |        253 |         21 |        253 |         21 |        243 |         21 |        245 |         21 |        241 |         21 |        292 |        294
    miss rate                        |      0.00% |      4.18% |      0.00% |      5.98% |      0.00% |      7.78% |      0.00% |      6.14% |      0.00% |      6.09% |      0.00% |      7.78% |      0.00% |      7.07% |      0.00% |      0.00%
    mpki                             |       0.00 |       4.33 |       0.00 |       6.68 |       0.00 |       6.35 |       0.00 |       5.63 |       0.00 |       6.79 |       0.00 |       6.47 |       0.00 |       7.10 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   64216404 |       5550 |   75653937 |       3345 |   46390023 |       4443 |   56742764 |       4453 |   68685809 |       3176 |   79709073 |       4437 |   90674299 |       3352 |  218599065 |  149134135
    num misses                       |      14451 |         52 |      12142 |         22 |      39916 |         23 |      69933 |         23 |      98357 |         22 |     122160 |         23 |     148560 |         22 |     246868 |     215189
    miss rate                        |      0.02% |      0.94% |      0.02% |      0.66% |      0.09% |      0.52% |      0.12% |      0.52% |      0.14% |      0.69% |      0.15% |      0.52% |      0.16% |      0.66% |      0.11% |      0.14%
    mpki                             |       0.08 |       8.35 |       0.06 |       7.00 |       0.30 |       6.96 |       0.43 |       6.17 |       0.50 |       7.11 |       0.53 |       7.08 |       0.57 |       7.43 |       0.40 |       0.52
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      14671 |         79 |      12225 |         43 |      40169 |         44 |      70186 |         44 |      98600 |         43 |     122405 |         44 |     148801 |         43 |     247160 |     215483
    num misses                       |       4009 |         74 |        651 |         43 |       1578 |         44 |       2579 |         44 |       6682 |         43 |       8310 |         44 |      13863 |         43 |      76195 |      57011
    miss rate                        |     27.33% |     93.67% |      5.33% |    100.00% |      3.93% |    100.00% |      3.67% |    100.00% |      6.78% |    100.00% |      6.79% |    100.00% |      9.32% |    100.00% |     30.83% |     26.46%
