                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   66330328 |   57219089 |   57338991 |   67050709 |   67020952 |   67646476 |   58542814 |   58109499 |   68136163 |   68437054 |   71706340 |   71963918
  Cycles                             |   32910940 |   24966920 |   24966920 |   32910940 |   32910940 |   32910940 |   24966920 |   24966920 |   32910940 |   32910940 |   32910940 |   32910940
  IPC                                |       2.02 |       2.29 |       2.30 |       2.04 |       2.04 |       2.06 |       2.34 |       2.33 |       2.07 |       2.08 |       2.18 |       2.19
  Time (ns)                          |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600 |   11348600
  Idle time (ns)                     |        238 |     290029 |     291241 |     292297 |     293312 |     294298 |     295275 |     296255 |     297243 |     298230 |     299212 |     300197
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3464320 |     724054 |     764904 |    4002178 |    3992260 |    4200768 |    1402664 |    1258246 |    4600759 |    4701056 |   23671789 |   23757648
  num incorrect                      |      12041 |       3665 |       3630 |       3691 |       3692 |       3692 |       3167 |       3155 |       3129 |       3128 |       1028 |       1029
  misprediction rate                 |      0.35% |      0.50% |      0.47% |      0.09% |      0.09% |      0.09% |      0.23% |      0.25% |      0.07% |      0.07% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469500 |    5275573 |    5275235 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211212 |    5211212 |      81881 |      81882
    num misses                       |        375 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   27972204 |   25947945 |   25966478 |   27584984 |   27580021 |   27684275 |   25940410 |   25868171 |   27538897 |   27589046 |   12179835 |   12222762
    num misses                       |      10440 |       1757 |       3877 |       4584 |       5616 |       4161 |       4299 |       3112 |        980 |        761 |         48 |         52
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.16 |       0.03 |       0.07 |       0.07 |       0.08 |       0.06 |       0.07 |       0.05 |       0.01 |       0.01 |       0.00 |       0.00
