                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  104433781 |  103794938 |  104744093 |  104769586 |  134006477 |  134700476 |  134433152 |  134252490 |  104132331 |  104850252 |  105118993 |  103893423 |  133500134 |  134230394 |  133847095 |  134576143
  Cycles                             |   42423480 |   42423480 |   42423480 |   42423480 |   55921860 |   55921860 |   55921860 |   55921860 |   42423480 |   42423480 |   42423480 |   42423480 |   55921860 |   55921860 |   55921860 |   55921860
  IPC                                |       2.46 |       2.45 |       2.47 |       2.47 |       2.40 |       2.41 |       2.40 |       2.40 |       2.45 |       2.47 |       2.48 |       2.45 |       2.39 |       2.40 |       2.39 |       2.41
  Time (ns)                          |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400 |   19283400
  Idle time (ns)                     |        354 |     461456 |     463744 |     464542 |     465327 |     466087 |     466871 |     467632 |     468412 |     469172 |     469957 |     470716 |     471499 |     472259 |     473043 |     473800
  Idle time (%)                      |       0.0% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.5% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6236571 |    6223507 |    6494709 |    6501998 |   14855391 |   15053525 |   14977281 |   14925822 |    6319889 |    6525048 |    6601959 |    6251759 |   14710862 |   14919505 |   14809850 |   15018295
  num incorrect                      |     140109 |     122609 |     122597 |     122594 |     122627 |     122644 |     122638 |     122596 |     122614 |     122590 |     122573 |     122581 |     122595 |     122597 |     122628 |     122593
  misprediction rate                 |      2.20% |      1.93% |      1.85% |      1.85% |      0.82% |      0.81% |      0.81% |      0.81% |      1.90% |      1.84% |      1.82% |      1.92% |      0.83% |      0.82% |      0.82% |      0.81%
  mpki                               |       1.34 |       1.18 |       1.17 |       1.17 |       0.92 |       0.91 |       0.91 |       0.91 |       1.18 |       1.17 |       1.17 |       1.18 |       0.92 |       0.91 |       0.92 |       0.91
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8757329 |    8611830 |    8611826 |    8611825 |    8611827 |    8611933 |    8611835 |    8611733 |    8611838 |    8611828 |    8611737 |    8611748 |    8611731 |    8611734 |    8611828 |    8611734
    num misses                       |        330 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   33195079 |   32752416 |   32887998 |   32891634 |   37068347 |   37167832 |   37129325 |   37103187 |   32800648 |   32903164 |   32941257 |   32766245 |   36995701 |   37100035 |   37045584 |   37149428
    num misses                       |      26583 |      23508 |      23415 |      22675 |      22879 |      23324 |      23415 |      23855 |      23237 |      22765 |      23093 |      23661 |      23012 |      23759 |      23641 |      23181
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.25 |       0.23 |       0.22 |       0.22 |       0.17 |       0.17 |       0.17 |       0.18 |       0.22 |       0.22 |       0.22 |       0.23 |       0.17 |       0.18 |       0.18 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      26913 |      23536 |      23443 |      22703 |      22907 |      23352 |      23443 |      23883 |      23265 |      22793 |      23121 |      23689 |      23040 |      23787 |      23669 |      23209
    num misses                       |       5735 |       4611 |       4551 |       4544 |       4742 |       4502 |       4622 |       4568 |       4644 |       4502 |       4506 |       4624 |       4542 |       4582 |       4628 |       4452
    miss rate                        |     21.31% |     19.59% |     19.41% |     20.01% |     20.70% |     19.28% |     19.72% |     19.13% |     19.96% |     19.75% |     19.49% |     19.52% |     19.71% |     19.26% |     19.55% |     19.18%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8757329 |    8611830 |    8611826 |    8611825 |    8611827 |    8611933 |    8611835 |    8611733 |    8611838 |    8611828 |    8611737 |    8611748 |    8611731 |    8611734 |    8611828 |    8611734
    num cache misses                 |      13136 |       3214 |       3216 |       3194 |       1304 |       1223 |       1295 |       1226 |       3395 |       3224 |       3155 |       3198 |       1242 |       1245 |       1229 |       1417
    miss rate                        |      0.15% |      0.04% |      0.04% |      0.04% |      0.02% |      0.01% |      0.02% |      0.01% |      0.04% |      0.04% |      0.04% |      0.04% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.13 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   33195079 |   32752416 |   32887998 |   32891634 |   37068347 |   37167832 |   37129325 |   37103187 |   32800648 |   32903164 |   32941257 |   32766245 |   36995701 |   37100035 |   37045584 |   37149428
    num cache misses                 |    3330431 |    3312259 |    3312307 |    3312610 |    3068787 |    3069602 |    3068405 |    3068060 |    3312914 |    3312369 |    3311860 |    3312092 |    3069586 |    3068443 |    3068463 |    3069346
    miss rate                        |     10.03% |     10.11% |     10.07% |     10.07% |      8.28% |      8.26% |      8.26% |      8.27% |     10.10% |     10.07% |     10.05% |     10.11% |      8.30% |      8.27% |      8.28% |      8.26%
    mpki                             |      31.89 |      31.91 |      31.62 |      31.62 |      22.90 |      22.79 |      22.82 |      22.85 |      31.81 |      31.59 |      31.51 |      31.88 |      22.99 |      22.86 |      22.93 |      22.81
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3357668 |    3324238 |    3322580 |    3328823 |    3085223 |    3081853 |    3089117 |    3085844 |    3330578 |    3329016 |    3327235 |    3330103 |    3087704 |    3085098 |    3086511 |    3086859
    num cache misses                 |     412726 |     389929 |     390376 |     391031 |     256365 |     262223 |     255363 |     254633 |     390789 |     390532 |     389709 |     389722 |     248460 |     251503 |     249413 |     252095
