                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1963880669 |  1966740407 |  1965163479 |  1967540319 |  1683984514 |  1686982104 |  1973895311 |  1695470500 |  1978168152 |  1980138887 |  1685162004 |  1965680996
  Cycles                             |   873062690 |   873062690 |   873062690 |   873062690 |   662323420 |   662323420 |   873062690 |   662323420 |   873062690 |   873062690 |   662323420 |   873062690
  IPC                                |        2.25 |        2.25 |        2.25 |        2.25 |        2.54 |        2.55 |        2.26 |        2.56 |        2.27 |        2.27 |        2.54 |        2.25
  Time (ns)                          |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100 |   301056100
  Idle time (ns)                     |         363 |      293433 |      295425 |      297214 |      298944 |      300690 |      302389 |      304110 |      305888 |      307595 |      309354 |      311077
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   101696566 |   103248309 |   102722701 |   103514982 |     8996198 |     9994343 |   109286880 |    16477585 |   110711365 |   111368677 |   283643196 |   377149754
  num incorrect                      |       42315 |       31832 |       32027 |       32026 |       31820 |       31636 |       27587 |       27447 |       27988 |       27779 |       18483 |       18473
  misprediction rate                 |       0.04% |       0.03% |       0.03% |       0.03% |       0.35% |       0.32% |       0.03% |       0.17% |       0.03% |       0.02% |       0.01% |       0.00%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158348179 |   157995406 |   157995215 |   157995215 |   157995068 |   157995068 |   157003193 |   157003220 |   157003193 |   157003046 |    79675971 |    79675825
    num misses                       |         285 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   821064056 |   820448306 |   820185074 |   820581214 |   773322521 |   773824203 |   818204161 |   771801960 |   818915291 |   819243436 |   529090772 |   575843641
