                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11207161 |    3330545 |    3203535 |    3362001 |    2781771 |    3233996 |    3107111 |    3348305
  Cycles                             |   11570400 |   11570400 |   11570400 |   11570400 |    8677800 |    8677800 |    8677800 |    8677800
  IPC                                |       0.97 |       0.29 |       0.28 |       0.29 |       0.32 |       0.37 |       0.36 |       0.39
  Time (ns)                          |    2892600 |    2892600 |    2892600 |    2892600 |    2892600 |    2892600 |    2892600 |    2892600
  Idle time (ns)                     |       1260 |    2263447 |    2263688 |    2263999 |    2253858 |    2254076 |    2254025 |    2254271
  Idle time (%)                      |       0.0% |      78.2% |      78.3% |      78.3% |      77.9% |      77.9% |      77.9% |      77.9%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1378124 |    1042861 |     987864 |    1054132 |     818136 |    1009149 |     954294 |    1056937
  num incorrect                      |      76723 |       6283 |       8236 |       6140 |      13143 |       6540 |       8412 |       5111
  misprediction rate                 |      5.27% |      0.60% |      0.83% |      0.58% |      1.58% |      0.64% |      0.87% |      0.48%
  mpki                               |       6.85 |       1.89 |       2.57 |       1.83 |       4.72 |       2.02 |       2.71 |       1.53
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1653032 |      53888 |      66860 |      53372 |      95656 |      55572 |      69166 |      46036
    num misses                       |        180 |         28 |         28 |         28 |         28 |         26 |         28 |         28
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2734454 |     653187 |     642652 |     657345 |     595107 |     638211 |     625645 |     649440
    num misses                       |       1534 |        136 |        139 |        140 |        134 |        130 |        124 |        127
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1714 |        164 |        167 |        168 |        162 |        156 |        152 |        155
    num misses                       |        588 |        134 |        134 |        136 |        131 |        139 |        130 |        131
    miss rate                        |     34.31% |     81.71% |     80.24% |     80.95% |     80.86% |     89.10% |     85.53% |     84.52%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1653032 |      53888 |      66860 |      53372 |      95656 |      55572 |      69166 |      46036
    num cache misses                 |       2755 |        180 |        181 |        181 |        180 |        172 |        180 |        179
    miss rate                        |      0.17% |      0.33% |      0.27% |      0.34% |      0.19% |      0.31% |      0.26% |      0.39%
    mpki                             |       0.25 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2734454 |     653187 |     642652 |     657345 |     595107 |     638211 |     625645 |     649440
    num cache misses                 |      37546 |      13204 |      13288 |      13096 |      13505 |      13170 |      13306 |      12995
    miss rate                        |      1.37% |      2.02% |      2.07% |      1.99% |      2.27% |      2.06% |      2.13% |      2.00%
    mpki                             |       3.35 |       3.96 |       4.15 |       3.90 |       4.85 |       4.07 |       4.28 |       3.88
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42450 |      13387 |      13472 |      13278 |      13685 |      13344 |      13490 |      13177
    num cache misses                 |      29015 |      12172 |      12204 |      12089 |      12417 |      12172 |      12275 |      12067
    miss rate                        |     68.35% |     90.92% |     90.59% |     91.05% |     90.73% |     91.22% |     90.99% |     91.58%
    mpki                             |       2.59 |       3.65 |       3.81 |       3.60 |       4.46 |       3.76 |       3.95 |       3.60
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31576 |      12183 |      12208 |      12090 |      12417 |      12175 |      12282 |      12072
    num cache misses                 |      17198 |        627 |        591 |        547 |        649 |        592 |        585 |        581
    miss rate                        |     54.47% |      5.15% |      4.84% |      4.52% |      5.23% |      4.86% |      4.76% |      4.81%
    mpki                             |       1.53 |       0.19 |       0.18 |       0.16 |       0.23 |       0.18 |       0.19 |       0.17
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      21274 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.89 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.64 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10542 |        311 |        263 |        250 |        285 |        272 |        266 |        295
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
