                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21452442 |    3801320 |    4091078 |    4054908 |    3673448 |    3988209 |    4098795 |    3877120 |    3839758 |    3753650 |    3160848 |    3754703
  Cycles                             |   20808000 |   20808000 |   20808000 |   20808000 |   15606000 |   15606000 |   20808000 |   20808000 |   20808000 |   20808000 |   15606000 |   15606000
  IPC                                |       1.03 |       0.18 |       0.20 |       0.19 |       0.24 |       0.26 |       0.20 |       0.19 |       0.18 |       0.18 |       0.20 |       0.24
  Time (ns)                          |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000 |    5202000
  Idle time (ns)                     |       1404 |    4445224 |    4445602 |    4445695 |    4435407 |    4435835 |    4445843 |    4445928 |    4446174 |    4446089 |    4436333 |    4436464
  Idle time (%)                      |       0.0% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3% |      85.5% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2427370 |    1161905 |    1282412 |    1269014 |    1118416 |    1249529 |    1286068 |    1194001 |    1177227 |    1141372 |     900531 |    1150527
  num incorrect                      |     158022 |      10900 |       6942 |       7349 |      11272 |       6737 |       6907 |      10009 |      10601 |      11771 |      19061 |      10426
  misprediction rate                 |      6.11% |      0.93% |      0.54% |      0.58% |      1.00% |      0.54% |      0.53% |      0.83% |      0.89% |      1.02% |      2.07% |      0.90%
  mpki                               |       7.37 |       2.87 |       1.70 |       1.81 |       3.07 |       1.69 |       1.69 |       2.58 |       2.76 |       3.14 |       6.03 |       2.78
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3268899 |      40110 |      35759 |      35549 |      40902 |      34752 |      35430 |      38186 |      39578 |      41080 |      47948 |      38619
    num misses                       |        172 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5007835 |     775167 |     805630 |     800723 |     757336 |     786413 |     806123 |     783545 |     780892 |     771507 |     707023 |     764992
    num misses                       |       1979 |        792 |        742 |        735 |        777 |        667 |        726 |        809 |        758 |        723 |        732 |        733
    miss rate                        |      0.04% |      0.10% |      0.09% |      0.09% |      0.10% |      0.08% |      0.09% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10%
    mpki                             |       0.09 |       0.21 |       0.18 |       0.18 |       0.21 |       0.17 |       0.18 |       0.21 |       0.20 |       0.19 |       0.23 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2151 |        818 |        768 |        761 |        805 |        693 |        752 |        835 |        784 |        749 |        758 |        759
    num misses                       |        686 |        181 |        182 |        173 |        176 |        164 |        180 |        171 |        173 |        173 |        163 |        165
    miss rate                        |     31.89% |     22.13% |     23.70% |     22.73% |     21.86% |     23.67% |     23.94% |     20.48% |     22.07% |     23.10% |     21.50% |     21.74%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3268899 |      40110 |      35759 |      35549 |      40902 |      34752 |      35430 |      38186 |      39578 |      41080 |      47948 |      38619
    num cache misses                 |       2904 |        175 |        174 |        174 |        183 |        174 |        173 |        173 |        173 |        173 |        174 |        174
    miss rate                        |      0.09% |      0.44% |      0.49% |      0.49% |      0.45% |      0.50% |      0.49% |      0.45% |      0.44% |      0.42% |      0.36% |      0.45%
    mpki                             |       0.14 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
