                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674898 |    4428441 |  256068570 |   84315431 |   84061907 |  130754551 |  130669923 |  132495969 |  479630399 |  488597622 |  476948935 |    4600619
  Cycles                             |  456568750 |  456568750 |  456568750 |  456568750 |  346362500 |  346362500 |  456568750 |  456568750 |  456568750 |  456568750 |  346362500 |  346362500
  IPC                                |       0.02 |       0.01 |       0.56 |       0.18 |       0.24 |       0.38 |       0.29 |       0.29 |       1.05 |       1.07 |       1.38 |       0.01
  Time (ns)                          |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500 |  157437500
  Idle time (ns)                     |  154473835 |  155315564 |    7793077 |  107687132 |  107879325 |  134241085 |  137392186 |  137097571 |   23644643 |   22750444 |   19928168 |  155770705
  Idle time (%)                      |      98.1% |      98.7% |       4.9% |      68.4% |      68.5% |      85.3% |      87.3% |      87.1% |      15.0% |      14.5% |      12.7% |      98.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277377 |     178872 |   12884885 |    4237718 |    4224594 |     198284 |     200469 |     205515 |   57178520 |   58941859 |   56622507 |     468662
  num incorrect                      |       7629 |        737 |       1919 |        634 |        618 |       3362 |       3515 |       3644 |    2710322 |    2706443 |    2676300 |       8217
  misprediction rate                 |      0.59% |      0.41% |      0.01% |      0.01% |      0.01% |      1.67% |      1.72% |      1.74% |      4.53% |      4.39% |      4.51% |      1.72%
  mpki                               |       0.79 |       0.17 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.65 |       5.54 |       5.61 |       1.79
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527223 |     429961 |   19362399 |    6367612 |    6347293 |    7355944 |    7355656 |    7461387 |   54750884 |   55699205 |   54400107 |     620731
    num misses                       |        115 |         36 |         35 |         32 |         32 |         41 |         41 |         39 |         46 |         47 |         47 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824092 |    3861965 |  172637834 |   56849233 |   56681258 |   30571472 |   30567670 |   31012279 |  233562336 |  236494897 |  233373191 |    2522226
    num misses                       |      12727 |       5338 |       1811 |        622 |        595 |       2851 |       2862 |       2957 |      30911 |      27105 |      28347 |       4013
    miss rate                        |      0.26% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.16%
    mpki                             |       1.32 |       1.21 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.06 |       0.87
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12842 |       5374 |       1846 |        654 |        627 |       2892 |       2903 |       2996 |      30957 |      27152 |      28394 |       4054
    num misses                       |       4133 |       5326 |       1743 |        623 |        613 |       2256 |       2252 |       2325 |       2445 |       2624 |       2637 |       2232
    miss rate                        |     32.18% |     99.11% |     94.42% |     95.26% |     97.77% |     78.01% |     77.57% |     77.60% |      7.90% |      9.66% |      9.29% |     55.06%
    mpki                             |       0.43 |       1.20 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.49
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527223 |     429961 |   19362399 |    6367612 |    6347293 |    7355944 |    7355656 |    7461387 |   54750884 |   55699205 |   54400107 |     620731
    num cache misses                 |       1833 |        463 |        763 |        400 |        645 |       2482 |       1382 |       1573 |      22632 |      22536 |      30811 |        571
    miss rate                        |      0.12% |      0.11% |      0.00% |      0.01% |      0.01% |      0.03% |      0.02% |      0.02% |      0.04% |      0.04% |      0.06% |      0.09%
    mpki                             |       0.19 |       0.10 |       0.00 |       0.00 |       0.01 |       0.02 |       0.01 |       0.01 |       0.05 |       0.05 |       0.06 |       0.12
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4824092 |    3861965 |  172637834 |   56849233 |   56681258 |   30571472 |   30567670 |   31012279 |  233562336 |  236494897 |  233373191 |    2522226
    num cache misses                 |     169413 |     334392 |     110229 |      36246 |      36331 |      63249 |      62914 |      64047 |    3336215 |    3382316 |    4259814 |      24612
    miss rate                        |      3.51% |      8.66% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.43% |      1.43% |      1.83% |      0.98%
    mpki                             |      17.51 |      75.51 |       0.43 |       0.43 |       0.43 |       0.48 |       0.48 |       0.48 |       6.96 |       6.92 |       8.93 |       5.35
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     236126 |     384851 |     112301 |      36977 |      37321 |      66743 |      66391 |      67786 |    3360535 |    3406801 |    4292546 |      28724
    num cache misses                 |     158982 |     333513 |     109650 |      36315 |      36514 |      65000 |      63468 |      64710 |     125677 |     124575 |     142838 |      17382
    miss rate                        |     67.33% |     86.66% |     97.64% |     98.21% |     97.84% |     97.39% |     95.60% |     95.46% |      3.74% |      3.66% |      3.33% |     60.51%
    mpki                             |      16.43 |      75.31 |       0.43 |       0.43 |       0.43 |       0.50 |       0.49 |       0.49 |       0.26 |       0.25 |       0.30 |       3.78
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     223866 |     383510 |     111016 |      36646 |      36858 |      66012 |      65563 |      66876 |     127416 |     126613 |     144842 |      20925
    num cache misses                 |     155621 |     332941 |      77772 |      34973 |      32680 |       4986 |      62058 |      62815 |      77443 |      77562 |      86423 |       6389
    miss rate                        |     69.52% |     86.81% |     70.05% |     95.43% |     88.66% |      7.55% |     94.65% |     93.93% |     60.78% |     61.26% |     59.67% |     30.53%
    mpki                             |      16.09 |      75.18 |       0.30 |       0.41 |       0.39 |       0.04 |       0.47 |       0.47 |       0.16 |       0.16 |       0.18 |       1.39
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     557678 |          0 |          0 |          0 |          0 |          0 |     557557 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |        inf |      61.31 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.05 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      74699 |     215827 |      70559 |      33044 |      30803 |       2445 |       1889 |       1982 |       1169 |       1007 |        602 |       4872
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4199 |          6 |       2035 |        444 |        441 |        443 |      56671 |      57446 |      15478 |      19166 |      24011 |         89
