                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10927556 |    3077518 |    3024730 |    3113756 |    2782556 |    3119291 |    3065743 |    2979932 |    2612612 |    3043921 |    3090257 |    3065620 |    2853066 |    3035963 |    3084235 |    3051048
  Cycles                             |   11040000 |   11040000 |   11040000 |   11040000 |    8280000 |    8280000 |    8280000 |    8280000 |   11040000 |   11040000 |   11040000 |   11040000 |    8280000 |    8280000 |    8280000 |    8280000
  IPC                                |       0.99 |       0.28 |       0.27 |       0.28 |       0.34 |       0.38 |       0.37 |       0.36 |       0.24 |       0.28 |       0.28 |       0.28 |       0.34 |       0.37 |       0.37 |       0.37
  Time (ns)                          |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000 |    2760000
  Idle time (ns)                     |       1417 |    2291112 |    2291754 |    2291784 |    2281764 |    2281835 |    2281894 |    2282265 |    2291967 |    2292273 |    2292369 |    2292504 |    2282434 |    2282551 |    2282637 |    2282697
  Idle time (%)                      |       0.1% |      83.0% |      83.0% |      83.0% |      82.7% |      82.7% |      82.7% |      82.7% |      83.0% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1313805 |     989617 |     969980 |    1005118 |     871092 |    1013230 |     991201 |     955470 |     796749 |     976083 |     994972 |     986231 |     901310 |     978248 |     998200 |     984482
  num incorrect                      |      75010 |       3360 |       3893 |       2739 |       6766 |       1809 |       2550 |       3766 |       9695 |       3854 |       3231 |       3544 |       5654 |       3049 |       2478 |       2795
  misprediction rate                 |      5.40% |      0.34% |      0.40% |      0.27% |      0.77% |      0.18% |      0.26% |      0.39% |      1.20% |      0.39% |      0.32% |      0.36% |      0.62% |      0.31% |      0.25% |      0.28%
  mpki                               |       6.86 |       1.09 |       1.29 |       0.88 |       2.43 |       0.58 |       0.83 |       1.26 |       3.71 |       1.27 |       1.05 |       1.16 |       1.98 |       1.00 |       0.80 |       0.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1271057 |      28795 |      31469 |      26413 |      50747 |      19602 |      23798 |      32015 |      69092 |      32402 |      28643 |      29407 |      43746 |      27353 |      23262 |      25933
    num misses                       |        174 |         27 |         27 |         27 |         27 |         27 |         27 |         26 |         29 |         27 |         27 |         29 |         26 |         26 |         27 |         27
    miss rate                        |      0.01% |      0.09% |      0.09% |      0.10% |      0.05% |      0.14% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.10% |      0.06% |      0.10% |      0.12% |      0.10%
