                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  168680903 |  169494611 |  169375103 |  169960715 |  155263582 |  156598855 |  157228817 |  156892511 |  159126179 |  159256415 |  160007969 |  160399074
  Cycles                             |  232581600 |  232581600 |  232581600 |  232581600 |   58145400 |   58145400 |   58145400 |   58145400 |  232581600 |  232581600 |  232581600 |  232581600
  IPC                                |       0.73 |       0.73 |       0.73 |       0.73 |       2.67 |       2.69 |       2.70 |       2.70 |       0.68 |       0.68 |       0.69 |       0.69
  Time (ns)                          |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400 |   58145400
  Idle time (ns)                     |        330 |     469294 |     470071 |     470601 |     483001 |     474440 |     471805 |     475248 |    6726258 |    6750735 |    6708117 |    6723244
  Idle time (%)                      |       0.0% |       0.8% |       0.8% |       0.8% |       0.8% |       0.8% |       0.8% |       0.8% |      11.6% |      11.6% |      11.5% |      11.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   13385152 |   13816805 |   13776967 |   13972182 |    9073364 |    9518489 |    9728494 |    9616377 |   22285552 |   22328608 |   22579327 |   22709846
  num incorrect                      |      62990 |      55462 |      55464 |      55459 |      55441 |      55457 |      55455 |      55457 |      41277 |      41283 |      41279 |      41277
  misprediction rate                 |      0.47% |      0.40% |      0.40% |      0.40% |      0.61% |      0.58% |      0.57% |      0.57% |      0.18% |      0.18% |      0.18% |      0.18%
  mpki                               |       0.37 |       0.33 |       0.33 |       0.33 |       0.36 |       0.35 |       0.35 |       0.35 |       0.26 |       0.26 |       0.26 |       0.26
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13850098 |   13732229 |   13732229 |   13732225 |   13732014 |   13732016 |   13732016 |   13732016 |    9916760 |    9917020 |    9916869 |    9916763
    num misses                       |        204 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   53922295 |   53810435 |   53790517 |   53888114 |   51438305 |   51660771 |   51765740 |   51709709 |   45098792 |   45121072 |   45246024 |   45310941
    num misses                       |      33917 |      32322 |      32428 |      32729 |      31619 |      31958 |      32244 |      32125 |      23770 |      23840 |      24158 |      24507
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.20 |       0.19 |       0.19 |       0.19 |       0.20 |       0.20 |       0.21 |       0.20 |       0.15 |       0.15 |       0.15 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      34121 |      32347 |      32453 |      32754 |      31644 |      31983 |      32269 |      32150 |      23795 |      23865 |      24183 |      24532
    num misses                       |       8805 |       7393 |       7495 |       7783 |       7617 |       7620 |       7465 |       7745 |       5044 |       5036 |       5021 |       5072
    miss rate                        |     25.81% |     22.86% |     23.09% |     23.76% |     24.07% |     23.83% |     23.13% |     24.09% |     21.20% |     21.10% |     20.76% |     20.68%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13850098 |   13732229 |   13732229 |   13732225 |   13732014 |   13732016 |   13732016 |   13732016 |    9916760 |    9917020 |    9916869 |    9916763
    num cache misses                 |      13752 |       3213 |       2910 |       2327 |      10886 |      10725 |      10702 |      10735 |       3142 |       2996 |       2978 |       3048
    miss rate                        |      0.10% |      0.02% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.08 |       0.02 |       0.02 |       0.01 |       0.07 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53922295 |   53810435 |   53790517 |   53888114 |   51438305 |   51660771 |   51765740 |   51709709 |   45098792 |   45121072 |   45246024 |   45310941
    num cache misses                 |    5811180 |    5795165 |    5794108 |    5794697 |    5795854 |    5794836 |    5794843 |    5794449 |    4212370 |    4211017 |    4212928 |    4210922
    miss rate                        |     10.78% |     10.77% |     10.77% |     10.75% |     11.27% |     11.22% |     11.19% |     11.21% |      9.34% |      9.33% |      9.31% |      9.29%
    mpki                             |      34.45 |      34.19 |      34.21 |      34.09 |      37.33 |      37.00 |      36.86 |      36.93 |      26.47 |      26.44 |      26.33 |      26.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5901440 |    5872652 |    5870956 |    5870931 |    5881107 |    5879694 |    5879682 |    5879369 |    4264983 |    4263424 |    4265221 |    4263169
    num cache misses                 |     668102 |     650810 |     650703 |     650010 |     716234 |     709293 |     720813 |     720553 |     413754 |     416088 |     410138 |     409042
    miss rate                        |     11.32% |     11.08% |     11.08% |     11.07% |     12.18% |     12.06% |     12.26% |     12.26% |      9.70% |      9.76% |      9.62% |      9.59%
    mpki                             |       3.96 |       3.84 |       3.84 |       3.82 |       4.61 |       4.53 |       4.58 |       4.59 |       2.60 |       2.61 |       2.56 |       2.55
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1023184 |    1003292 |    1006062 |    1002931 |    1068320 |    1056461 |    1070959 |    1069745 |     565337 |     564823 |     554320 |     545191
    num cache misses                 |     647868 |     632311 |     634883 |     632740 |     623380 |     616020 |     625055 |     619354 |     280524 |     279025 |     267638 |     259278
    miss rate                        |     63.32% |     63.02% |     63.11% |     63.09% |     58.35% |     58.31% |     58.36% |     57.90% |     49.62% |     49.40% |     48.28% |     47.56%
    mpki                             |       3.84 |       3.73 |       3.75 |       3.72 |       4.01 |       3.93 |       3.98 |       3.95 |       1.76 |       1.75 |       1.67 |       1.62
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5428598 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    5430434 |          0 |          0 |          0
  average dram access latency (ns)   |     556.59 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     534.77 |        inf |        inf |        inf
  average dram queueing delay        |     495.34 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     473.52 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     393235 |     384883 |     383717 |     386363 |     393736 |     389749 |     393279 |     394951 |     176952 |     166033 |     158208 |     151965
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29471 |      29668 |      33813 |      28598 |      21866 |      21032 |      17897 |      15269 |      20991 |      28451 |      29464 |      27624
