                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  247343257 |  299192825 |  339216666 |  298375365 |  367086773 |  321239392 |  244382690 |  248037139
  Cycles                             |  307531080 |  307531080 |  307531080 |  307531080 |  307531080 |  307531080 |  307531080 |  307531080
  IPC                                |       0.80 |       0.97 |       1.10 |       0.97 |       1.19 |       1.04 |       0.79 |       0.81
  Time (ns)                          |  106045200 |  106045200 |  106045200 |  106045200 |  106045200 |  106045200 |  106045200 |  106045200
  Idle time (ns)                     |   50584128 |   41176969 |   10372829 |   11798070 |   14040182 |   12533432 |   36097169 |   33276231
  Idle time (%)                      |      47.7% |      38.8% |       9.8% |      11.1% |      13.2% |      11.8% |      34.0% |      31.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   22745019 |   20382911 |   26718426 |   28628474 |   35890724 |   25882570 |   17721565 |   19130615
  num incorrect                      |    1633580 |    1550555 |    2016673 |    2304945 |    3823122 |    2217066 |     928939 |    1030467
  misprediction rate                 |      6.70% |      7.07% |      7.02% |      7.45% |      9.63% |      7.89% |      4.98% |      5.11%
  mpki                               |       6.60 |       5.18 |       5.95 |       7.72 |      10.41 |       6.90 |       3.80 |       4.15
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   27157062 |   28157168 |   34592698 |   33363754 |   40225336 |   32777054 |   23832544 |   24718510
    num misses                       |        149 |         56 |         57 |         51 |         55 |         52 |         52 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  117482053 |  122580039 |  169887621 |  163541206 |  165258989 |  157186010 |  125775285 |  129694136
    num misses                       |      27776 |      19028 |      17595 |      16391 |      25405 |      12968 |       8805 |       9134
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.06 |       0.05 |       0.05 |       0.07 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      27925 |      19084 |      17652 |      16442 |      25460 |      13020 |       8857 |       9186
    num misses                       |      10516 |       8460 |       5398 |       1599 |       2469 |       2419 |       1931 |       1848
    miss rate                        |     37.66% |     44.33% |     30.58% |      9.73% |      9.70% |     18.58% |     21.80% |     20.12%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   27157062 |   28157168 |   34592698 |   33363754 |   40225336 |   32777054 |   23832544 |   24718510
    num cache misses                 |      17997 |      17978 |      24373 |      17701 |      29046 |      21558 |      12498 |      12682
    miss rate                        |      0.07% |      0.06% |      0.07% |      0.05% |      0.07% |      0.07% |      0.05% |      0.05%
    mpki                             |       0.07 |       0.06 |       0.07 |       0.06 |       0.08 |       0.07 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  117482053 |  122580039 |  169887621 |  163541206 |  165258989 |  157186010 |  125775285 |  129694136
    num cache misses                 |    1605672 |    1684685 |    1365650 |    1396678 |    1974256 |    1184578 |     860381 |     921231
    miss rate                        |      1.37% |      1.37% |      0.80% |      0.85% |      1.19% |      0.75% |      0.68% |      0.71%
    mpki                             |       6.49 |       5.63 |       4.03 |       4.68 |       5.38 |       3.69 |       3.52 |       3.71
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1687939 |    1777726 |    1396955 |    1415862 |    2005367 |    1208296 |     874116 |     935201
    num cache misses                 |     226697 |     428448 |     112731 |      81774 |      86512 |      89199 |      67163 |      66494
    miss rate                        |     13.43% |     24.10% |      8.07% |      5.78% |      4.31% |      7.38% |      7.68% |      7.11%
    mpki                             |       0.92 |       1.43 |       0.33 |       0.27 |       0.24 |       0.28 |       0.27 |       0.27
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     291035 |     503546 |     119719 |      83373 |      88649 |      91398 |      68426 |      67812
    num cache misses                 |     203340 |     387332 |      69510 |      60457 |      55975 |      80994 |      55719 |      56178
    miss rate                        |     69.87% |     76.92% |     58.06% |     72.51% |     63.14% |     88.62% |     81.43% |     82.84%
    mpki                             |       0.82 |       1.29 |       0.20 |       0.20 |       0.15 |       0.25 |       0.23 |       0.23
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     542854 |          0 |          0 |          0 |     542919 |          0 |          0 |          0
  average dram access latency (ns)   |      61.32 |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.07 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      75742 |     242761 |      32319 |      34660 |       1603 |      13597 |      17977 |      34633
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      23315 |      23019 |       9638 |       2797 |      24493 |      47009 |      18533 |        856
