                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  202981436 |  203946016 |  203782647 |  203658299 |          0 |          0 |          0 |          0 |  203789964 |  204257640 |  204133017 |  204140408 |          0 |          0 |          0 |          0
  Cycles                             |   84751920 |   84751920 |   84751920 |   84751920 |   64294560 |   64294560 |   64294560 |   64294560 |   84751920 |   84751920 |   84751920 |   84751920 |   64294560 |   64294560 |   64294560 |   64294560
  IPC                                |       2.40 |       2.41 |       2.40 |       2.40 |       0.00 |       0.00 |       0.00 |       0.00 |       2.40 |       2.41 |       2.41 |       2.41 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800 |   29224800
  Idle time (ns)                     |        418 |     417765 |     420046 |     420817 |   29224800 |   29224800 |   29224800 |   29224800 |     421576 |     422302 |     423063 |     423790 |   29224800 |   29224800 |   29224800 |   29224800
  Idle time (%)                      |       0.0% |       1.4% |       1.4% |       1.4% |     100.0% |     100.0% |     100.0% |     100.0% |       1.4% |       1.4% |       1.4% |       1.5% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10974447 |   11408710 |   11362043 |   11326500 |          0 |          0 |          0 |          0 |   11364488 |   11498104 |   11462160 |   11464105 |          0 |          0 |          0 |          0
  num incorrect                      |     261996 |     244610 |     244594 |     244606 |          0 |          0 |          0 |          0 |     244350 |     244370 |     244594 |     244606 |          0 |          0 |          0 |          0
  misprediction rate                 |      2.33% |      2.10% |      2.11% |      2.11% |      0.00% |      0.00% |      0.00% |      0.00% |      2.10% |      2.08% |      2.09% |      2.09% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.29 |       1.20 |       1.20 |       1.20 |       0.00 |       0.00 |       0.00 |       0.00 |       1.20 |       1.20 |       1.20 |       1.20 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17363244 |   17221970 |   17221970 |   17221969 |          0 |          0 |          0 |          0 |   17221895 |   17221891 |   17221965 |   17222078 |          0 |          0 |          0 |          0
    num misses                       |        355 |         28 |         28 |         28 |          0 |          0 |          0 |          0 |         28 |         28 |         28 |         28 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   65165298 |   64979648 |   64956319 |   64938560 |          0 |          0 |          0 |          0 |   64957102 |   65023877 |   65006345 |   65007766 |          0 |          0 |          0 |          0
    num misses                       |      47700 |      45123 |      45019 |      44492 |          0 |          0 |          0 |          0 |      45727 |      44251 |      45112 |      45171 |          0 |          0 |          0 |          0
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07% |      0.07% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.23 |       0.22 |       0.22 |       0.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.22 |       0.22 |       0.22 |       0.22 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      48055 |      45151 |      45047 |      44520 |          0 |          0 |          0 |          0 |      45755 |      44279 |      45140 |      45199 |          0 |          0 |          0 |          0
    num misses                       |      12407 |      11334 |      11486 |      11366 |          0 |          0 |          0 |          0 |      11357 |      11366 |      11420 |      11347 |          0 |          0 |          0 |          0
    miss rate                        |     25.82% |     25.10% |     25.50% |     25.53% |      0.00% |      0.00% |      0.00% |      0.00% |     24.82% |     25.67% |     25.30% |     25.10% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.06 |       0.06 |       0.06 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |       0.06 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17363244 |   17221970 |   17221970 |   17221969 |          0 |          0 |          0 |          0 |   17221895 |   17221891 |   17221965 |   17222078 |          0 |          0 |          0 |          0
    num cache misses                 |      11768 |       2109 |       2064 |       2433 |          0 |          0 |          0 |          0 |       2124 |       2372 |       2045 |       2634 |          0 |          0 |          0 |          0
