                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   25961947 |   26376097 |   26829010 |   26861455 |   30840176 |   31089667 |   34580880 |   34064446 |   29612720 |   30402094 |   42726329 |   43311478
  Cycles                             |   17068800 |   17068800 |   17068800 |   17068800 |   22758400 |   22758400 |   22758400 |   22758400 |   17068800 |   17068800 |   17068800 |   17068800
  IPC                                |       1.52 |       1.55 |       1.57 |       1.57 |       1.36 |       1.37 |       1.52 |       1.50 |       1.73 |       1.78 |       2.50 |       2.54
  Time (ns)                          |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600 |    5689600
  Idle time (ns)                     |        329 |     328418 |     329739 |     330864 |     331906 |     332962 |     334035 |     335098 |     336277 |     337437 |     338698 |     340274
  Idle time (%)                      |       0.0% |       5.8% |       5.8% |       5.8% |       5.8% |       5.9% |       5.9% |       5.9% |       5.9% |       5.9% |       6.0% |       6.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1005100 |    1692557 |    1843411 |    1854061 |    3180561 |    3263724 |    4817144 |    4644870 |    3161197 |    3424042 |   13881613 |   14076683
  num incorrect                      |      18134 |       8829 |       8800 |       9058 |       9056 |       9068 |       8037 |       8135 |       7760 |       8017 |       2408 |       2403
  misprediction rate                 |      1.77% |      0.52% |      0.48% |      0.49% |      0.28% |      0.28% |      0.17% |      0.17% |      0.24% |      0.23% |      0.02% |      0.02%
  mpki                               |       0.70 |       0.33 |       0.33 |       0.34 |       0.29 |       0.29 |       0.23 |       0.24 |       0.26 |       0.26 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2434221 |    2109284 |    2109240 |    2109240 |    2109240 |    2109240 |    2002650 |    2002650 |    2002601 |    2002651 |     143999 |     144000
    num misses                       |        225 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11442041 |   10511002 |   10586716 |   10591964 |   11254693 |   11296256 |   11504797 |   11418779 |   10676931 |   10808598 |    7455587 |    7553085
    num misses                       |      13210 |       2995 |       2727 |       2927 |       3431 |       3140 |       3737 |       3236 |       2224 |       1962 |         49 |        360
    miss rate                        |      0.12% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.00% |      0.00%
    mpki                             |       0.51 |       0.11 |       0.10 |       0.11 |       0.11 |       0.10 |       0.11 |       0.09 |       0.08 |       0.06 |       0.00 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13435 |       3028 |       2760 |       2960 |       3464 |       3173 |       3770 |       3269 |       2257 |       1995 |         80 |        391
    num misses                       |        924 |        147 |        134 |        137 |        135 |        136 |        134 |        130 |        131 |        129 |         79 |         85
    miss rate                        |      6.88% |      4.85% |      4.86% |      4.63% |      3.90% |      4.29% |      3.55% |      3.98% |      5.80% |      6.47% |     98.75% |     21.74%
    mpki                             |       0.04 |       0.01 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2434221 |    2109284 |    2109240 |    2109240 |    2109240 |    2109240 |    2002650 |    2002650 |    2002601 |    2002651 |     143999 |     144000
    num cache misses                 |      71347 |      49179 |      50062 |      48997 |      48738 |      48719 |      40720 |      40756 |      41203 |      41006 |        241 |        242
    miss rate                        |      2.93% |      2.33% |      2.37% |      2.32% |      2.31% |      2.31% |      2.03% |      2.04% |      2.06% |      2.05% |      0.17% |      0.17%
    mpki                             |       2.75 |       1.86 |       1.87 |       1.82 |       1.58 |       1.57 |       1.18 |       1.20 |       1.39 |       1.35 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11442041 |   10511002 |   10586716 |   10591964 |   11254693 |   11296256 |   11504797 |   11418779 |   10676931 |   10808598 |    7455587 |    7553085
    num cache misses                 |     593631 |     485454 |     477849 |     482697 |     485090 |     476597 |     433517 |     440292 |     429633 |     432718 |      56725 |      56459
    miss rate                        |      5.19% |      4.62% |      4.51% |      4.56% |      4.31% |      4.22% |      3.77% |      3.86% |      4.02% |      4.00% |      0.76% |      0.75%
    mpki                             |      22.87 |      18.41 |      17.81 |      17.97 |      15.73 |      15.33 |      12.54 |      12.93 |      14.51 |      14.23 |       1.33 |       1.30
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     693277 |     558517 |     553810 |     556837 |     558242 |     549828 |     498860 |     515428 |     498806 |     504508 |      57843 |      57590
    num cache misses                 |     125875 |     117079 |     122510 |     120667 |     117816 |     118098 |      90643 |      89814 |     102870 |      90371 |      24528 |      16784
    miss rate                        |     18.16% |     20.96% |     22.12% |     21.67% |     21.10% |     21.48% |     18.17% |     17.43% |     20.62% |     17.91% |     42.40% |     29.14%
    mpki                             |       4.85 |       4.44 |       4.57 |       4.49 |       3.82 |       3.80 |       2.62 |       2.64 |       3.47 |       2.97 |       0.57 |       0.39
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     186505 |     158988 |     164589 |     162407 |     158724 |     159308 |     131964 |     140892 |     145005 |     139162 |      42796 |      30774
    num cache misses                 |      29791 |       9732 |       8082 |       8036 |       7876 |      13562 |       8601 |      50967 |      51925 |      36036 |       8659 |      14711
    miss rate                        |     15.97% |      6.12% |      4.91% |      4.95% |      4.96% |      8.51% |      6.52% |     36.17% |     35.81% |     25.90% |     20.23% |     47.80%
    mpki                             |       1.15 |       0.37 |       0.30 |       0.30 |       0.26 |       0.44 |       0.25 |       1.50 |       1.75 |       1.19 |       0.20 |       0.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10743 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10709 |          0 |          0 |          0
  average dram access latency (ns)   |      78.50 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      78.79 |        inf |        inf |        inf
  average dram queueing delay        |      17.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      17.54 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6829 |         60 |         54 |         52 |         57 |         55 |         53 |         63 |          5 |         48 |         55 |         18
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8323 |       8234 |       6764 |       6858 |       6652 |      12256 |       7450 |      49762 |      40000 |      33400 |       7125 |       7415
