                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   12722546 |    4709907 |    4707961 |    4804887 |    4256008 |    4733928 |    4689472 |    4549621 |    4044974 |    4732391 |    4801174 |    4741948 |    4415017 |    4673526 |    4719959 |    4688580
  Cycles                             |   32381600 |   32381600 |   32381600 |   32381600 |    8095400 |    8095400 |    8095400 |    8095400 |   32381600 |   32381600 |   32381600 |   32381600 |    8095400 |    8095400 |    8095400 |    8095400
  IPC                                |       0.39 |       0.15 |       0.15 |       0.15 |       0.53 |       0.58 |       0.58 |       0.56 |       0.12 |       0.15 |       0.15 |       0.15 |       0.55 |       0.58 |       0.58 |       0.58
  Time (ns)                          |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400 |    8095400
  Idle time (ns)                     |       1192 |    6235923 |    6236782 |    6237176 |    6207060 |    6207486 |    6207466 |    6208057 |    6238328 |    6238482 |    6238890 |    6239153 |    6209508 |    6209872 |    6210081 |    6210711
  Idle time (%)                      |       0.0% |      77.0% |      77.0% |      77.0% |      76.7% |      76.7% |      76.7% |      76.7% |      77.1% |      77.1% |      77.1% |      77.1% |      76.7% |      76.7% |      76.7% |      76.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1558271 |    1527171 |    1523982 |    1563390 |    1350687 |    1546607 |    1526605 |    1471255 |    1254173 |    1531941 |    1558446 |    1538295 |    1412791 |    1517642 |    1537662 |    1524583
  num incorrect                      |      82007 |       4645 |       4967 |       3532 |       9737 |       2125 |       3124 |       5258 |      15030 |       5172 |       4241 |       4860 |       7952 |       3876 |       3141 |       3572
  misprediction rate                 |      5.00% |      0.30% |      0.32% |      0.23% |      0.72% |      0.14% |      0.20% |      0.36% |      1.18% |      0.34% |      0.27% |      0.31% |      0.56% |      0.25% |      0.20% |      0.23%
  mpki                               |       6.45 |       0.99 |       1.06 |       0.74 |       2.29 |       0.45 |       0.67 |       1.16 |       3.72 |       1.09 |       0.88 |       1.02 |       1.80 |       0.83 |       0.67 |       0.76
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1375244 |      17801 |      19174 |      17334 |      26021 |      15446 |      17227 |      19396 |      35598 |      19185 |      18572 |      17956 |      23505 |      18155 |      15918 |      17148
    num misses                       |        169 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         27 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.14% |      0.13% |      0.14% |      0.10% |      0.16% |      0.15% |      0.13% |      0.07% |      0.13% |      0.13% |      0.15% |      0.11% |      0.14% |      0.16% |      0.15%
