                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   60003814 |   60735452 |   60696893 |   60533825 |   57399756 |   57482688 |   59558905 |   60879422 |   62517177 |   62639481 |   67873479 |   68232257
  Cycles                             |   93724000 |   93724000 |   93724000 |   93724000 |   23431000 |   23431000 |   23431000 |   23431000 |   93724000 |   93724000 |   93724000 |   93724000
  IPC                                |       0.64 |       0.65 |       0.65 |       0.65 |       2.45 |       2.45 |       2.54 |       2.60 |       0.67 |       0.67 |       0.72 |       0.73
  Time (ns)                          |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000 |   23431000
  Idle time (ns)                     |        334 |     498528 |     501131 |     503503 |     505729 |     507915 |     510101 |     512287 |     514473 |     516659 |     518845 |     521139
  Idle time (%)                      |       0.0% |       2.1% |       2.1% |       2.1% |       2.2% |       2.2% |       2.2% |       2.2% |       2.2% |       2.2% |       2.2% |       2.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1355337 |    1896552 |    1884117 |    1829763 |     784662 |     812512 |    1741366 |    2181494 |    2727643 |    2768410 |   22394137 |   22513722
  num incorrect                      |      11673 |       3785 |       3777 |       3776 |       3597 |       3717 |       3106 |       3233 |       3211 |       3212 |       1025 |       1029
  misprediction rate                 |      0.85% |      0.20% |      0.20% |      0.21% |      0.46% |      0.46% |      0.18% |      0.15% |      0.12% |      0.12% |      0.00% |      0.00%
  mpki                               |       0.19 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469735 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211212 |    5211212 |      81881 |      81882
    num misses                       |        221 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26917997 |   26533130 |   26525993 |   26498815 |   25977412 |   25990686 |   26109776 |   26329713 |   26602381 |   26622765 |   11541003 |   11600803
    num misses                       |       7172 |       1509 |       1008 |       1044 |       7875 |       4590 |       4367 |       6039 |       6982 |       1550 |         48 |         53
    miss rate                        |      0.03% |      0.01% |      0.00% |      0.00% |      0.03% |      0.02% |      0.02% |      0.02% |      0.03% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.12 |       0.02 |       0.02 |       0.02 |       0.14 |       0.08 |       0.07 |       0.10 |       0.11 |       0.02 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       7393 |       1547 |       1046 |       1082 |       7913 |       4628 |       4405 |       6077 |       7020 |       1588 |         79 |         84
    num misses                       |        620 |        148 |        134 |        134 |        135 |        135 |        132 |        131 |        133 |        129 |         79 |         84
    miss rate                        |      8.39% |      9.57% |     12.81% |     12.38% |      1.71% |      2.92% |      3.00% |      2.16% |      1.89% |      8.12% |    100.00% |    100.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
